misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,গ,g,,আ,1,,
,ম,m,,নন্,1,,
,ধপ,d+p,,দ ধ্ব,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,নি,1,,
,ম,m,,জা,1,,
,^নধ,^n+d,,গা,1,,
|,-,-,,ও,1,,
,|,|,,,0,,
,ধন:ধ:,d+n+d,,গ ৹ ৹,3,,
,-নন,-n+n,,৹ গ,2,,
,স':,s',,নে,1,,
,-ন:,-n,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,কে,1,,
,ন,n,,আ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,ছ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,জা,1,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,গি,1,,
,-ধ,-d,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,য়া,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,পু,1,,
,-ম:,-m,,৹,1,,
,-গ:,-g,,৹,1,,
,|,|,,,0,,
,র,r,,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,বে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ধ,d,,চা,1,,
,-প,-p,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র,r,,হি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,ব,1,,
,প,p,,লো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,উ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,ঠ,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,উ,1,,
,-ধ,-d,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,ঠ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,স,1,,
,-ন,-n,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র',r',,ঘ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,গ,g,,গ,1,,
,গ,g,,ভী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,নি,1,,
,-মগ,-m+g,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,রগর,r+g+r,,দ্রা ৹ ৹,3,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন.,n.,,ম,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন.স,n.+s,,গ ৹,2,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,জা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,গা,1,,
,-,-,,ও,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,পপ,p+p,,হেরো,2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,প,p,,তি,1,,
,প,p,,মি,1,,
