misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{র,r,,তু,1,,
,-,-,,ই,1,,
,প,p,,যে,1,,
,ম,m,,আ,1,,
,|,|,,,0,,
,প,p,,মা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,(-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,BEGIN,বু,1,,
,-ণ,-N,END,ক্,1,,
,প,p,BEGIN,চে,1,,
,-ধ,-d,END,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধম,^d+m,,রা,1,,
,-,-,,৹,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,,ধ,1,,
,-,-,,৹,1,,
,-গ,-g,BEGIN,৹,1,,
,-ম)},-m,END,ন্,1,,
,⌶,⌶,,,0,,
,ধ,d,,তো,1,,
,-,-,,র্,1,,
,ন,n,,ক,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,থা,1,,
,-,-,,৹,1,,
,স'ন,s'+n,,তে ৹,2,,
,-র',-r',,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,চ,1,,
,-,-,,৹,1,,
,ন,n,BEGIN,লে,1,,
,-স',-s',END,৹,1,,
,|,|,,,0,,
,ধ,d,BEGIN,ছি,1,,
,-ণ,-N,CONTINUE,৹,1,,
,-প,-p,,৹,1,,
,-,-,CONTINUE,৹,1,,
,⌶,⌶,END,,0,,
,ধ,d,,পা,1,,
,-,-,,৹,1,,
,ণ,N,,পে,1,,
,ণ,N,,র,1,,
,|,|,,,0,,
,^ণধ,^N+d,,প,1,,
,-,-,,৹,1,,
,প,p,,থে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,পা,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,পী,1,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,^ধপ,^d+p,,য়,1,,
,-ম,-m,,৹,1,,
,ম,m,,সী,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,তু,1,,
,-,-,,ই,1,,
,প,p,,যে,1,,
,ম,m,,আ,1,,
,|,|,,,0,,
,প,p,,মা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,হে,1,,
,-,-,,৹,1,,
,প,p,,প,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,বি,1,,
,-,-,,৹,1,,
,ন,n,,ত্র,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,ম,1,,
,-,-,,৹,1,,
,র',r',,হা,1,,
,-গ'র',-g'+r',,৹ ৹,2,,
,|,|,,,0,,
,স',s',,পু,1,,
,-ন,-n,,৹,1,,
,স',s',,রু,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,ষ্,1,,
,স',s',,আ,1,,
,ন,n,,মার্,1,,
,|,|,,,0,,
,স',s',,অ,1,,
,-,-,,৹,1,,
,গ',g',,প,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,গ',g',,রা,1,,
,-,-,,৹,1,,
,গ',g',,ধে,1,,
,-ম',-m',,র্,1,,
,|,|,,,0,,
,গ',g',,শ,1,,
,-,-,,ক্,1,,
,র',r',,তি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স'ন,s'+n,,য ৹,2,,
,-র',-r',,৹,1,,
,স',s',,ত,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,ক্ষ,1,,
,-,-,,৹,1,,
,ম,m,,মা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ম,m,,শ,1,,
,-,-,,ক্,1,,
,ম,m,,তি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মগ,m+g,,তো ৹,2,,
,-প,-p,,৹,1,,
,প,p,,মা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ধ,d,,তা,1,,
,-,-,,৹,1,,
,ন,n,,রো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,অ,1,,
,-,-,,৹,1,,
,স',s',,নে,1,,
,-গ',-g',,ক্,1,,
,|,|,,,0,,
,^গ'র',^g'+r',,গু,1,,
,-স',-s',,৹,1,,
,স',s',,ণে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,নস',n+s',,ব ৹,2,,
,-,-,,৹,1,,
,ধ,d,,ড়ো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,সম,s+m,,তো ৹,2,,
,ম,m,,মা,1,,
,ম,m,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,ক,1,,
,ম,m,,রি,1,,
,ম,m,,ব,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,অ,1,,
,-,-,,৹,1,,
,ম,m,,স,1,,
,-গ,-g,,ম্,1,,
,|,|,,,0,,
,গ,g,BEGIN,মা,1,,
,-প,-p,END,৹,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,পস',p+s',,ত ৹,2,,
,স',s',,বু,1,,
,স',s',,প্র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,নস',n+s',,ণা ৹,2,,
,-,-,,৹,1,,
,-ধ,-d,,৹,1,,
,-প,-p,,ম্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,ত,1,,
,ধ,d,,বু,1,,
,ধ,d,,প্র,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,প,p,,ণা,1,,
,-,-,,৹,1,,
,-ম,-m,,৹,1,,
,-,-,,ম্,1,,
,⌶,⌶,,,0,,
,রম,r+m,,ত ৹,2,,
,^গম,^g+m,,বু,1,,
