misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,য,1,,
,গ,g,,দি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',ম,m,,আ,1,,
,ম,m,,মা,1,,
,-ণ,-N,,য়্,1,,
,|,|,,,0,,
0,^দণ,^D+N,,তু,1,,
,দ,D,,মি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
1',প,p,,বাঁ,1,,
,প,p,,চা,1,,
,-দ,-D,,ও,1,,
,|,|,,,0,,
0,ম,m,,ত,1,,
,-পদ,-p+D,,৹ ৹,2,,
,-^মপ,-^m+p,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,বে,1,,
,-,-,,৹,1,,
|,-গ,-g,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ন,n,,তো,1,,
,ন,n,,মার্,1,,
,⌶,⌶,,,0,,
,স',s',,নি,1,,
,ঋ',R',,খি,1,,
,-গ',-g',,ল্,1,,
,|,|,,,0,,
,ঋ',R',,ভু,1,,
,স',s',,ব,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ঋ',R',,ধ,1,,
,-,-,,ন্,1,,
,স'ন,s'+n,,ন ৹,2,,
,|,|,,,0,,
,স',s',,হ,1,,
,-ণ,-N,,৹,1,,
,-দ,-D,,৹,1,,
,⌶,⌶,,,0,,
,ণ,N,BEGIN,বে,1,,
,-দ,-D,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,"য,1,,
,ম,m,,দি,1,,
,-গ,-g,,৹ ",1,,CHECK
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,প,p,,য,1,,
,প,p,,দি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,আ,1,,
,ণদ,N+D,,মা ৹,2,,
,-,-,,র্,1,,
,|,|,,,0,,
,ন,n,,ম,1,,
,স',s',,নে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ঋ',R',,ম,1,,
,ঋ',R',,লি,1,,
,-স',-s',,ন্,1,,
,|,|,,,0,,
,ঋ',R',,কা,1,,
,-স',-s',,৹,1,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,লী,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,ঘু,1,,
,স',s',BEGIN,চা,1,,
,-দ,-D,END,ও,1,,
,|,|,,,0,,
,ন,n,,পু,1,,
,-,-,,ণ্,1,,
,স',s',,ণ,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,স,1,,
,নস',n+s',,লি ৹,2,,
,-ঋ',-R',,ল্,1,,
,|,|,,,0,,
,ঋ',R',,ঢা,1,,
,-,-,,৹,1,,
,-স'ন,-s'+n,,৹ ৹,2,,
,⌶,⌶,,,0,,
,স',s',,লি,1,,
,-,-,BEGIN,৹,1,,
,-ন,-n,END,৹,1,,
,|,|,BEGIN,,0,,
,(-দ,-D,END,৹,1,,
,দ,D,,য,1,,
,প)},p,,দি,1,,
,⌶,⌶,BEGIN,,0,,
,-দ,-D,END,৹,1,,
