misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,ভা,1,,
,-,-,,৹,1,,
,ম,m,,লো,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,প,p,,ভা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,লো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,তু,1,,
,প,p,,মি,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,দে,1,,
,-ন,-n,,খ্,1,,
,ন,n,,ব,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ধ,d,,পা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,লা,1,,
,-,-,,৹,1,,
,-,-,,ও,1,,
,|,|,,,0,,
,মপ,m+p,,কো ৹,2,,
,-ধ,-d,,৹,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,মগ,m+g,,থা ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,ম,1,,
,-,-,,৹,1,,
,স',s',,শা,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,তো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,মা,1,,
,-ন,-n,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ন,n,,শূ,1,,
,-,-,,ল্,1,,
,স',s',,হ,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স',s',,য়ে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,ছে,1,,
,-ন,-n,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধন,d+n,,পোঁ ৹,2,,
,-স',-s',,৹,1,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,ধপ,d+p,,তা ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
[ধস'],{পস',p+s',,এ ৹,2,,
,-,-,,৹,1,,
,স',s',,ক,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স',s',,থা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,ম,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^স'ন,^s'+n,,রে,1,,
,-র',-r',,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,খে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,(-প,-p,,৹,1,,
,-ধ,-d,,৹,1,,
,-),-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,তো,1,,
,প,p,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,ই,1,,
,-দ,-D,,ষ্,1,,
,দ,D,,ট,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,দ,D,,দে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,দ,D,,ব,1,,
,-,-,,৹,1,,
,দ,D,,তা,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,স্ম,1,,
,-,-,,৹,1,,
,প,p,,রি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,য়ো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,এ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,দ,D,,খ,1,,
,-,-,,৹,1,,
,-প,-p,,ন্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,মপ,m+p,,থে ৹,2,,
,-দ,-D,,৹,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,কে,1,,
,-গ,-g,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
