misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{ণ,N,,আ,1,,
,দ,D,,মা,1,,
,-প,-p,,র্,1,,
,|,|,,,0,,
,প,p,,মু,1,,
,প,p,,খে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,পণ,p+N,,ক ৹,2,,
,দ,D,,থা,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,তো,1,,
,ম,m,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,না,1,,
,-দ,-D,,ম্,1,,
,প,p,,দি,1,,
,|,|,,,0,,
,ম,m,,য়ে,1,,
,জ্ঞ,G,,দা,1,,
,-ঋ,-R,,ও,1,,
,|,|,,,0,,
,স,s,,ধু,1,,
,ঋ,R,,য়ে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,জ্ঞ,G,,মা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,র,r,,নী,1,,
,-,-,,৹,1,,
,জ্ঞ,G,,র,1,,
,|,|,,,0,,
,র,r,,ব,1,,
,^মজ্ঞ,^m+G,,তা,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,দ.,D.,,তো,1,,
,দ.,D.,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ.,N.,,না,1,,
,-স,-s,,ম্,1,,
,জ্ঞ,G,,টি,1,,
,|,|,,,0,,
,জ্ঞ,G,,রা,1,,
,ঋ,R,,খো,1,,
,-জ্ঞ,-G,,৹,1,,
,|,|,,,0,,
,ঋ,R,,থু,1,,
,স,s,,য়ে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,দ,D,,র,1,,
,-,-,,ক্,1,,
,দ,D,,ত,1,,
,|,|,,,0,,
,দ,D,,ধা,1,,
,দ,D,,রা,1,,
,-ণ,-N,,র্,1,,
,|,|,,,0,,
,ণ,N,,ছ,1,,
,-স',-s',,ন্,1,,
,স',s',,দে,1,,
,|,|,,,0,,
,স'ণ,s'+N,,আ ৹,2,,
,স',s',,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,দ,D,,দে,1,,
,দ,D,,হ,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,স',s',,বী,1,,
,জ্ঞ',G',,ণা,1,,
,-ঋ',-R',,র্,1,,
,|,|,,,0,,
,স',s',,তা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,বা,1,,
,-,-,,৹,1,,
,স'ঋ',s'+R',,জা ৹,2,,
,|,|,,,0,,
,-জ্ঞ'ম',-G'+m',,৹ ক্,2,,
,ম',m',,আ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ',G',,ন,1,,
,-র',-r',,ন্,1,,
,জ্ঞ',G',,দে,1,,
,|,|,,,0,,
,র',r',,তো,1,,
,^ম'জ্ঞ',^m'+G',,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,না,1,,
,স',s',,মে,1,,
