misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,দ.,D.,,ব,1,,
,ণ.,N.,,ল,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',{স,s,,দা,1,,
,-,-,,ও,1,,
,স,s,,মো,1,,
,|,|,,,0,,
2,স,s,,রে,1,,
,দ.,D.,,ব,1,,
,ণ.,N.,,ল,1,,
,|,|,,,0,,
I,স,s,,দা,1,,
,-ঋ,-R,,৹,1,,
,-জ্ঞ,-G,,৹,1,,
,|,|,,,0,,
3,-,-,,৹,1,,
,-,-,,৹,1,,
,-দ.,-D.,,ও,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,দ.,D.,,প্রা,1,,
,ণ.,N.,,ণে,1,,
,স,s,,দা,1,,
,|,|,,,0,,
,-ঋ,-R,,ও,1,,
,জ্ঞ,G,,মো,1,,
,-মজ্ঞ,-m+G,,৹ র্,2,,
,|,|,,,0,,
,ঋজ্ঞ,R+G,,শ ৹,2,,
,ঋ,R,,ক,1,,
,স,s,,তি,1,,
,|,|,,,0,,
,(-,-,,৹,1,,
,দ.,D.,,ব,1,,
,ণ.)},N.,,ল,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,স,1,,
,স,s,,ক,1,,
,দ,D,,ল,1,,
,|,|,,,0,,
,প,p,,হৃ,1,,
,প,p,,দ,1,,
,প,p,,য়,1,,
,|,|,,,0,,
,প,p,,লু,1,,
,পদ,p+D,,টা ৹,2,,
,-ণদপ,-N+D+p,,৹ ৹ ৹,3,,
,|,|,,,0,,
,ম,m,,য়ে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,তো,1,,
,ণ,N,,মা,1,,
,ণ,N,,রে,1,,
,|,|,,,0,,
,দ,D,,ক,1,,
,প,p,,রি,1,,
,ম,m,,তে,1,,
,|,|,,,0,,
,জ্ঞ,G,,প্র,1,,
,র,r,,ণ,1,,
,জ্ঞ,G,,তি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,দ.,D.,,"ব,1,,
,ণ.,N.,,ল",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,স,1,,
,দ,D,,র,1,,
,দ,D,,ল,1,,
,|,|,,,0,,
,দ,D,,সু,1,,
,দ,D,,প,1,,
,ণ,N,,থে,1,,
,|,|,,,0,,
,ণ,N,,ভ্র,1,,
,স',s',,মি,1,,
,স',s',,তে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,দ,D,,স,1,,
,দ,D,,ব,1,,
,ণ,N,,অ,1,,
,|,|,,,0,,
,স',s',,প,1,,
,স'ঋ',s'+R',,কা ৹,2,,
,-জ্ঞ',-G',,র্,1,,
,|,|,,,0,,
,ঋ'জ্ঞ',R'+G',,ক্ষ ৹,2,,
,ঋ',R',,মি,1,,
,স',s',,তে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স'ঋ',s'+R',,ব ৹,2,,
,স'ণ,s'+N,,ল ৹,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,দা,1,,
,-,-,,৹,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,-,-,,ও,1,,
,দণ,D+N,,ব ৹,2,,
,দ,D,,ল,1,,
,|,|,,,0,,
,প,p,,দা,1,,
,-,-,,৹,1,,
