misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{স,s,,ফু,1,,
,-র,-r,,ল,1,,
,গ,g,,ব,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,(গ,g,BEGIN,ধ,1,,
,-প,-p,END,ন্,1,,
,প,p,,ন,1,,
,পহ্ম,p+M,,আ ৹,2,,
,|,|,,,0,,
,প,p,,মি,1,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-হ্ম,-M,END,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,পহ্ম,p+M,,ধ ৹,2,,
,-ন,-n,,ন্,1,,
,ন,n,,ন,1,,
,ধ,d,,আ,1,,
,|,|,,,0,,
,প,p,,মি,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,মা,1,,
,-হ্ম,-M,,৹,1,,
,⌶,⌶,,,0,,
,গ,g,,টি,1,,
,-ম,-m,,র্,1,,
,ম,m,,প,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গ,g,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,র)},r,,৹,1,CHECK,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স,s,BEGIN,দে,1,,
,-ঋ,-R,END,ব্,1,,
,ঋ,R,,তা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ঋ,R,,ও,1,,
,-,-,,৹,1,,
,স,s,,গো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,BEGIN,তো,1,,
,-প,-p,END,৹,1,,
,প,p,,মা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,সে,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,বা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,হ্ম,M,BEGIN,আ,1,,
,-ধ,-d,END,৹,1,,
,প,p,,মা,1,,
,-হ্ম,-M,,র্,1,,
,|,|,,,0,,
,গ,g,,ঘ,1,,
,-ম,-m,,৹,1,,
,গ,g,,রে,1,,
,-র,-r,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,জ,1,,
,-,-,,ন্,1,,
,গ,g,,ম,1,,
,গ,g,,নি,1,,
,|,|,,,0,,
,প,p,BEGIN,য়ে,1,,
,-হ্ম,-M,END,৹,1,,
,ধ,d,,ছি,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,প,p,BEGIN,ধূ,1,,
,-স',-s',END,৹,1,,
,স',s',,লি,1,,
,-ন,-n,,৹,1,,
,|,|,,,0,,
,^র'স',^r'+s',,তে,1,,
,-,-,,৹,1,,
,স',s',,দ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,নস',n+s',,য়া ৹,2,,
,-,-,,৹,1,,
,স',s',,ক,1,,
,স',s',,রে,1,,
,|,|,,,0,,
,ন,n,,দা,1,,
,-,-,,৹,1,,
,-ধ,-d,,৹,1,,
,-,-,,ও,1,,
,⌶,⌶,,,0,,
,ধ,d,,ভু,1,,
,-ন,-n,,৹,1,,
,ন,n,,লি,1,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ধন,d+n,,তে ৹,2,,
,-,-,,৹,1,,
,ধ,d,,দা,1,,
