misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
[^মগ],স,s,BEGIN,আ,1,,
,-গ,-g,CONTINUE,জ্,1,,
,গ,g,END,শ্রা,1,,
,|,|,,,0,,
,গ,g,,ব,1,,
,গ,g,,ণে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,গ,g,,পূ,1,,
,-,-,,র্,1,,
,গ,g,,ণি,1,,
,|,|,,,0,,
,গম,g+m,BEGIN,মা ৹,2,,
,-,-,CONTINUE,৹,1,,
,-র,-r,END,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,BEGIN,তে,1,,
,-,-,CONTINUE,৹,1,,
,-প,-p,END,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,কী,1,,
,-,-,,৹,1,,
,-ধন,-d+n,,৹ ৹,2,,
,|,|,,,0,,
,ন,n,,এ,1,,
,র'স',r'+s',,নে ৹,2,,
,-^স'ন,-^s'+n,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধপ,d+p,,ছি ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,স্,1,,
,⌶,⌶,,,0,,
,প,p,BEGIN,ব,1,,
,-স',-s',END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-^স'ণ,-^s'+N,,৹,1,,
,-,-,BEGIN,৹,1,,
,-ধ,-d,END,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,ব,1,,
,-ধ,-d,,৹,1,,
,-^ধপ,-^d+p,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-গ,-g,,৹,1,,
,-রস,-r+s,,৹ ল্,2,,
,⌶,⌶,,,0,,
,স,s,BEGIN,আ,1,,
,-গ,-g,END,জ্,1,,
,গ,g,,শ্রা,1,,
,|,|,,,0,,
,গ,g,,ব,1,,
,গ,g,,ণে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,পূ,1,,
,-,-,,র্,1,,
,গ,g,,ণি,1,,
,|,|,,,0,,
,গম,g+m,BEGIN,মা ৹,2,,
,-,-,CONTINUE,৹,1,,
,-র,-r,END,৹,1,,
,⌶,⌶,,,0,,
,র,r,BEGIN,তে,1,,
,-,-,CONTINUE,৹,1,,
,-প,-p,END,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{পন,p+n,,হা ৹,2,,
,ন,n,,সি,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ন,n,,কা,1,,
,ন,n,,না,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,ন,n,,কা,1,,
,-,-,,৹,1,,
,-ধন,-d+n,,৹ ৹,2,,
,|,|,,,0,,
,র'স',r'+s',,না ৹,2,,
,-,-,,৹,1,,
,-ন,-n,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধন,d+n,,ভ ৹,2,,
,-স'ন,-s'+n,,৹ ৹,2,,
,-ধন,-d+n,,৹ ৹,2,,
,|,|,,,0,,
,ধপ,d+p,,রা ৹,2,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,গ,g,,ন,1,,
,-ম,-m,,৹,1,,
,প,p,,য়,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,ণ,N,,নে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,জ,1,,
,-স'ণ,-s'+N,,৹ ৹,2,,
,-ধণ,-d+N,,৹ ল্,2,,
,|,|,,,0,,
,ধ,d,,ও,1,,
,প,p,,তু,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,প,p,BEGIN,কী,1,,
,-ধ,-d,END,৹,1,,
,^ধগ,^d+g,,এ,1,,
,|,|,BEGIN END,,0,,
,-প,-p,,৹,1,,
,^পম,^p+m,,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,ছি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-রস,-r+s,,৹ স্,2,,
,⌶,⌶,,,0,,
,স,s,BEGIN,ব,1,,
,-গ,-g,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,BEGIN,ব,1,,
,-ম,-m,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ল্,1,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,বা,1,,
,প,p,,দ,1,,
,-,-,,ল্,1,,
,|,|,,,0,,
,ন,n,,হাও,1,,
,ন,n,BEGIN,য়া,1,,
,-স',-s',END,র্,1,,
,⌶,⌶,,,0,,
,স',s',,দী,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,স',s',,ঘ,1,,
,স':,s',,শ্বা,1,,
,-ন:],-n+],,৹,2,,CHECK
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র'স',r'+s',,সে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,পস',p+s',,যূ ৹,2,,
,স',s',,থী,1,,
,-ন,-n,,৹,1,,
,|,|,,,0,,
,নর',n+r',,ব ৹,2,,
,^র'স',^r'+s',,নে,1,,
,-ন,-n,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নধ,^n+d,,বে,1,,
,-,-,,৹,1,,
,-নস',-n+s',,৹ ৹,2,,
,|,|,,,0,,
,^স'ন,^s'+n,,দ,1,,
,-,-,,৹,1,,
,-^ধপহ্ম,-^d+p+M,,৹ ন্,2,,
,⌶,⌶,,,0,,
,প,p,BEGIN,আ,1,,
,-,-,CONTINUE,৹,1,,
,-ন,-n,END,৹,1,,
,|,|,,,0,,
,-^নধ,-^n+d,BEGIN,৹,1,,
,-,-,CONTINUE,৹,1,,
,-স',-s',END,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,(ন,n,BEGIN,সে,1,,
,-,-,CONTINUE,৹,1,,
,-স',-s',END,৹,1,,
,|,|,,,0,,
,-ধ,-d,BEGIN,৹,1,,
,-ন,-n,END BEGIN,৹,1,,
,-প)},-p,END,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,সে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,ফু,1,,
,-,-,,ল্,1,,
,গ,g,,ফো,1,,
,|,|,,,0,,
,গ,g,,টা,1,,
,গ,g,,নো,1,,
,-ম,-m,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,খে,1,,
,প,p,,লা,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,ন,n,,কে,1,,
,ন,n,,ন,1,,
,-^ধন,-^d+n,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,নস',n+s',,ফু ৹,2,,
,-,-,,ল্,1,,
,স',s',,ঝ,1,,
,|,|,,,0,,
,স',s',,রা,1,,
,নধ,n+d,,নো ৹,2,,
,-ন,-n,,র্,1,,
,⌶,⌶,,,0,,
,স',s',,ছ,1,,
,-নগ',-n+g',,৹ ৹,2,,
,-,-,,ল্,1,,
,|,|,,,0,,
,^গর',^g+r',,ও,1,,
,স',s',,তু,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,কী,1,,
,-,-,,৹,1,,
,-^ধন,-^d+n,,৹,1,,
,|,|,,,0,,
,ন,n,,এ,1,,
,র'স',r'+s',,নে ৹,2,,
,-^স'ন,-^s'+n,,৹,1,,
,⌶,⌶,,,0,,
,ধপ,d+p,,ছি ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
