misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,পা,1,,
,ম,m,,ছে,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,সু,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,^মগ,^m+g,,ভু,1,,
,|,|,,,0,,
|,গপ,g+p,,লি ৹,2,,
,-হ্ম,-M,,৹,1,,
,প,p,,এ,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,পগ',p+g',,ভ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,^গ'র',^g'+r',,হ,1,,
,-,-,,য়্,1,,
,স',s',,পা,1,,
,স',s',,ছে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ছি,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,^স'ন,^s'+n,,ন,1,,
,|,|,,,0,,
,^নধ,^n+d,,তা,1,,
,-,-,,৹,1,,
,প,p,,রে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,পস',p+s',,জ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,ধ,d,,হ,1,,
,-,-,,য়্,1,,
,প,p,,পা,1,,
,প},p,,ছে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,উ,1,,
,-হ্ম,-M,,৹,1,,
,-ধ,-d,,ৎ,1,,
,^ধপ,^d+p,,স,1,,
,|,|,,,0,,
,পন,p+n,,ব ৹,2,,
,-ধ,-d,,৹,1,,
,ন,n,,ক্ষ,1,,
,-,-,,ণ্,1,,
,⌶,⌶,,,0,,
,নস',n+s',,ত ৹,2,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,স',s',,দ্রা,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,ল,1,,
,-,-,,৹,1,,
,ধ,d,,সে,1,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নপ,^n+p,,হ,1,,
,-ন,-n,,৹,1,,
,-,-,,য়্,1,,
,^নধ,^n+d,,নি,1,,
,|,|,,,0,,
,ধ,d,,ম,1,,
,-স',-s',,৹,1,,
,^স'ন,^s'+n,,গ,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,প,p,,পু,1,,
,-,-,,৹,1,,
,-ন,-n,,ণ্,1,,
,^নধ,^n+d,,ণ,1,,
,|,|,,,0,,
,ধ,d,,ল,1,,
,-স',-s',,৹,1,,
,^স'ন,^s'+n,,গ,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,হে,1,,
,-হ্ম,-M,,৹,1,,
,হ্মপ,M+p,,লা ৹,2,,
,-হ্ম,-M,,য়্,1,,
,|,|,,,0,,
,হ্মধ,M+d,,খে ৹,2,,
,-,-,,৹,1,,
,^ধপ,^d+p,,লা,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,^পম,^p+m,,ক্ষ,1,,
,-,-,,য়্,1,,
,ম,m,,হ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,স',s',,পা,1,,
,স',s',,ছে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স'গ',s'+g',,বি ৹,2,,
,-,-,,৹,1,,
,গ',g',,না,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^গ'র',^g'+r',,গা,1,,
,-,-,,৹,1,,
,স',s',,নে,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,স'ন,s'+n,,মি ৹,2,,
,-র',-r',,৹,1,,
,^র'স',^r'+s',,ল,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,বে,1,,
,-ধ,-d,,৹,1,,
,ধ,d,,লা,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
