tstart,tend,fstart,fend,newnote
0,0.4,523.25,523.25,1
0.4,0.8,587.33,587.33,1
0.8,1.2,659.26,659.26,1
1.2,1.6,659.26,659.26,1
1.6,1.97,659.26,659.26,1
1.97,2,659.26,659.26,0
2,2.4,659.26,659.26,0
2.4,2.77,659.26,659.26,1
2.77,2.8,659.26,587.33,0
2.8,3.2,587.33,587.33,0
3.2,3.3,587.33,987.77,1
3.3,3.57,987.77,587.33,1
3.57,3.6,587.33,587.33,0
3.6,4,587.33,587.33,0
4,4.37,523.25,523.25,1
4.37,4.4,523.25,523.25,0
4.4,4.77,523.25,523.25,0
4.77,4.8,523.25,523.25,0
4.8,5.17,523.25,523.25,0
5.17,5.2,523.25,523.25,0
5.2,5.57,523.25,523.25,0
5.57,5.6,523.25,523.25,0
5.6,5.97,523.25,523.25,0
5.97,6,523.25,523.25,0
6,6.4,523.25,523.25,0
6.4,6.8,1046.5,1046.5,1
6.8,7.2,1046.5,1046.5,1
7.2,7.57,1046.5,1046.5,1
7.57,7.6,1046.5,1046.5,0
7.6,8,1046.5,1046.5,0
8,8.4,1046.5,1046.5,1
8.4,8.8,1046.5,1046.5,1
8.8,9.2,1046.5,1046.5,1
9.2,9.6,1046.5,1046.5,1
9.6,9.7,1046.5,987.77,1
9.7,9.97,987.77,987.77,1
9.97,10,987.77,1174.66,0
10,10.4,1174.66,1174.66,0
10.4,10.77,1046.5,1046.5,1
10.77,10.8,1046.5,1046.5,0
10.8,11.2,1046.5,1046.5,0
11.2,11.57,987.77,987.77,1
11.57,11.6,987.77,1174.66,0
11.6,12,1174.66,1174.66,0
12,12.37,1046.5,783.99,1
12.37,12.4,783.99,783.99,0
12.4,12.8,783.99,783.99,0
12.8,13.2,880,880,1
13.2,13.6,880,880,1
13.6,14,1174.66,1174.66,1
14,14.4,1046.5,1046.5,1
14.4,14.77,1046.5,1046.5,1
14.77,14.8,1046.5,1046.5,0
14.8,15.17,1046.5,1046.5,0
15.17,15.2,1046.5,1046.5,0
15.2,15.6,1046.5,1046.5,0
15.6,16,783.99,783.99,1
16,16.4,880,880,1
16.4,16.8,880,880,1
16.8,17.2,1174.66,1174.66,1
17.2,17.6,1046.5,1046.5,1
17.6,17.97,1046.5,1046.5,1
17.97,18,1046.5,1046.5,0
18,18.4,1046.5,1046.5,0
18.4,18.77,880,880,1
18.77,18.8,880,880,0
18.8,19.2,880,880,0
19.2,19.57,880,1046.5,1
19.57,19.6,1046.5,1046.5,0
19.6,20,1046.5,1046.5,0
20,20.4,1046.5,1046.5,1
20.4,20.8,880,880,1
20.8,21.2,783.99,783.99,1
21.2,21.6,783.99,783.99,1
21.6,21.97,659.26,659.26,1
21.97,22,659.26,587.33,0
22,22.4,587.33,587.33,0
22.4,22.77,523.25,523.25,1
22.77,22.8,523.25,523.25,0
22.8,23.17,523.25,523.25,0
23.17,23.2,523.25,523.25,0
23.2,23.57,523.25,523.25,0
23.57,23.6,523.25,523.25,0
23.6,24,523.25,523.25,0
24,24.4,523.25,523.25,1
24.4,24.8,587.33,587.33,1
24.8,25.2,659.26,659.26,1
25.2,25.6,659.26,659.26,1
25.6,25.97,659.26,659.26,1
25.97,26,659.26,659.26,0
26,26.4,659.26,659.26,0
26.4,26.77,659.26,659.26,1
26.77,26.8,659.26,587.33,0
26.8,27.2,587.33,587.33,0
27.2,27.3,587.33,493.88,1
27.3,27.57,493.88,587.33,1
27.57,27.6,587.33,587.33,0
27.6,28,587.33,587.33,0
28,28.37,523.25,523.25,1
28.37,28.4,523.25,523.25,0
28.4,28.8,523.25,523.25,0
