tstart,tend,fstart,fend,newnote
0,0.4,523.25,523.25,1
0.4,0.8,830.61,830.61,1
0.8,0.97,830.61,830.61,1
0.97,1,830.61,783.99,0
1,1.2,783.99,783.99,0
1.2,1.6,783.99,783.99,1
1.6,1.77,698.46,698.46,1
1.77,1.8,698.46,622.25,0
1.8,2,622.25,622.25,0
2,2.4,698.46,698.46,1
2.4,2.50333333333333,783.99,783.99,1
2.50333333333333,2.53333333333333,783.99,932.33,0
2.53333333333333,2.63666666666667,932.33,932.33,0
2.63666666666667,2.66666666666667,932.33,830.61,0
2.66666666666667,2.77,830.61,830.61,0
2.77,2.8,830.61,830.61,0
2.8,3.2,830.61,830.61,0
3.2,3.6,830.61,830.61,1
3.6,3.97,783.99,783.99,1
3.97,4,783.99,783.99,0
4,4.37,783.99,783.99,0
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,5.2,523.25,523.25,1
5.2,5.6,523.25,523.25,1
5.6,6,523.25,523.25,1
6,6.4,830.61,830.61,1
6.4,6.8,830.61,830.61,1
6.8,7.2,783.99,783.99,1
7.2,7.6,698.46,698.46,1
7.6,7.77,783.99,783.99,1
7.77,7.8,783.99,622.25,0
7.8,8,622.25,622.25,0
8,8.4,622.25,622.25,1
8.4,8.57,622.25,622.25,1
8.57,8.6,622.25,554.37,0
8.6,8.8,554.37,554.37,0
8.8,9.17,554.37,554.37,1
9.17,9.2,554.37,523.25,0
9.2,9.6,523.25,523.25,0
9.6,10,523.25,523.25,1
10,10.4,523.25,523.25,1
10.4,10.8,698.46,698.46,1
10.8,11.2,698.46,698.46,1
11.2,11.6,698.46,698.46,1
11.6,11.77,698.46,698.46,1
11.77,11.8,698.46,783.99,0
11.8,12,783.99,783.99,0
12,12.17,622.25,622.25,1
12.17,12.2,622.25,698.46,0
12.2,12.37,698.46,698.46,0
12.37,12.4,698.46,622.25,0
12.4,12.77,622.25,622.25,0
12.77,12.8,622.25,783.99,0
12.8,13,783.99,783.99,0
13,13.2,698.46,698.46,1
13.2,13.57,783.99,783.99,1
13.57,13.6,783.99,783.99,0
13.6,13.97,783.99,783.99,0
13.97,14,783.99,783.99,0
14,14.4,783.99,783.99,0
14.4,14.8,783.99,783.99,1
14.8,15.2,830.61,830.61,1
15.2,15.6,830.61,830.61,1
