tstart,tend,fstart,fend,newnote
0,0.4,783.99,783.99,1
0.4,0.8,880,880,1
0.8,1.2,783.99,783.99,1
1.2,1.3,783.99,1046.5,1
1.3,1.6,1046.5,1046.5,1
1.6,2,987.77,987.77,1
2,2.1,987.77,880,1
2.1,2.4,880,880,1
2.4,2.8,783.99,783.99,1
2.8,2.9,783.99,880,1
2.9,3.2,880,880,1
3.2,3.57,698.46,698.46,1
3.57,3.6,698.46,783.99,0
3.6,4,783.99,783.99,0
4,4.4,783.99,783.99,1
4.4,4.77,783.99,783.99,1
4.77,4.8,783.99,783.99,0
4.8,5.17,783.99,783.99,0
5.17,5.2,783.99,783.99,0
5.2,5.6,783.99,783.99,0
5.6,5.97,783.99,783.99,1
5.97,6,783.99,880,0
6,6.2,880,880,0
6.2,6.4,1046.5,1046.5,1
6.4,6.8,1046.5,1046.5,1
6.8,7.2,1046.5,1046.5,1
7.2,7.37,1046.5,1046.5,1
7.37,7.4,1046.5,1174.66,0
7.4,7.57,1174.66,1174.66,0
7.57,7.6,1174.66,1046.5,0
7.6,7.8,1046.5,1046.5,0
7.8,8,987.77,987.77,1
8,8.4,987.77,987.77,1
8.4,8.77,987.77,987.77,1
8.77,8.8,987.77,1046.5,0
8.8,9.2,1046.5,1046.5,0
9.2,9.6,987.77,987.77,1
9.6,9.97,880,880,1
9.97,10,880,987.77,0
10,10.4,987.77,987.77,0
10.4,10.8,783.99,783.99,1
10.8,10.97,783.99,783.99,1
10.97,11,783.99,880,0
11,11.17,880,880,0
11.17,11.2,880,987.77,0
11.2,11.37,987.77,987.77,0
11.37,11.4,987.77,1046.5,0
11.4,11.6,1046.5,1046.5,0
11.6,11.7,1046.5,987.77,1
11.7,12,987.77,987.77,1
12,12.17,880,880,1
12.17,12.2,880,783.99,0
12.2,12.37,783.99,783.99,0
12.37,12.4,783.99,783.99,0
12.4,12.77,783.99,783.99,0
12.77,12.8,783.99,783.99,0
12.8,13.17,783.99,783.99,0
13.17,13.2,783.99,783.99,0
13.2,13.57,783.99,783.99,0
13.57,13.6,783.99,783.99,0
13.6,13.97,783.99,783.99,0
13.97,14,783.99,783.99,0
14,14.4,783.99,783.99,0
14.4,14.8,783.99,783.99,1
14.8,15.2,880,880,1
15.2,15.57,880,1046.5,1
15.57,15.6,1046.5,1046.5,0
15.6,16,1046.5,1046.5,0
16,16.4,1046.5,1046.5,1
16.4,16.77,1046.5,1046.5,1
16.77,16.8,1046.5,1046.5,0
16.8,17.17,1046.5,1046.5,0
17.17,17.2,1046.5,1046.5,0
17.2,17.57,1046.5,783.99,0
17.57,17.6,783.99,783.99,0
17.6,17.97,783.99,783.99,0
17.97,18,783.99,783.99,0
18,18.37,783.99,783.99,0
18.37,18.4,783.99,783.99,0
18.4,18.77,783.99,783.99,0
18.77,18.8,783.99,783.99,0
18.8,19.2,783.99,783.99,0
19.2,19.6,783.99,783.99,1
19.6,20,880,880,1
20,20.37,880,880,1
20.37,20.4,880,987.77,0
20.4,20.6,987.77,987.77,0
20.6,20.8,1046.5,1046.5,1
20.8,21.2,1046.5,1046.5,1
21.2,21.6,1046.5,1046.5,1
21.6,21.77,1046.5,1046.5,1
21.77,21.8,1046.5,1174.66,0
21.8,21.97,1174.66,1174.66,0
21.97,22,1174.66,1046.5,0
22,22.2,1046.5,1046.5,0
22.2,22.4,987.77,987.77,1
22.4,22.77,987.77,987.77,1
22.77,22.8,987.77,1174.66,0
22.8,23.2,1174.66,1174.66,0
23.2,23.37,1174.66,1174.66,1
23.37,23.4,1174.66,1046.5,0
23.4,23.6,1046.5,1046.5,0
23.6,24,1046.5,1046.5,1
24,24.17,1046.5,1046.5,1
24.17,24.2,1046.5,987.77,0
24.2,24.4,987.77,987.77,0
24.4,24.57,987.77,987.77,1
24.57,24.6,987.77,1046.5,0
24.6,24.8,1046.5,1046.5,0
24.8,24.97,880,880,1
24.97,25,880,987.77,0
25,25.2,987.77,987.77,0
25.2,25.6,987.77,987.77,1
25.6,25.77,987.77,987.77,1
25.77,25.8,987.77,1046.5,0
25.8,26,1046.5,1046.5,0
26,26.17,880,880,1
26.17,26.2,880,987.77,0
26.2,26.4,987.77,987.77,0
26.4,26.8,987.77,987.77,1
26.8,26.97,987.77,987.77,1
26.97,27,987.77,1046.5,0
27,27.2,1046.5,1046.5,0
27.2,27.57,880,1046.5,1
27.57,27.6,1046.5,1046.5,0
27.6,28,1046.5,1046.5,0
28,28.4,987.77,987.77,1
28.4,28.8,880,880,1
28.8,29.2,783.99,783.99,1
29.2,29.6,880,880,1
29.6,30,698.46,698.46,1
30,30.37,698.46,698.46,1
30.37,30.4,698.46,783.99,0
30.4,30.8,783.99,783.99,0
30.8,31.2,783.99,783.99,1
31.2,31.57,783.99,783.99,1
