tstart,tend,fstart,fend,newnote
0,0.37,783.99,783.99,1
0.37,0.4,783.99,880,0
0.4,0.8,880,880,0
0.8,0.9,880,698.46,1
0.9,0.97,698.46,698.46,1
0.97,1,698.46,932.33,0
1,1.2,932.33,932.33,0
1.2,1.3,932.33,880,1
1.3,1.6,880,880,1
1.6,1.7,880,783.99,1
1.7,1.97,783.99,783.99,1
1.97,2,783.99,783.99,0
2,2.37,783.99,587.33,0
2.37,2.4,587.33,587.33,0
2.4,2.77,587.33,587.33,0
2.77,2.8,587.33,659.26,0
2.8,3.2,659.26,659.26,0
3.2,3.3,659.26,587.33,1
3.3,3.57,587.33,587.33,1
3.57,3.6,587.33,659.26,0
3.6,4,659.26,659.26,0
4,4.17,698.46,698.46,1
4.17,4.2,698.46,880,0
4.2,4.4,880,880,0
4.4,4.5,880,783.99,1
4.5,4.8,783.99,783.99,1
4.8,5.17,698.46,698.46,1
5.17,5.2,698.46,659.26,0
5.2,5.37,659.26,659.26,0
5.37,5.4,659.26,698.46,0
5.4,5.57,698.46,698.46,0
5.57,5.6,698.46,587.33,0
5.6,5.77,587.33,587.33,0
5.77,5.8,587.33,659.26,0
5.8,5.97,659.26,659.26,0
5.97,6,659.26,523.25,0
6,6.4,523.25,523.25,0
6.4,6.57,523.25,523.25,1
6.57,6.6,523.25,698.46,0
6.6,6.8,698.46,698.46,0
6.8,7.2,698.46,698.46,1
7.2,7.3,698.46,587.33,1
7.3,7.57,587.33,587.33,1
7.57,7.6,587.33,587.33,0
7.6,8,587.33,587.33,0
8,8.37,523.25,523.25,1
8.37,8.4,523.25,523.25,0
8.4,8.77,523.25,523.25,0
8.77,8.8,523.25,523.25,0
8.8,9.17,523.25,523.25,0
9.17,9.2,523.25,523.25,0
9.2,9.6,523.25,523.25,0
9.6,9.77,523.25,523.25,1
9.77,9.8,523.25,698.46,0
9.8,10,698.46,698.46,0
10,10.4,698.46,698.46,1
10.4,10.77,698.46,698.46,1
10.77,10.8,698.46,698.46,0
10.8,10.87,698.46,659.26,0
10.87,10.9,659.26,659.26,0
10.9,11.2,659.26,659.26,0
11.2,11.57,659.26,783.99,1
11.57,11.6,783.99,783.99,0
11.6,11.97,783.99,783.99,0
11.97,12,783.99,783.99,0
12,12.37,783.99,783.99,0
12.37,12.4,783.99,783.99,0
12.4,12.8,783.99,783.99,0
12.8,13.17,523.25,783.99,1
13.17,13.2,783.99,783.99,0
13.2,13.6,783.99,783.99,0
13.6,13.77,783.99,783.99,1
13.77,13.8,783.99,739.99,0
13.8,14,739.99,739.99,0
14,14.17,783.99,783.99,1
14.17,14.2,783.99,739.99,0
14.2,14.4,739.99,739.99,0
14.4,14.57,739.99,739.99,1
14.57,14.6,739.99,1046.5,0
14.6,14.77,1046.5,1046.5,0
14.77,14.8,1046.5,987.77,0
14.8,14.97,987.77,987.77,0
14.97,15,987.77,1046.5,0
15,15.17,1046.5,1046.5,0
15.17,15.2,1046.5,880,0
15.2,15.37,880,880,0
15.37,15.4,880,932.33,0
15.4,15.57,932.33,932.33,0
15.57,15.6,932.33,783.99,0
15.6,16,783.99,783.99,0
16,16.1,783.99,587.33,1
16.1,16.37,587.33,587.33,1
16.37,16.4,587.33,659.26,0
16.4,16.8,659.26,659.26,0
16.8,16.97,698.46,698.46,1
16.97,17,698.46,880,0
17,17.2,880,880,0
17.2,17.3,880,783.99,1
17.3,17.6,783.99,783.99,1
17.6,17.7,659.26,698.46,1
17.7,17.97,698.46,698.46,1
17.97,18,698.46,659.26,0
18,18.17,659.26,659.26,0
18.17,18.2,659.26,698.46,0
18.2,18.37,698.46,698.46,0
18.37,18.4,698.46,587.33,0
18.4,18.57,587.33,587.33,0
18.57,18.6,587.33,659.26,0
18.6,18.77,659.26,659.26,0
18.77,18.8,659.26,523.25,0
18.8,19.2,523.25,523.25,0
19.2,19.6,1318.51,1318.51,1
19.6,20,1318.51,1318.51,1
20,20.1,1318.51,1174.66,1
20.1,20.4,1174.66,1174.66,1
20.4,20.8,1174.66,1174.66,1
20.8,20.9,1174.66,1046.5,1
20.9,21.17,1046.5,1046.5,1
21.17,21.2,1046.5,1046.5,0
21.2,21.57,1046.5,1046.5,0
21.57,21.6,1046.5,1046.5,0
21.6,21.97,1046.5,1046.5,0
21.97,22,1046.5,1046.5,0
22,22.4,1046.5,1046.5,0
22.4,22.77,1046.5,1046.5,1
22.77,22.8,1046.5,987.77,0
22.8,23.2,987.77,987.77,0
