tstart,tend,fstart,fend,newnote
0,0.37,523.25,523.25,1
0.37,0.4,523.25,523.25,0
0.4,0.8,523.25,523.25,0
0.8,1.17,493.88,493.88,1
1.17,1.2,493.88,440,0
1.2,1.6,440,440,0
1.6,2,523.25,523.25,1
2,2.37,523.25,523.25,1
2.37,2.4,523.25,523.25,0
2.4,2.8,523.25,523.25,0
2.8,3.17,523.25,523.25,1
3.17,3.2,523.25,523.25,0
3.2,3.6,523.25,523.25,0
3.6,3.97,523.25,523.25,1
3.97,4,523.25,659.26,0
4,4.37,659.26,659.26,0
4.37,4.4,659.26,587.33,0
4.4,4.77,587.33,587.33,0
4.77,4.8,587.33,493.88,0
4.8,5.17,493.88,493.88,0
5.17,5.2,493.88,587.33,0
5.2,5.6,587.33,587.33,0
5.6,5.97,523.25,523.25,1
5.97,6,523.25,523.25,0
6,6.4,523.25,523.25,0
6.4,6.77,523.25,523.25,1
6.77,6.8,523.25,659.26,0
6.8,7.17,659.26,659.26,0
7.17,7.2,659.26,659.26,0
7.2,7.57,659.26,659.26,0
7.57,7.6,659.26,698.46,0
7.6,7.97,698.46,698.46,0
7.97,8,698.46,659.26,0
8,8.37,659.26,659.26,0
8.37,8.4,659.26,587.33,0
8.4,8.77,587.33,587.33,0
8.77,8.8,587.33,587.33,0
8.8,9.17,587.33,587.33,0
9.17,9.2,587.33,493.88,0
9.2,9.57,493.88,493.88,0
9.57,9.6,493.88,523.25,0
9.6,9.97,523.25,523.25,0
9.97,10,523.25,523.25,0
10,10.4,523.25,523.25,0
10.4,10.77,493.88,493.88,1
10.77,10.8,493.88,440,0
10.8,11.2,440,440,0
11.2,11.57,523.25,523.25,1
11.57,11.6,523.25,493.88,0
11.6,11.97,493.88,493.88,0
11.97,12,493.88,659.26,0
12,12.37,659.26,659.26,0
12.37,12.4,659.26,659.26,0
12.4,12.8,659.26,659.26,0
12.8,13.2,587.33,587.33,1
13.2,13.57,523.25,523.25,1
13.57,13.6,523.25,493.88,0
13.6,14,493.88,493.88,0
14,14.4,493.88,493.88,1
14.4,14.8,440,440,1
14.8,15.2,587.33,587.33,1
15.2,15.6,587.33,587.33,1
15.6,16,587.33,587.33,1
16,16.17,659.26,659.26,1
16.17,16.2,659.26,587.33,0
16.2,16.4,587.33,587.33,0
16.4,16.57,659.26,659.26,1
16.57,16.6,659.26,587.33,0
16.6,16.8,587.33,587.33,0
16.8,16.97,659.26,659.26,1
16.97,17,659.26,698.46,0
17,17.17,698.46,698.46,0
17.17,17.2,698.46,659.26,0
17.2,17.6,659.26,659.26,0
17.6,17.97,587.33,587.33,1
17.97,18,587.33,523.25,0
18,18.37,523.25,523.25,0
18.37,18.4,523.25,493.88,0
18.4,18.8,493.88,493.88,0
18.8,19.17,493.88,493.88,1
19.17,19.2,493.88,440,0
19.2,19.6,440,440,0
19.6,19.97,523.25,523.25,1
19.97,20,523.25,523.25,0
20,20.4,523.25,523.25,0
20.4,20.8,783.99,783.99,1
20.8,21.2,783.99,783.99,1
21.2,21.3,783.99,1046.5,1
21.3,21.57,1046.5,1046.5,1
21.57,21.6,1046.5,1046.5,0
21.6,22,1046.5,1046.5,0
22,22.4,1046.5,1046.5,1
22.4,22.57,1174.66,1174.66,1
22.57,22.6,1174.66,987.77,0
22.6,22.77,987.77,987.77,0
22.77,22.8,987.77,1046.5,0
22.8,23.17,1046.5,1046.5,0
23.17,23.2,1046.5,1046.5,0
23.2,23.6,1046.5,1046.5,0
23.6,23.8,987.77,987.77,1
23.8,24,987.77,987.77,1
24,24.4,987.77,987.77,1
24.4,24.77,987.77,987.77,1
24.77,24.8,987.77,1046.5,0
24.8,25.2,1046.5,1046.5,0
25.2,25.37,987.77,987.77,1
25.37,25.4,987.77,880,0
25.4,25.6,880,880,0
25.6,26,783.99,783.99,1
26,26.4,783.99,783.99,1
26.4,26.8,783.99,783.99,1
26.8,27.17,987.77,987.77,1
27.17,27.2,987.77,880,0
27.2,27.6,880,880,0
27.6,27.97,783.99,783.99,1
27.97,28,783.99,783.99,0
28,28.4,783.99,783.99,0
28.4,28.8,659.26,659.26,1
28.8,29.2,659.26,659.26,1
29.2,29.6,659.26,659.26,1
29.6,30,659.26,659.26,1
30,30.4,659.26,659.26,1
30.4,30.5,659.26,698.46,1
30.5,30.77,698.46,698.46,1
30.77,30.8,698.46,587.33,0
30.8,31.2,587.33,587.33,0
31.2,31.37,659.26,659.26,1
31.37,31.4,659.26,587.33,0
31.4,31.57,587.33,587.33,0
31.57,31.6,587.33,698.46,0
31.6,31.97,698.46,698.46,0
31.97,32,698.46,659.26,0
32,32.4,659.26,659.26,0
32.4,32.77,587.33,587.33,1
32.77,32.8,587.33,493.88,0
32.8,33.2,493.88,493.88,0
33.2,33.57,523.25,523.25,1
33.57,33.6,523.25,523.25,0
33.6,34,523.25,523.25,0
34,34.4,523.25,523.25,1
34.4,34.77,440,440,1
34.77,34.8,440,440,0
34.8,35.2,440,440,0
35.2,35.6,587.33,587.33,1
35.6,36,587.33,587.33,1
36,36.27,659.26,587.33,1
36.27,36.3,587.33,587.33,0
36.3,36.37,587.33,587.33,0
36.37,36.4,587.33,698.46,0
36.4,36.57,698.46,698.46,0
36.57,36.6,698.46,659.26,0
36.6,36.8,659.26,659.26,0
36.8,37.17,587.33,587.33,1
37.17,37.2,587.33,523.25,0
37.2,37.57,523.25,523.25,0
37.57,37.6,523.25,493.88,0
37.6,38,493.88,493.88,0
38,38.1,440,493.88,1
38.1,38.37,493.88,493.88,1
38.37,38.4,493.88,440,0
38.4,38.8,440,440,0
38.8,39.2,523.25,523.25,1
