tstart,tend,fstart,fend,newnote
0,0.4,523.25,523.25,1
0.4,0.8,587.33,587.33,1
0.8,1.2,587.33,587.33,1
1.2,1.6,698.46,698.46,1
1.6,2,783.99,783.99,1
2,2.4,783.99,783.99,1
2.4,2.57,783.99,783.99,1
2.57,2.6,783.99,1046.5,0
2.6,2.8,1046.5,1046.5,0
2.8,3.2,932.33,932.33,1
3.2,3.6,932.33,932.33,1
3.6,4,880,880,1
4,4.37,783.99,783.99,1
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,4.97,783.99,783.99,1
4.97,5,783.99,880,0
5,5.2,880,880,0
5.2,5.57,783.99,783.99,1
5.57,5.6,783.99,783.99,0
5.6,6,783.99,783.99,0
6,6.17,698.46,698.46,1
6.17,6.2,698.46,659.26,0
6.2,6.4,659.26,659.26,0
6.4,6.77,587.33,587.33,1
6.77,6.8,587.33,783.99,0
6.8,7.2,783.99,783.99,0
7.2,7.6,783.99,783.99,1
7.6,7.97,698.46,698.46,1
7.97,8,698.46,659.26,0
8,8.4,659.26,659.26,0
8.4,8.77,587.33,587.33,1
8.77,8.8,587.33,587.33,0
8.8,9.17,587.33,587.33,0
9.17,9.2,587.33,783.99,0
9.2,9.6,783.99,783.99,0
9.6,10,783.99,783.99,1
10,10.37,698.46,698.46,1
10.37,10.4,698.46,659.26,0
10.4,10.8,659.26,659.26,0
10.8,11.17,587.33,587.33,1
11.17,11.2,587.33,587.33,0
11.2,11.57,587.33,587.33,0
11.57,11.6,587.33,587.33,0
11.6,12,587.33,587.33,0
12,12.4,587.33,587.33,1
12.4,12.77,587.33,587.33,1
12.77,12.8,587.33,698.46,0
12.8,13.2,698.46,698.46,0
13.2,13.6,698.46,698.46,1
13.6,13.97,698.46,698.46,1
13.97,14,698.46,698.46,0
14,14.4,698.46,698.46,0
14.4,14.8,659.26,659.26,1
14.8,15.17,659.26,659.26,1
15.17,15.2,659.26,698.46,0
15.2,15.4,698.46,698.46,0
15.4,15.6,659.26,659.26,1
15.6,16,587.33,587.33,1
16,16.4,523.25,523.25,1
16.4,16.8,523.25,523.25,1
16.8,17.2,523.25,523.25,1
17.2,17.57,523.25,523.25,1
17.57,17.6,523.25,587.33,0
17.6,18,587.33,587.33,0
18,18.37,587.33,587.33,1
18.37,18.4,587.33,587.33,0
18.4,18.77,587.33,587.33,0
18.77,18.8,587.33,587.33,0
18.8,19.2,587.33,587.33,0
19.2,19.6,587.33,587.33,1
19.6,19.97,587.33,587.33,1
19.97,20,587.33,659.26,0
20,20.4,659.26,659.26,0
20.4,20.77,698.46,698.46,1
20.77,20.8,698.46,698.46,0
20.8,21.17,698.46,698.46,0
21.17,21.2,698.46,523.25,0
21.2,21.6,523.25,523.25,0
21.6,21.77,783.99,783.99,1
21.77,21.8,783.99,987.77,0
21.8,22,987.77,987.77,0
22,22.37,987.77,987.77,1
22.37,22.4,987.77,987.77,0
22.4,22.8,987.77,987.77,0
22.8,23.2,987.77,987.77,1
23.2,23.6,987.77,987.77,1
23.6,23.77,987.77,987.77,1
23.77,23.8,987.77,1046.5,0
23.8,24,1046.5,1046.5,0
24,24.4,1046.5,1046.5,1
24.4,24.8,1046.5,1046.5,1
24.8,25.2,1046.5,1046.5,1
25.2,25.37,1046.5,1046.5,1
25.37,25.4,1046.5,987.77,0
25.4,25.6,987.77,987.77,0
25.6,25.97,1046.5,1046.5,1
25.97,26,1046.5,1046.5,0
26,26.4,1046.5,1046.5,0
26.4,26.8,698.46,698.46,1
26.8,27.17,783.99,783.99,1
27.17,27.2,783.99,783.99,0
27.2,27.6,783.99,783.99,0
27.6,28,987.77,987.77,1
28,28.4,1046.5,1046.5,1
28.4,28.8,1046.5,1046.5,1
28.8,28.9,1046.5,987.77,1
28.9,29.17,987.77,987.77,1
29.17,29.2,987.77,1174.66,0
29.2,29.6,1174.66,1174.66,0
29.6,30,1174.66,1174.66,1
30,30.4,1174.66,1174.66,1
30.4,30.77,1174.66,1174.66,1
30.77,30.8,1174.66,1244.51,0
30.8,31.17,1244.51,1244.51,0
31.17,31.2,1244.51,1244.51,0
31.2,31.6,1244.51,1244.51,0
31.6,31.97,1174.66,1174.66,1
31.97,32,1174.66,1244.51,0
32,32.4,1244.51,1244.51,0
32.4,32.8,1244.51,1244.51,1
32.8,33.2,1244.51,1244.51,1
33.2,33.6,1244.51,1244.51,1
33.6,34,1244.51,1244.51,1
34,34.17,1174.66,1174.66,1
34.17,34.2,1174.66,1396.91,0
34.2,34.4,1396.91,1396.91,0
34.4,34.5,1396.91,1244.51,1
34.5,34.8,1244.51,1244.51,1
34.8,35.2,1244.51,1244.51,1
35.2,35.6,1174.66,1174.66,1
35.6,35.97,1046.5,1046.5,1
35.97,36,1046.5,1046.5,0
36,36.4,1046.5,1046.5,0
36.4,36.6,1046.5,1046.5,1
36.6,36.8,1174.66,1174.66,1
36.8,37.17,1046.5,1046.5,1
37.17,37.2,1046.5,932.33,0
37.2,37.6,932.33,932.33,0
37.6,37.97,932.33,932.33,1
37.97,38,932.33,932.33,0
38,38.37,932.33,932.33,0
38.37,38.4,932.33,880,0
38.4,38.57,880,880,0
38.57,38.6,880,783.99,0
38.6,38.8,783.99,783.99,0
38.8,38.97,783.99,783.99,1
38.97,39,783.99,880,0
39,39.2,880,880,0
39.2,39.57,783.99,783.99,1
39.57,39.6,783.99,783.99,0
39.6,40,783.99,783.99,0
40,40.37,698.46,698.46,1
40.37,40.4,698.46,698.46,0
40.4,40.77,698.46,698.46,0
40.77,40.8,698.46,523.25,0
40.8,41.2,523.25,523.25,0
41.2,41.6,523.25,523.25,1
41.6,42,523.25,523.25,1
42,42.4,523.25,523.25,1
42.4,42.8,523.25,523.25,1
42.8,43.2,523.25,523.25,1
43.2,43.6,523.25,523.25,1
43.6,44,523.25,523.25,1
44,44.37,523.25,523.25,1
44.37,44.4,523.25,493.88,0
44.4,44.6,493.88,493.88,0
44.6,44.8,587.33,587.33,1
44.8,45.2,587.33,587.33,1
45.2,45.57,587.33,587.33,1
45.57,45.6,587.33,587.33,0
45.6,46,587.33,587.33,0
46,46.4,587.33,587.33,1
46.4,46.77,587.33,587.33,1
46.77,46.8,587.33,698.46,0
46.8,47.2,698.46,698.46,0
47.2,47.6,698.46,698.46,1
47.6,47.97,698.46,698.46,1
47.97,48,698.46,659.26,0
48,48.4,659.26,659.26,0
48.4,48.8,587.33,587.33,1
48.8,49.17,587.33,587.33,1
49.17,49.2,587.33,783.99,0
49.2,49.37,783.99,783.99,0
49.37,49.4,783.99,698.46,0
49.4,49.6,698.46,698.46,0
49.6,49.97,783.99,783.99,1
49.97,50,783.99,783.99,0
50,50.37,783.99,783.99,0
50.37,50.4,783.99,783.99,0
50.4,50.8,783.99,783.99,0
50.8,51.2,587.33,587.33,1
51.2,51.57,587.33,587.33,1
51.57,51.6,587.33,783.99,0
51.6,51.77,783.99,783.99,0
51.77,51.8,783.99,698.46,0
51.8,52,698.46,698.46,0
52,52.37,783.99,783.99,1
52.37,52.4,783.99,783.99,0
52.4,52.77,783.99,783.99,0
52.77,52.8,783.99,783.99,0
52.8,53.2,783.99,783.99,0
53.2,53.37,783.99,783.99,1
53.37,53.4,783.99,880,0
53.4,53.6,880,880,0
53.6,54,783.99,783.99,1
54,54.4,783.99,783.99,1
54.4,54.8,698.46,698.46,1
54.8,55.17,698.46,698.46,1
55.17,55.2,698.46,698.46,0
55.2,55.6,698.46,698.46,0
55.6,56,659.26,659.26,1
56,56.37,659.26,659.26,1
56.37,56.4,659.26,698.46,0
56.4,56.57,698.46,698.46,0
56.57,56.6,698.46,659.26,0
56.6,56.8,659.26,659.26,0
56.8,57.2,587.33,587.33,1
57.2,57.57,523.25,523.25,1
57.57,57.6,523.25,523.25,0
57.6,58,523.25,523.25,0
58,58.4,523.25,523.25,1
58.4,58.77,523.25,523.25,1
58.77,58.8,523.25,587.33,0
58.8,59.2,587.33,587.33,0
59.2,59.57,587.33,587.33,1
59.57,59.6,587.33,587.33,0
59.6,59.97,587.33,587.33,0
59.97,60,587.33,587.33,0
60,60.4,587.33,587.33,0
60.4,60.8,587.33,587.33,1
60.8,61.17,587.33,587.33,1
61.17,61.2,587.33,659.26,0
61.2,61.6,659.26,659.26,0
61.6,61.97,698.46,698.46,1
61.97,62,698.46,698.46,0
62,62.37,698.46,698.46,0
62.37,62.4,698.46,698.46,0
62.4,62.8,698.46,698.46,0
62.8,63.2,698.46,698.46,1
63.2,63.6,783.99,783.99,1
63.6,64,783.99,783.99,1
64,64.1,783.99,987.77,1
64.1,64.4,987.77,987.77,1
64.4,64.77,987.77,987.77,1
64.77,64.8,987.77,1046.5,0
64.8,65.2,1046.5,1046.5,0
65.2,65.6,1046.5,1046.5,1
65.6,66,1046.5,1046.5,1
66,66.4,1046.5,1046.5,1
66.4,66.57,1046.5,1046.5,1
66.57,66.6,1046.5,987.77,0
66.6,66.8,987.77,987.77,0
66.8,67.17,1046.5,1046.5,1
67.17,67.2,1046.5,1046.5,0
67.2,67.6,1046.5,1046.5,0
67.6,68,698.46,698.46,1
68,68.37,783.99,783.99,1
68.37,68.4,783.99,783.99,0
68.4,68.8,783.99,783.99,0
68.8,69.2,987.77,987.77,1
69.2,69.6,1046.5,1046.5,1
69.6,70,1046.5,1046.5,1
70,70.4,1046.5,1046.5,1
70.4,70.57,1046.5,1046.5,1
70.57,70.6,1046.5,987.77,0
70.6,70.77,987.77,987.77,0
70.77,70.8,987.77,1174.66,0
70.8,71.2,1174.66,1174.66,0
71.2,71.6,1174.66,1174.66,1
71.6,71.97,1174.66,1174.66,1
71.97,72,1174.66,1244.51,0
72,72.37,1244.51,1244.51,0
72.37,72.4,1244.51,1244.51,0
72.4,72.8,1244.51,1244.51,0
72.8,73.2,1244.51,1244.51,1
73.2,73.57,1244.51,1244.51,1
73.57,73.6,1244.51,1244.51,0
73.6,74,1244.51,1244.51,0
74,74.4,622.25,622.25,1
74.4,74.8,1244.51,1244.51,1
74.8,75.2,1244.51,1244.51,1
75.2,75.37,1174.66,1174.66,1
75.37,75.4,1174.66,1396.91,0
75.4,75.6,1396.91,1396.91,0
75.6,76,1244.51,1244.51,1
76,76.4,1244.51,1244.51,1
76.4,76.8,1174.66,1174.66,1
76.8,77.2,1046.5,1046.5,1
77.2,77.6,1046.5,1046.5,1
77.6,77.77,1046.5,1046.5,1
77.77,77.8,1046.5,1174.66,0
77.8,78,1174.66,1174.66,0
78,78.37,1046.5,1046.5,1
78.37,78.4,1046.5,932.33,0
78.4,78.8,932.33,932.33,0
78.8,79.17,932.33,932.33,1
79.17,79.2,932.33,932.33,0
79.2,79.57,932.33,932.33,0
79.57,79.6,932.33,880,0
79.6,79.77,880,880,0
79.77,79.8,880,783.99,0
79.8,80,783.99,783.99,0
80,80.17,783.99,783.99,1
80.17,80.2,783.99,880,0
80.2,80.4,880,880,0
80.4,80.77,783.99,783.99,1
80.77,80.8,783.99,783.99,0
80.8,81.2,783.99,783.99,0
81.2,81.57,698.46,698.46,1
81.57,81.6,698.46,698.46,0
81.6,81.97,698.46,698.46,0
81.97,82,698.46,523.25,0
82,82.4,523.25,523.25,0
