tstart,tend,fstart,fend,newnote
0,0.17,523.25,523.25,1
0.17,0.2,523.25,493.88,0
0.2,0.4,493.88,493.88,0
0.4,0.8,523.25,523.25,1
0.8,1.17,587.33,587.33,1
1.17,1.2,587.33,783.99,0
1.2,1.6,783.99,783.99,0
1.6,2,698.46,698.46,1
2,2.4,783.99,783.99,1
2.4,2.50333333333333,698.46,698.46,1
2.50333333333333,2.53333333333333,698.46,659.26,0
2.53333333333333,2.63666666666667,659.26,659.26,0
2.63666666666667,2.66666666666667,659.26,587.33,0
2.66666666666667,2.8,587.33,587.33,0
2.8,3.2,659.26,659.26,1
3.2,3.6,698.46,698.46,1
3.6,3.67,880,880,1
3.67,3.7,880,783.99,0
3.7,3.77,783.99,783.99,0
3.77,3.8,783.99,880,0
3.8,3.87,880,880,0
3.87,3.9,880,783.99,0
3.9,3.97,783.99,783.99,0
3.97,4,783.99,698.46,0
4,4.17,698.46,698.46,0
4.17,4.2,698.46,783.99,0
4.2,4.4,783.99,783.99,0
4.4,4.57,698.46,698.46,1
4.57,4.6,698.46,659.26,0
4.6,4.77,659.26,659.26,0
4.77,4.8,659.26,587.33,0
4.8,5.2,587.33,587.33,0
5.2,5.37,659.26,659.26,1
5.37,5.4,659.26,587.33,0
5.4,5.6,587.33,587.33,0
5.6,6,523.25,523.25,1
6,6.17,523.25,523.25,1
6.17,6.2,523.25,493.88,0
6.2,6.4,493.88,493.88,0
6.4,6.77,523.25,523.25,1
6.77,6.8,523.25,659.26,0
6.8,7.2,659.26,659.26,0
7.2,7.6,659.26,659.26,1
7.6,8,659.26,659.26,1
8,8.17,659.26,659.26,1
8.17,8.2,659.26,698.46,0
8.2,8.37,698.46,698.46,0
8.37,8.4,698.46,783.99,0
8.4,8.50333333333333,783.99,783.99,0
8.50333333333333,8.53333333333333,783.99,698.46,0
8.53333333333333,8.63666666666667,698.46,698.46,0
8.63666666666667,8.66666666666667,698.46,659.26,0
8.66666666666667,8.77,659.26,659.26,0
8.77,8.8,659.26,587.33,0
8.8,8.97,587.33,587.33,0
8.97,9,587.33,659.26,0
9,9.2,659.26,659.26,0
9.2,9.6,587.33,587.33,1
9.6,10,587.33,587.33,1
10,10.1033333333333,659.26,659.26,1
10.1033333333333,10.1333333333333,659.26,698.46,0
10.1333333333333,10.2366666666667,698.46,698.46,0
10.2366666666667,10.2666666666667,698.46,659.26,0
10.2666666666667,10.4,659.26,659.26,0
10.4,10.77,587.33,587.33,1
10.77,10.8,587.33,783.99,0
10.8,11.2,783.99,783.99,0
11.2,11.6,739.99,739.99,1
11.6,11.7,880,783.99,1
11.7,11.97,783.99,783.99,1
11.97,12,783.99,783.99,0
12,12.37,783.99,783.99,0
12.37,12.4,783.99,698.46,0
12.4,12.8,698.46,698.46,0
12.8,13.2,659.26,659.26,1
13.2,13.6,659.26,659.26,1
13.6,14,698.46,698.46,1
14,14.4,783.99,783.99,1
14.4,14.8,987.77,987.77,1
14.8,15.2,1046.5,1046.5,1
15.2,15.57,1046.5,1046.5,1
15.57,15.6,1046.5,987.77,0
15.6,15.8,987.77,987.77,0
15.8,16,1174.66,1174.66,1
16,16.1033333333333,1046.5,1046.5,1
16.1033333333333,16.1333333333333,1046.5,1174.66,0
16.1333333333333,16.2366666666667,1174.66,1174.66,0
16.2366666666667,16.2666666666667,1174.66,1046.5,0
16.2666666666667,16.37,1046.5,1046.5,0
16.37,16.4,1046.5,932.33,0
16.4,16.57,932.33,932.33,0
16.57,16.6,932.33,880,0
16.6,16.8,880,880,0
16.8,17.17,783.99,783.99,1
17.17,17.2,783.99,698.46,0
17.2,17.37,698.46,698.46,0
17.37,17.4,698.46,659.26,0
17.4,17.57,659.26,659.26,0
17.57,17.6,659.26,659.26,0
17.6,18,659.26,659.26,0
18,18.4,783.99,783.99,1
18.4,18.8,880,880,1
18.8,18.9033333333333,783.99,783.99,1
18.9033333333333,18.9333333333333,783.99,880,0
18.9333333333333,19.0366666666667,880,880,0
19.0366666666667,19.0666666666667,880,932.33,0
19.0666666666667,19.17,932.33,932.33,0
19.17,19.2,932.33,932.33,0
19.2,19.6,932.33,932.33,0
19.6,20,880,880,1
20,20.1033333333333,783.99,783.99,1
20.1033333333333,20.1333333333333,783.99,880,0
20.1333333333333,20.2366666666667,880,880,0
20.2366666666667,20.2666666666667,880,783.99,0
20.2666666666667,20.4,783.99,783.99,0
20.4,20.77,698.46,698.46,1
20.77,20.8,698.46,659.26,0
20.8,20.9033333333333,659.26,659.26,0
20.9033333333333,20.9333333333333,659.26,698.46,0
20.9333333333333,21.0366666666667,698.46,698.46,0
21.0366666666667,21.0666666666667,698.46,659.26,0
21.0666666666667,21.2,659.26,659.26,0
21.2,21.57,587.33,587.33,1
21.57,21.6,587.33,659.26,0
21.6,21.77,659.26,659.26,0
21.77,21.8,659.26,587.33,0
21.8,22,587.33,587.33,0
22,22.2,523.25,523.25,1
22.2,22.4,493.88,493.88,1
22.8,23.2,987.77,987.77,1
23.2,23.6,987.77,987.77,1
23.6,23.97,987.77,987.77,1
23.97,24,987.77,880,0
24,24.07,880,987.77,0
24.07,24.1,987.77,987.77,0
24.1,24.4,987.77,987.77,0
24.4,24.77,1046.5,1046.5,1
24.77,24.8,1046.5,1046.5,0
24.8,25.2,1046.5,1046.5,0
25.2,25.6,1046.5,1046.5,1
25.6,25.77,1046.5,1046.5,1
25.77,25.8,1046.5,987.77,0
25.8,26,987.77,987.77,0
26,26.1033333333333,880,880,1
26.1033333333333,26.1333333333333,880,987.77,0
26.1333333333333,26.2366666666667,987.77,987.77,0
26.2366666666667,26.2666666666667,987.77,1046.5,0
26.2666666666667,26.37,1046.5,1046.5,0
26.37,26.4,1046.5,987.77,0
26.4,26.8,987.77,987.77,0
26.8,26.9,880,783.99,1
26.9,27.17,783.99,783.99,1
27.17,27.2,783.99,987.77,0
27.2,27.6,987.77,987.77,0
27.6,28,987.77,987.77,1
28,28.37,987.77,987.77,1
28.37,28.4,987.77,783.99,0
28.4,28.57,783.99,783.99,0
28.57,28.6,783.99,698.46,0
28.6,28.8,698.46,698.46,0
28.8,29.2,659.26,659.26,1
29.2,29.6,698.46,698.46,1
29.6,29.77,783.99,783.99,1
29.77,29.8,783.99,880,0
29.8,29.97,880,880,0
29.97,30,880,783.99,0
