tstart,tend,fstart,fend,newnote
0,0.4,1046.5,1046.5,1
0.4,0.8,932.33,932.33,1
0.8,1.2,880,880,1
1.2,1.6,783.99,783.99,1
1.6,2,1046.5,1046.5,1
2,2.4,932.33,932.33,1
2.4,2.8,880,880,1
2.8,3.2,783.99,783.99,1
3.2,3.30333333333333,698.46,698.46,1
3.30333333333333,3.33333333333333,698.46,659.26,0
3.33333333333333,3.43666666666667,659.26,659.26,0
3.43666666666667,3.46666666666667,659.26,698.46,0
3.46666666666667,3.6,698.46,698.46,0
3.6,4,587.33,587.33,1
4,4.4,698.46,698.46,1
4.4,4.8,783.99,783.99,1
4.8,5.2,1046.5,1046.5,1
5.2,5.6,932.33,932.33,1
5.6,5.97,880,880,1
5.97,6,880,880,0
6,6.4,880,880,0
6.4,6.8,523.25,523.25,1
6.8,7.2,698.46,698.46,1
7.2,7.6,659.26,659.26,1
7.6,8,698.46,698.46,1
8,8.4,783.99,783.99,1
8.4,8.8,880,880,1
8.8,9.2,987.77,987.77,1
9.2,9.6,1046.5,1046.5,1
9.6,10,1174.66,1174.66,1
10,10.4,1174.66,1174.66,1
10.4,10.8,1046.5,1046.5,1
10.8,10.97,1046.5,1046.5,1
10.97,11,1046.5,1174.66,0
11,11.2,1174.66,1174.66,0
11.2,11.37,932.33,932.33,1
11.37,11.4,932.33,1046.5,0
11.4,11.57,1046.5,1046.5,0
11.57,11.6,1046.5,932.33,0
11.6,11.97,932.33,932.33,0
11.97,12,932.33,880,0
12,12.37,880,880,0
12.37,12.4,880,880,0
12.4,12.8,880,880,0
12.8,13.2,698.46,698.46,1
13.2,13.6,698.46,698.46,1
13.6,14,880,880,1
14,14.4,987.77,987.77,1
14.4,14.8,1046.5,1046.5,1
14.8,15.2,987.77,987.77,1
15.2,15.6,1046.5,1046.5,1
15.6,16,1046.5,1046.5,1
16,16.4,1046.5,1046.5,1
16.4,16.8,987.77,987.77,1
16.8,17.2,1046.5,1046.5,1
17.2,17.37,1046.5,1046.5,1
17.37,17.4,1046.5,1174.66,0
17.4,17.6,1174.66,1174.66,0
17.6,18,1046.5,1046.5,1
18,18.4,932.33,932.33,1
18.4,18.8,880,880,1
18.8,18.97,880,880,1
18.97,19,880,783.99,0
19,19.2,783.99,783.99,0
19.2,19.3,880,932.33,1
19.3,19.57,932.33,932.33,1
19.57,19.6,932.33,932.33,0
19.6,20,932.33,932.33,0
20,20.4,880,880,1
20.4,20.8,783.99,783.99,1
20.8,20.9,783.99,880,1
20.9,21.17,880,880,1
21.17,21.2,880,880,0
21.2,21.6,880,880,0
21.6,22,783.99,783.99,1
22,22.4,698.46,698.46,1
22.4,22.5,698.46,783.99,1
22.5,22.8,783.99,783.99,1
22.8,23.2,783.99,783.99,1
23.2,23.6,698.46,698.46,1
23.6,24,659.26,659.26,1
24,24.37,698.46,698.46,1
24.37,24.4,698.46,698.46,0
24.4,24.77,698.46,698.46,0
24.77,24.8,698.46,698.46,0
24.8,25.17,698.46,698.46,0
25.17,25.2,698.46,698.46,0
25.2,25.6,698.46,698.46,0
25.6,26,523.25,523.25,1
26,26.4,698.46,698.46,1
26.4,26.8,659.26,659.26,1
26.8,27.2,698.46,698.46,1
27.2,27.6,783.99,783.99,1
27.6,28,880,880,1
28,28.4,987.77,987.77,1
28.4,28.8,1046.5,1046.5,1
28.8,29.2,1174.66,1174.66,1
29.2,29.6,1174.66,1174.66,1
29.6,30,1046.5,1046.5,1
30,30.17,1046.5,1046.5,1
30.17,30.2,1046.5,1174.66,0
30.2,30.4,1174.66,1174.66,0
30.4,30.57,932.33,932.33,1
30.57,30.6,932.33,1046.5,0
30.6,30.77,1046.5,1046.5,0
30.77,30.8,1046.5,932.33,0
30.8,31.17,932.33,932.33,0
31.17,31.2,932.33,880,0
31.2,31.57,880,880,0
31.57,31.6,880,880,0
31.6,32,880,880,0
