tstart,tend,fstart,fend,newnote
0,0.37,523.25,523.25,1
0.37,0.4,523.25,523.25,0
0.4,0.8,523.25,523.25,0
0.8,1.2,1046.5,1046.5,1
1.2,1.6,1046.5,1046.5,1
1.6,2,932.33,932.33,1
2,2.1,880,932.33,1
2.1,2.4,932.33,932.33,1
2.4,2.8,783.99,783.99,1
2.8,2.9,783.99,932.33,1
2.9,3.17,932.33,932.33,1
3.17,3.2,932.33,932.33,0
3.2,3.6,932.33,932.33,0
3.6,4,698.46,698.46,1
4,4.37,783.99,783.99,1
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,4.9,698.46,622.25,1
4.9,5.17,622.25,622.25,1
5.17,5.2,622.25,698.46,0
5.2,5.57,698.46,698.46,0
5.57,5.6,698.46,622.25,0
5.6,6,622.25,622.25,0
6,6.4,622.25,622.25,1
6.4,6.77,622.25,622.25,1
6.77,6.8,622.25,698.46,0
6.8,7.2,698.46,698.46,0
7.2,7.57,698.46,698.46,1
7.57,7.6,698.46,783.99,0
7.6,8,783.99,783.99,0
8,8.1,783.99,932.33,1
8.1,8.37,932.33,932.33,1
8.37,8.4,932.33,932.33,0
8.4,8.8,932.33,932.33,0
8.8,9.2,783.99,783.99,1
9.2,9.3,783.99,698.46,1
9.3,9.57,698.46,698.46,1
9.57,9.6,698.46,783.99,0
9.6,9.97,783.99,783.99,0
9.97,10,783.99,698.46,0
10,10.37,698.46,698.46,0
10.37,10.4,698.46,698.46,0
10.4,10.77,698.46,698.46,0
10.77,10.8,698.46,698.46,0
10.8,11.2,698.46,698.46,0
11.2,11.6,466.16,466.16,1
11.6,11.97,523.25,523.25,1
11.97,12,523.25,698.46,0
12,12.4,698.46,698.46,0
12.4,12.8,698.46,698.46,1
12.8,13.2,698.46,698.46,1
13.2,13.37,698.46,698.46,1
13.37,13.4,698.46,622.25,0
13.4,13.57,622.25,622.25,0
13.57,13.6,622.25,622.25,0
13.6,14,622.25,622.25,0
14,14.1,698.46,622.25,1
14.1,14.37,622.25,622.25,1
14.37,14.4,622.25,622.25,0
14.4,14.77,622.25,622.25,0
14.77,14.8,622.25,587.33,0
14.8,15.2,587.33,587.33,0
15.2,15.6,523.25,523.25,1
15.6,16,783.99,783.99,1
16,16.4,783.99,783.99,1
16.4,16.5,698.46,622.25,1
16.5,16.8,622.25,622.25,1
16.8,17.2,698.46,698.46,1
17.2,17.6,783.99,783.99,1
17.6,17.97,987.77,987.77,1
17.97,18,987.77,987.77,0
18,18.37,987.77,987.77,0
18.37,18.4,987.77,1046.5,0
18.4,18.8,1046.5,1046.5,0
18.8,19.2,1046.5,1046.5,1
19.2,19.6,1046.5,1046.5,1
19.6,19.7,1046.5,987.77,1
19.7,20,987.77,987.77,1
20,20.4,1046.5,1046.5,1
20.4,20.5,1046.5,1396.91,1
20.5,20.77,1396.91,1396.91,1
20.77,20.8,1396.91,1244.51,0
20.8,21.17,1244.51,1244.51,0
21.17,21.2,1244.51,1174.66,0
21.2,21.6,1174.66,1174.66,0
21.6,22,1046.5,1046.5,1
22,22.37,932.33,932.33,1
22.37,22.4,932.33,932.33,0
22.4,22.8,932.33,932.33,0
22.8,23.2,783.99,783.99,1
23.2,23.6,783.99,783.99,1
23.6,23.7,698.46,622.25,1
23.7,24,622.25,622.25,1
24,24.37,698.46,622.25,1
24.37,24.4,622.25,622.25,0
24.4,24.8,622.25,622.25,0
24.8,25.2,698.46,698.46,1
25.2,25.6,783.99,783.99,1
25.6,25.97,932.33,932.33,1
25.97,26,932.33,783.99,0
26,26.4,783.99,783.99,0
26.4,26.77,987.77,987.77,1
26.77,26.8,987.77,1046.5,0
26.8,27.2,1046.5,1046.5,0
27.2,27.6,1046.5,1046.5,1
27.6,27.97,1046.5,1046.5,1
27.97,28,1046.5,987.77,0
28,28.37,987.77,987.77,0
28.37,28.4,987.77,1174.66,0
28.4,28.77,1174.66,1174.66,0
28.77,28.8,1174.66,1046.5,0
28.8,29.17,1046.5,1046.5,0
29.17,29.2,1046.5,932.33,0
29.2,29.57,932.33,932.33,0
29.57,29.6,932.33,783.99,0
29.6,29.97,783.99,783.99,0
29.97,30,783.99,698.46,0
30,30.37,698.46,698.46,0
30.37,30.4,698.46,783.99,0
30.4,30.77,783.99,783.99,0
30.77,30.8,783.99,622.25,0
30.8,31.2,622.25,622.25,0
31.2,31.6,698.46,698.46,1
32,32.4,783.99,783.99,1
32.4,32.8,783.99,783.99,1
32.8,33.2,783.99,783.99,1
33.2,33.57,698.46,698.46,1
33.57,33.6,698.46,622.25,0
33.6,34,622.25,622.25,0
34,34.4,698.46,698.46,1
34.4,34.8,698.46,698.46,1
34.8,35.2,783.99,783.99,1
35.2,35.57,783.99,783.99,1
35.57,35.6,783.99,783.99,0
35.6,36,783.99,783.99,0
36,36.4,783.99,783.99,1
36.4,36.77,783.99,783.99,1
36.77,36.8,783.99,783.99,0
36.8,37.2,783.99,783.99,0
37.2,37.6,987.77,987.77,1
37.6,38,987.77,987.77,1
38,38.4,1046.5,1046.5,1
38.4,38.8,1046.5,1046.5,1
38.8,39.2,987.77,987.77,1
39.2,39.6,1174.66,1174.66,1
39.6,40,1046.5,1046.5,1
40,40.37,932.33,932.33,1
40.37,40.4,932.33,880,0
40.4,40.8,880,880,0
40.8,41.17,932.33,783.99,1
41.17,41.2,783.99,783.99,0
41.2,41.6,783.99,783.99,0
41.6,42,783.99,783.99,1
42,42.4,783.99,783.99,1
42.4,42.8,783.99,783.99,1
42.8,43.17,698.46,622.25,1
43.17,43.2,622.25,622.25,0
43.2,43.6,622.25,622.25,0
43.6,44,622.25,622.25,1
44,44.37,622.25,622.25,1
44.37,44.4,622.25,698.46,0
44.4,44.77,698.46,698.46,0
44.77,44.8,698.46,783.99,0
44.8,45.2,783.99,783.99,0
45.2,45.6,783.99,783.99,1
45.6,46,932.33,932.33,1
46,46.1,880,932.33,1
46.1,46.4,932.33,932.33,1
46.4,46.8,880,880,1
46.8,47.2,783.99,783.99,1
47.2,47.6,783.99,783.99,1
47.6,48,698.46,698.46,1
48,48.37,622.25,622.25,1
48.37,48.4,622.25,783.99,0
48.4,48.8,783.99,783.99,0
48.8,49.2,698.46,698.46,1
49.2,49.6,783.99,783.99,1
49.6,50,698.46,698.46,1
50,50.4,622.25,622.25,1
50.4,50.5,698.46,622.25,1
50.5,50.77,622.25,622.25,1
50.77,50.8,622.25,622.25,0
50.8,51.17,622.25,622.25,0
51.17,51.2,622.25,587.33,0
51.2,51.6,587.33,587.33,0
51.6,52,523.25,523.25,1
52,52.37,783.99,783.99,1
52.37,52.4,783.99,783.99,0
52.4,52.8,783.99,783.99,0
52.8,53.2,783.99,783.99,1
53.2,53.57,698.46,698.46,1
53.57,53.6,698.46,622.25,0
53.6,54,622.25,622.25,0
54,54.4,698.46,698.46,1
54.4,54.8,783.99,783.99,1
54.8,55.17,1046.5,1046.5,1
55.17,55.2,1046.5,1046.5,0
55.2,55.57,1046.5,1046.5,0
55.57,55.6,1046.5,987.77,0
55.6,56,987.77,987.77,0
56,56.4,1046.5,1046.5,1
56.4,56.8,1046.5,1046.5,1
56.8,57.17,1046.5,1046.5,1
57.17,57.2,1046.5,987.77,0
57.2,57.6,987.77,987.77,0
57.6,57.97,1046.5,1046.5,1
57.97,58,1046.5,1396.91,0
58,58.37,1396.91,1396.91,0
58.37,58.4,1396.91,1244.51,0
58.4,58.77,1244.51,1244.51,0
58.77,58.8,1244.51,1244.51,0
