tstart,tend,fstart,fend,newnote
0,0.4,698.46,698.46,1
0.4,0.8,659.26,659.26,1
0.8,1.2,659.26,659.26,1
1.2,1.57,698.46,659.26,1
1.57,1.6,659.26,659.26,0
1.6,2,659.26,659.26,0
2,2.37,698.46,830.61,1
2.37,2.4,830.61,830.61,0
2.4,2.8,830.61,830.61,0
2.8,3.17,830.61,830.61,1
3.17,3.2,830.61,783.99,0
3.2,3.6,783.99,783.99,0
3.6,3.77,932.33,932.33,1
3.77,3.8,932.33,830.61,0
3.8,3.97,830.61,830.61,0
3.97,4,830.61,830.61,0
4,4.4,830.61,830.61,0
4.4,4.8,830.61,830.61,1
4.8,4.9,830.61,783.99,1
4.9,5.17,783.99,783.99,1
5.17,5.2,783.99,783.99,0
5.2,5.57,783.99,830.61,0
5.57,5.6,830.61,830.61,0
5.6,6,830.61,830.61,0
6,6.1,830.61,698.46,1
6.1,6.37,698.46,698.46,1
6.37,6.4,698.46,698.46,0
6.4,6.8,698.46,698.46,0
6.8,7.17,783.99,783.99,1
7.17,7.2,783.99,830.61,0
7.2,7.37,830.61,830.61,0
7.37,7.4,830.61,783.99,0
7.4,7.6,783.99,783.99,0
7.6,7.7,783.99,698.46,1
7.7,7.97,698.46,698.46,1
7.97,8,698.46,783.99,0
8,8.4,783.99,783.99,0
8.4,8.57,698.46,698.46,1
8.57,8.6,698.46,659.26,0
8.6,8.77,659.26,659.26,0
8.77,8.8,659.26,659.26,0
8.8,9.17,659.26,659.26,0
9.17,9.2,659.26,659.26,0
9.2,9.57,659.26,659.26,0
9.57,9.6,659.26,659.26,0
9.6,9.97,659.26,659.26,0
9.97,10,659.26,659.26,0
10,10.37,659.26,659.26,0
10.37,10.4,659.26,659.26,0
10.4,10.8,659.26,659.26,0
10.8,11.17,698.46,698.46,1
11.17,11.2,698.46,698.46,0
11.2,11.6,698.46,698.46,0
11.6,11.97,698.46,698.46,1
11.97,12,698.46,698.46,0
12,12.4,698.46,698.46,0
12.4,12.77,698.46,698.46,1
12.77,12.8,698.46,783.99,0
12.8,13.2,783.99,783.99,0
13.2,13.3,783.99,659.26,1
13.3,13.37,659.26,659.26,1
13.37,13.4,659.26,698.46,0
13.4,13.57,698.46,698.46,0
13.57,13.6,698.46,659.26,0
13.6,14,659.26,659.26,0
14,14.37,698.46,659.26,1
14.37,14.4,659.26,659.26,0
14.4,14.8,659.26,659.26,0
14.8,15.17,698.46,659.26,1
15.17,15.2,659.26,659.26,0
15.2,15.6,659.26,659.26,0
15.6,15.97,698.46,830.61,1
15.97,16,830.61,830.61,0
16,16.37,830.61,830.61,0
16.37,16.4,830.61,830.61,0
16.4,16.8,830.61,830.61,0
16.8,17.2,830.61,830.61,1
17.2,17.57,783.99,783.99,1
17.57,17.6,783.99,830.61,0
17.6,18,830.61,830.61,0
18,18.4,830.61,830.61,1
18.4,18.8,830.61,830.61,1
18.8,19.2,830.61,830.61,1
19.2,19.37,830.61,830.61,1
19.37,19.4,830.61,1046.5,0
19.4,19.57,1046.5,1046.5,0
19.57,19.6,1046.5,1046.5,0
19.6,19.67,1046.5,987.77,0
19.67,19.7,987.77,987.77,0
19.7,20,987.77,987.77,0
20,20.37,1046.5,1046.5,1
20.37,20.4,1046.5,1046.5,0
20.4,20.8,1046.5,1046.5,0
20.8,21.17,1046.5,1046.5,1
21.17,21.2,1046.5,1108.73,0
21.2,21.6,1108.73,1108.73,0
21.6,21.7,1108.73,987.77,1
21.7,21.77,987.77,987.77,1
21.77,21.8,987.77,1046.5,0
21.8,21.97,1046.5,1046.5,0
21.97,22,1046.5,1046.5,0
22,22.37,1046.5,987.77,0
22.37,22.4,987.77,987.77,0
22.4,22.77,987.77,987.77,0
22.77,22.8,987.77,783.99,0
22.8,23.17,783.99,783.99,0
23.17,23.2,783.99,783.99,0
23.2,23.57,783.99,830.61,0
23.57,23.6,830.61,830.61,0
23.6,24,830.61,830.61,0
24,24.37,830.61,830.61,1
24.37,24.4,830.61,1046.5,0
24.4,24.8,1046.5,1046.5,0
24.8,25.17,1046.5,1046.5,1
25.17,25.2,1046.5,1046.5,0
25.2,25.27,1046.5,987.77,0
25.27,25.3,987.77,987.77,0
25.3,25.6,987.77,987.77,0
25.6,25.7,987.77,830.61,1
25.7,25.97,830.61,830.61,1
25.97,26,830.61,830.61,0
26,26.4,830.61,830.61,0
26.4,26.77,783.99,783.99,1
26.77,26.8,783.99,783.99,0
26.8,27.17,783.99,783.99,0
27.17,27.2,783.99,783.99,0
27.2,27.6,783.99,783.99,0
27.6,28,783.99,783.99,1
28,28.4,830.61,830.61,1
28.4,28.8,830.61,830.61,1
28.8,28.97,830.61,830.61,1
28.97,29,830.61,1046.5,0
29,29.17,1046.5,1046.5,0
29.17,29.2,1046.5,1046.5,0
29.2,29.27,1046.5,987.77,0
29.27,29.3,987.77,987.77,0
29.3,29.6,987.77,987.77,0
29.6,29.97,1046.5,1046.5,1
