tstart,tend,fstart,fend,newnote
0,0.4,523.25,523.25,1
0.4,0.77,587.33,587.33,1
0.77,0.8,587.33,698.46,0
0.8,1.2,698.46,698.46,0
1.2,1.57,698.46,698.46,1
1.57,1.6,698.46,698.46,0
1.6,2,698.46,698.46,0
2,2.37,698.46,698.46,1
2.37,2.4,698.46,698.46,0
2.4,2.77,698.46,698.46,0
2.77,2.8,698.46,659.26,0
2.8,3.2,659.26,659.26,0
3.2,3.6,587.33,587.33,1
3.6,3.97,587.33,587.33,1
3.97,4,587.33,783.99,0
4,4.4,783.99,783.99,0
4.4,4.77,783.99,783.99,1
4.77,4.8,783.99,698.46,0
4.8,5.2,698.46,698.46,0
5.2,5.57,783.99,783.99,1
5.57,5.6,783.99,783.99,0
5.6,5.97,783.99,587.33,0
5.97,6,587.33,587.33,0
6,6.4,587.33,587.33,0
6.4,6.8,587.33,587.33,1
6.8,7.17,587.33,587.33,1
7.17,7.2,587.33,698.46,0
7.2,7.6,698.46,698.46,0
7.6,7.97,783.99,783.99,1
7.97,8,783.99,880,0
8,8.4,880,880,0
8.4,8.5,1046.5,932.33,1
8.5,8.77,932.33,932.33,1
8.77,8.8,932.33,932.33,0
8.8,9.17,932.33,932.33,0
9.17,9.2,932.33,880,0
9.2,9.6,880,880,0
9.6,9.7,783.99,880,1
9.7,10,880,880,1
10,10.37,783.99,783.99,1
10.37,10.4,783.99,880,0
10.4,10.57,880,880,0
10.57,10.6,880,783.99,0
10.6,10.8,783.99,783.99,0
10.8,11.17,698.46,698.46,1
11.17,11.2,698.46,659.26,0
11.2,11.6,659.26,659.26,0
11.6,11.97,587.33,587.33,1
11.97,12,587.33,587.33,0
12,12.37,587.33,587.33,0
12.37,12.4,587.33,659.26,0
12.4,12.57,659.26,659.26,0
12.57,12.6,659.26,523.25,0
12.6,12.8,523.25,523.25,0
12.8,13.2,987.77,987.77,1
13.2,13.6,987.77,987.77,1
13.6,14,987.77,987.77,1
14,14.4,987.77,987.77,1
14.4,14.8,987.77,987.77,1
14.8,15.17,987.77,987.77,1
15.17,15.2,987.77,987.77,0
15.2,15.57,987.77,783.99,0
15.57,15.6,783.99,783.99,0
15.6,16,783.99,783.99,0
16,16.4,783.99,783.99,1
16.4,16.77,987.77,987.77,1
16.77,16.8,987.77,987.77,0
16.8,17.2,987.77,987.77,0
17.2,17.57,1046.5,1046.5,1
17.57,17.6,1046.5,987.77,0
17.6,18,987.77,987.77,0
18,18.1,1174.66,1046.5,1
18.1,18.37,1046.5,1046.5,1
18.37,18.4,1046.5,1046.5,0
18.4,18.77,1046.5,932.33,0
18.77,18.8,932.33,932.33,0
18.8,19.2,932.33,932.33,0
19.2,19.6,880,880,1
19.6,19.97,880,880,1
19.97,20,880,932.33,0
20,20.4,932.33,932.33,0
20.4,20.77,932.33,932.33,1
20.77,20.8,932.33,880,0
20.8,21.2,880,880,0
21.2,21.3,783.99,880,1
21.3,21.57,880,880,1
21.57,21.6,880,880,0
21.6,21.97,880,880,0
21.97,22,880,880,0
22,22.4,880,880,0
22.4,22.8,880,880,1
22.8,22.97,880,880,1
22.97,23,880,932.33,0
23,23.17,932.33,932.33,0
23.17,23.2,932.33,1046.5,0
23.2,23.6,1046.5,1046.5,0
23.6,23.97,932.33,932.33,1
23.97,24,932.33,880,0
24,24.4,880,880,0
24.4,24.77,783.99,783.99,1
24.77,24.8,783.99,783.99,0
24.8,25.17,783.99,783.99,0
25.17,25.2,783.99,783.99,0
25.2,25.6,783.99,783.99,0
25.6,26,698.46,698.46,1
26,26.37,698.46,698.46,1
26.37,26.4,698.46,932.33,0
26.4,26.8,932.33,932.33,0
26.8,27.17,932.33,932.33,1
27.17,27.2,932.33,932.33,0
27.2,27.6,932.33,932.33,0
27.6,27.97,880,880,1
27.97,28,880,880,0
28,28.37,880,880,0
28.37,28.4,880,880,0
28.4,28.8,880,880,0
28.8,29.2,880,880,1
29.2,29.37,880,880,1
29.37,29.4,880,932.33,0
29.4,29.57,932.33,932.33,0
29.57,29.6,932.33,1046.5,0
29.6,30,1046.5,1046.5,0
30,30.1,932.33,1046.5,1
30.1,30.17,1046.5,1046.5,1
30.17,30.2,1046.5,932.33,0
30.2,30.37,932.33,932.33,0
30.37,30.4,932.33,880,0
30.4,30.8,880,880,0
30.8,31.17,783.99,783.99,1
31.17,31.2,783.99,783.99,0
31.2,31.57,783.99,783.99,0
31.57,31.6,783.99,783.99,0
31.6,32,783.99,783.99,0
32,32.1,783.99,1046.5,1
32.1,32.4,1046.5,1046.5,1
32.4,32.5,987.77,1046.5,1
32.5,32.8,1046.5,1046.5,1
32.8,33.2,1046.5,1046.5,1
33.2,33.57,932.33,932.33,1
33.57,33.6,932.33,880,0
33.6,34,880,880,0
34,34.37,783.99,783.99,1
34.37,34.4,783.99,783.99,0
34.4,34.77,783.99,587.33,0
34.77,34.8,587.33,587.33,0
34.8,35.2,587.33,587.33,0
35.2,35.6,523.25,523.25,1
35.6,36,587.33,587.33,1
36,36.4,587.33,587.33,1
36.4,36.77,587.33,587.33,1
36.77,36.8,587.33,587.33,0
36.8,37.2,587.33,587.33,0
37.2,37.57,587.33,587.33,1
37.57,37.6,587.33,587.33,0
37.6,37.97,587.33,587.33,0
37.97,38,587.33,659.26,0
38,38.17,659.26,659.26,0
38.17,38.2,659.26,523.25,0
38.2,38.4,523.25,523.25,0
38.4,38.8,523.25,523.25,1
38.8,39.17,587.33,587.33,1
39.17,39.2,587.33,587.33,0
39.2,39.6,587.33,587.33,0
39.6,39.97,587.33,587.33,1
39.97,40,587.33,587.33,0
40,40.4,587.33,587.33,0
40.4,40.77,587.33,587.33,1
40.77,40.8,587.33,587.33,0
40.8,41.17,587.33,587.33,0
41.17,41.2,587.33,659.26,0
41.2,41.6,659.26,659.26,0
41.6,42,587.33,587.33,1
42,42.37,587.33,587.33,1
42.37,42.4,587.33,783.99,0
42.4,42.8,783.99,783.99,0
42.8,43.17,698.46,698.46,1
43.17,43.2,698.46,659.26,0
43.2,43.6,659.26,659.26,0
43.6,43.97,587.33,587.33,1
43.97,44,587.33,587.33,0
44,44.37,587.33,587.33,0
44.37,44.4,587.33,523.25,0
44.4,44.8,523.25,523.25,0
44.8,45.2,523.25,523.25,1
