tstart,tend,fstart,fend,newnote
0,0.1,880,783.99,1
0.1,0.37,783.99,783.99,1
0.37,0.4,783.99,880,0
0.4,0.8,880,880,0
0.8,1.17,932.33,932.33,1
1.17,1.2,932.33,1174.66,0
1.2,1.6,1174.66,1174.66,0
1.6,1.7,1174.66,1046.5,1
1.7,1.97,1046.5,1046.5,1
1.97,2,1046.5,1046.5,0
2,2.4,1046.5,1046.5,0
2.4,2.77,932.33,932.33,1
2.77,2.8,932.33,880,0
2.8,3.2,880,880,0
3.2,3.30333333333333,783.99,783.99,1
3.30333333333333,3.33333333333333,783.99,698.46,0
3.33333333333333,3.43666666666667,698.46,698.46,0
3.43666666666667,3.46666666666667,698.46,659.26,0
3.46666666666667,3.6,659.26,659.26,0
3.6,4,659.26,659.26,1
4,4.37,698.46,698.46,1
4.37,4.4,698.46,698.46,0
4.4,4.8,698.46,698.46,0
4.8,4.97,698.46,698.46,1
4.97,5,698.46,783.99,0
5,5.17,783.99,783.99,0
5.17,5.2,783.99,783.99,0
5.2,5.57,783.99,783.99,0
5.57,5.6,783.99,783.99,0
5.6,5.97,783.99,783.99,0
5.97,6,783.99,783.99,0
6,6.37,783.99,783.99,0
6.37,6.4,783.99,783.99,0
6.4,6.77,783.99,783.99,0
6.77,6.8,783.99,783.99,0
6.8,7.17,783.99,783.99,0
7.17,7.2,783.99,783.99,0
7.2,7.57,783.99,783.99,0
7.57,7.6,783.99,783.99,0
7.6,8,783.99,783.99,0
8,8.17,698.46,698.46,1
8.17,8.2,698.46,659.26,0
8.2,8.4,659.26,659.26,0
8.4,8.8,659.26,659.26,1
8.8,9.17,698.46,698.46,1
9.17,9.2,698.46,698.46,0
9.2,9.6,698.46,698.46,0
9.6,9.97,783.99,783.99,1
9.97,10,783.99,783.99,0
10,10.37,783.99,1046.5,0
10.37,10.4,1046.5,1046.5,0
10.4,10.8,1046.5,1046.5,0
10.8,11.17,1046.5,1046.5,1
11.17,11.2,1046.5,1046.5,0
11.2,11.57,1046.5,1046.5,0
11.57,11.6,1046.5,1174.66,0
11.6,12,1174.66,1174.66,0
12,12.1,1174.66,880,1
12.1,12.17,880,880,1
12.17,12.2,880,932.33,0
12.2,12.37,932.33,932.33,0
12.37,12.4,932.33,880,0
12.4,12.57,880,880,0
12.57,12.6,880,1046.5,0
12.6,12.77,1046.5,1046.5,0
12.77,12.8,1046.5,1046.5,0
12.8,13.17,1046.5,1046.5,0
13.17,13.2,1046.5,1046.5,0
13.2,13.27,1046.5,932.33,0
13.27,13.3,932.33,932.33,0
13.3,13.57,932.33,932.33,0
13.57,13.6,932.33,932.33,0
13.6,13.97,932.33,932.33,0
13.97,14,932.33,880,0
14,14.17,880,880,0
14.17,14.2,880,783.99,0
14.2,14.4,783.99,783.99,0
14.4,14.5,880,783.99,1
14.5,14.77,783.99,783.99,1
14.77,14.8,783.99,880,0
14.8,15.2,880,880,0
15.2,15.57,932.33,932.33,1
15.57,15.6,932.33,1174.66,0
15.6,16,1174.66,1174.66,0
16,16.1,1174.66,1046.5,1
16.1,16.37,1046.5,1046.5,1
16.37,16.4,1046.5,1046.5,0
16.4,16.8,1046.5,1046.5,0
16.8,17.17,932.33,932.33,1
17.17,17.2,932.33,880,0
17.2,17.6,880,880,0
17.6,17.7033333333333,783.99,783.99,1
17.7033333333333,17.7333333333333,783.99,698.46,0
17.7333333333333,17.8366666666667,698.46,698.46,0
17.8366666666667,17.8666666666667,698.46,659.26,0
17.8666666666667,18,659.26,659.26,0
18,18.4,659.26,659.26,1
18.4,18.77,698.46,698.46,1
18.77,18.8,698.46,698.46,0
18.8,19.2,698.46,698.46,0
19.2,19.37,698.46,698.46,1
19.37,19.4,698.46,783.99,0
19.4,19.57,783.99,783.99,0
19.57,19.6,783.99,783.99,0
19.6,19.97,783.99,783.99,0
19.97,20,783.99,783.99,0
20,20.4,783.99,783.99,0
20.4,20.8,783.99,783.99,1
20.8,21.2,783.99,783.99,1
21.2,21.6,783.99,783.99,1
21.6,21.7,783.99,523.25,1
21.7,21.97,523.25,523.25,1
21.97,22,523.25,523.25,0
22,22.4,523.25,523.25,0
22.4,22.8,587.33,587.33,1
22.8,23.2,587.33,587.33,1
23.2,23.57,587.33,587.33,1
23.57,23.6,587.33,587.33,0
23.6,24,587.33,587.33,0
24,24.17,587.33,587.33,1
24.17,24.2,587.33,659.26,0
24.2,24.37,659.26,659.26,0
24.37,24.4,659.26,659.26,0
