tstart,tend,fstart,fend,newnote
0,0.37,523.25,523.25,1
0.37,0.4,523.25,523.25,0
0.4,0.8,523.25,523.25,0
0.8,1.2,880,880,1
1.2,1.6,880,880,1
1.6,2,932.33,932.33,1
2,2.4,880,880,1
2.4,2.8,783.99,783.99,1
2.8,3.2,783.99,783.99,1
3.2,3.6,783.99,783.99,1
3.6,4,880,880,1
4,4.4,698.46,698.46,1
4.4,4.8,783.99,783.99,1
4.8,5.2,698.46,698.46,1
5.2,5.6,622.25,622.25,1
5.6,6,587.33,587.33,1
6,6.4,587.33,587.33,1
6.4,6.8,587.33,587.33,1
6.8,7.2,587.33,587.33,1
7.2,7.6,523.25,523.25,1
7.6,8,523.25,523.25,1
8,8.4,587.33,587.33,1
8.4,8.8,587.33,587.33,1
8.8,9.17,587.33,587.33,1
9.17,9.2,587.33,622.25,0
9.2,9.6,622.25,622.25,0
9.6,10,698.46,698.46,1
10,10.4,783.99,783.99,1
10.4,10.8,587.33,587.33,1
10.8,11.2,698.46,698.46,1
11.2,11.6,622.25,622.25,1
11.6,12,587.33,587.33,1
12,12.4,523.25,523.25,1
12.4,12.8,523.25,523.25,1
12.8,13.17,523.25,523.25,1
13.17,13.2,523.25,523.25,0
13.2,13.57,523.25,523.25,0
13.57,13.6,523.25,523.25,0
13.6,13.97,523.25,523.25,0
13.97,14,523.25,523.25,0
14,14.4,523.25,523.25,0
14.4,14.8,523.25,523.25,1
14.8,15.2,523.25,523.25,1
15.2,15.57,880,880,1
15.57,15.6,880,880,0
15.6,16,880,880,0
16,16.4,880,880,1
16.4,16.8,880,880,1
16.8,17.2,880,880,1
17.2,17.6,880,880,1
17.6,18,932.33,932.33,1
18,18.4,932.33,932.33,1
18.4,18.8,880,880,1
18.8,19.17,783.99,783.99,1
19.17,19.2,783.99,783.99,0
19.2,19.6,783.99,783.99,0
19.6,20,880,880,1
20,20.37,932.33,932.33,1
20.37,20.4,932.33,932.33,0
20.4,20.8,932.33,932.33,0
20.8,21.2,1046.5,1046.5,1
21.2,21.57,1174.66,1174.66,1
21.57,21.6,1174.66,1174.66,0
21.6,22,1174.66,1174.66,0
22,22.4,1046.5,1046.5,1
22.4,22.8,1046.5,1046.5,1
22.8,23.2,932.33,932.33,1
23.2,23.6,880,880,1
23.6,23.97,783.99,783.99,1
23.97,24,783.99,783.99,0
24,24.4,783.99,783.99,0
24.4,24.8,698.46,698.46,1
24.8,25.2,698.46,698.46,1
25.2,25.6,783.99,783.99,1
25.6,26,783.99,783.99,1
26,26.37,783.99,783.99,1
26.37,26.4,783.99,783.99,0
26.4,26.8,783.99,783.99,0
26.8,27.2,698.46,698.46,1
27.2,27.6,698.46,698.46,1
27.6,28,698.46,698.46,1
28,28.4,880,880,1
28.4,28.77,783.99,783.99,1
28.77,28.8,783.99,783.99,0
28.8,29.2,783.99,783.99,0
29.2,29.57,587.33,587.33,1
29.57,29.6,587.33,587.33,0
29.6,30,587.33,587.33,0
30,30.4,698.46,698.46,1
30.4,30.77,622.25,622.25,1
30.77,30.8,622.25,622.25,0
30.8,31.2,622.25,622.25,0
31.2,31.6,587.33,587.33,1
31.6,31.97,523.25,523.25,1
31.97,32,523.25,523.25,0
32,32.4,523.25,523.25,0
32.4,32.8,523.25,523.25,1
32.8,33.2,783.99,783.99,1
33.2,33.57,783.99,783.99,1
33.57,33.6,783.99,783.99,0
33.6,33.97,783.99,783.99,0
33.97,34,783.99,783.99,0
34,34.37,783.99,783.99,0
34.37,34.4,783.99,783.99,0
34.4,34.77,783.99,783.99,0
34.77,34.8,783.99,783.99,0
34.8,35.2,783.99,783.99,0
35.2,35.6,783.99,783.99,1
35.6,35.97,523.25,523.25,1
35.97,36,523.25,880,0
36,36.4,880,880,0
36.4,36.8,880,880,1
36.8,37.2,880,880,1
37.2,37.6,880,880,1
37.6,38,880,880,1
38,38.4,880,880,1
38.4,38.77,880,880,1
38.77,38.8,880,932.33,0
38.8,39.2,932.33,932.33,0
39.2,39.6,880,880,1
39.6,39.97,783.99,783.99,1
39.97,40,783.99,783.99,0
40,40.4,783.99,783.99,0
40.4,40.77,880,880,1
40.77,40.8,880,880,0
40.8,41.2,880,880,0
41.2,41.6,932.33,932.33,1
41.6,42,1046.5,1046.5,1
42,42.37,1174.66,1174.66,1
42.37,42.4,1174.66,1174.66,0
42.4,42.8,1174.66,1174.66,0
42.8,43.2,1046.5,1046.5,1
43.2,43.3,1046.5,932.33,1
43.3,43.6,932.33,932.33,1
43.6,44,932.33,932.33,1
44,44.4,880,880,1
44.4,44.77,783.99,783.99,1
44.77,44.8,783.99,783.99,0
44.8,45.2,783.99,783.99,0
45.2,45.57,698.46,698.46,1
45.57,45.6,698.46,698.46,0
45.6,46,698.46,698.46,0
46,46.4,783.99,783.99,1
46.4,46.8,783.99,783.99,1
46.8,47.2,783.99,783.99,1
47.2,47.6,783.99,783.99,1
47.6,48,698.46,698.46,1
48,48.37,783.99,783.99,1
48.37,48.4,783.99,783.99,0
48.4,48.8,783.99,783.99,0
48.8,49.2,880,880,1
49.2,49.57,783.99,783.99,1
49.57,49.6,783.99,783.99,0
49.6,50,783.99,783.99,0
50,50.4,587.33,587.33,1
50.4,50.8,587.33,587.33,1
50.8,51.2,698.46,698.46,1
51.2,51.57,622.25,622.25,1
51.57,51.6,622.25,622.25,0
51.6,52,622.25,622.25,0
52,52.4,587.33,587.33,1
52.4,52.77,523.25,523.25,1
52.77,52.8,523.25,523.25,0
52.8,53.17,523.25,523.25,0
53.17,53.2,523.25,523.25,0
53.2,53.57,523.25,523.25,0
53.57,53.6,523.25,523.25,0
53.6,53.97,523.25,523.25,0
53.97,54,523.25,523.25,0
54,54.4,523.25,523.25,0
54.4,54.8,523.25,523.25,1
54.8,55.2,523.25,523.25,1
55.2,55.6,523.25,523.25,1
55.6,56,880,880,1
56,56.4,880,880,1
56.4,56.8,880,880,1
56.8,57.2,880,880,1
57.2,57.6,880,880,1
57.6,58,880,880,1
58,58.4,932.33,932.33,1
58.4,58.8,880,880,1
58.8,59.17,783.99,783.99,1
59.17,59.2,783.99,783.99,0
59.2,59.6,783.99,783.99,0
59.6,60,880,880,1
60,60.37,880,880,1
60.37,60.4,880,932.33,0
60.4,60.8,932.33,932.33,0
60.8,61.17,1046.5,1046.5,1
61.17,61.2,1046.5,1046.5,0
61.2,61.6,1046.5,1046.5,0
61.6,62,1174.66,1174.66,1
62,62.4,1046.5,1046.5,1
62.4,62.8,1046.5,1046.5,1
62.8,62.97,1046.5,1046.5,1
62.97,63,1046.5,932.33,0
63,63.2,932.33,932.33,0
63.2,63.6,880,880,1
63.6,63.97,783.99,783.99,1
63.97,64,783.99,783.99,0
64,64.4,783.99,783.99,0
64.4,64.8,698.46,698.46,1
64.8,65.2,698.46,698.46,1
65.2,65.6,783.99,783.99,1
65.6,66,783.99,783.99,1
66,66.37,783.99,783.99,1
66.37,66.4,783.99,783.99,0
66.4,66.8,783.99,783.99,0
66.8,67.2,698.46,698.46,1
67.2,67.57,783.99,783.99,1
67.57,67.6,783.99,783.99,0
67.6,68,783.99,783.99,0
68,68.4,880,880,1
68.4,68.77,783.99,783.99,1
68.77,68.8,783.99,783.99,0
68.8,69.2,783.99,783.99,0
69.2,69.6,587.33,587.33,1
69.6,70,587.33,587.33,1
70,70.4,698.46,698.46,1
70.4,70.77,622.25,622.25,1
70.77,70.8,622.25,622.25,0
70.8,71.2,622.25,622.25,0
71.2,71.6,587.33,587.33,1
