tstart,tend,fstart,fend,newnote
0,0.4,987.77,987.77,1
0.4,0.8,1046.5,1046.5,1
0.8,1.2,1046.5,1046.5,1
1.2,1.6,1046.5,1046.5,1
1.6,2,1046.5,1046.5,1
2,2.4,987.77,987.77,1
2.4,2.77,880,1046.5,1
2.77,2.8,1046.5,1046.5,0
2.8,3.2,1046.5,1046.5,0
3.2,3.6,987.77,987.77,1
3.6,3.7,880,783.99,1
3.7,3.97,783.99,783.99,1
3.97,4,783.99,783.99,0
4,4.37,783.99,783.99,0
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,5.2,783.99,783.99,1
5.2,5.6,783.99,783.99,1
5.6,6,830.61,830.61,1
6,6.4,830.61,830.61,1
6.4,6.8,830.61,830.61,1
6.8,7.2,783.99,783.99,1
7.2,7.57,783.99,830.61,1
7.57,7.6,830.61,830.61,0
7.6,8,830.61,830.61,0
8,8.4,830.61,830.61,1
8.4,8.8,830.61,830.61,1
8.8,9.2,830.61,830.61,1
9.2,9.6,783.99,783.99,1
9.6,9.97,698.46,783.99,1
9.97,10,783.99,783.99,0
10,10.2,783.99,783.99,0
10.2,10.4,830.61,830.61,1
10.4,10.8,783.99,783.99,1
10.8,10.9,698.46,659.26,1
10.9,11.17,659.26,659.26,1
11.17,11.2,659.26,659.26,0
11.2,11.57,659.26,659.26,0
11.57,11.6,659.26,659.26,0
11.6,12,659.26,659.26,0
12,12.37,659.26,659.26,1
12.37,12.4,659.26,698.46,0
12.4,12.77,698.46,698.46,0
12.77,12.8,698.46,783.99,0
12.8,13.17,783.99,783.99,0
13.17,13.2,783.99,880,0
13.2,13.57,880,880,0
13.57,13.6,880,987.77,0
13.6,13.97,987.77,1046.5,0
13.97,14,1046.5,1046.5,0
14,14.37,1046.5,1046.5,0
14.37,14.4,1046.5,880,0
14.4,14.77,880,880,0
14.77,14.8,880,1046.5,0
14.8,15.2,1046.5,1046.5,0
15.2,15.6,987.77,987.77,1
15.6,15.77,880,880,1
15.77,15.8,880,783.99,0
15.8,15.97,783.99,783.99,0
15.97,16,783.99,783.99,0
16,16.37,783.99,783.99,0
16.37,16.4,783.99,783.99,0
16.4,16.8,783.99,783.99,0
16.8,17.17,987.77,987.77,1
17.17,17.2,987.77,1046.5,0
17.2,17.6,1046.5,1046.5,0
17.6,18,1046.5,1046.5,1
18,18.4,1046.5,1046.5,1
18.4,18.8,1046.5,1046.5,1
18.8,19.2,1046.5,1046.5,1
19.2,19.57,1046.5,1046.5,1
19.57,19.6,1046.5,987.77,0
19.6,20,987.77,987.77,0
20,20.4,1174.66,1174.66,1
20.4,20.8,1046.5,1046.5,1
20.8,20.97,1174.66,1174.66,1
20.97,21,1174.66,1046.5,0
21,21.17,1046.5,1046.5,0
21.17,21.2,1046.5,987.77,0
21.2,21.6,987.77,987.77,0
21.6,22,987.77,987.77,1
22,22.37,987.77,987.77,1
22.37,22.4,987.77,1046.5,0
22.4,22.8,1046.5,1046.5,0
22.8,23.2,1046.5,1046.5,1
23.2,23.57,1046.5,1046.5,1
23.57,23.6,1046.5,987.77,0
23.6,24,987.77,987.77,0
24,24.4,987.77,987.77,1
24.4,24.8,987.77,987.77,1
24.8,24.97,880,880,1
24.97,25,880,783.99,0
25,25.17,783.99,783.99,0
25.17,25.2,783.99,783.99,0
25.2,25.57,783.99,783.99,0
25.57,25.6,783.99,783.99,0
25.6,25.97,783.99,783.99,0
25.97,26,783.99,783.99,0
26,26.4,783.99,783.99,0
26.4,26.77,659.26,659.26,1
26.77,26.8,659.26,698.46,0
26.8,27.17,698.46,698.46,0
27.17,27.2,698.46,783.99,0
27.2,27.57,783.99,783.99,0
27.57,27.6,783.99,880,0
27.6,27.97,880,880,0
27.97,28,880,987.77,0
28,28.37,987.77,987.77,0
28.37,28.4,987.77,1046.5,0
28.4,28.77,1046.5,1046.5,0
28.77,28.8,1046.5,880,0
28.8,29.17,880,880,0
29.17,29.2,880,1046.5,0
29.2,29.6,1046.5,1046.5,0
29.6,30,987.77,987.77,1
30,30.37,783.99,783.99,1
30.37,30.4,783.99,783.99,0
30.4,30.77,783.99,783.99,0
30.77,30.8,783.99,783.99,0
30.8,31.2,783.99,783.99,0
31.2,31.37,1046.5,1046.5,1
31.37,31.4,1046.5,1244.51,0
31.4,31.6,1244.51,1244.51,0
31.6,32,1244.51,1244.51,1
32,32.4,1244.51,1244.51,1
32.4,32.8,1244.51,1244.51,1
32.8,33.2,1244.51,1244.51,1
33.2,33.6,1244.51,1244.51,1
33.6,34,1174.66,1174.66,1
34,34.4,1174.66,1174.66,1
34.4,34.8,1174.66,1174.66,1
34.8,35.2,1244.51,1244.51,1
35.2,35.57,1174.66,1174.66,1
35.57,35.6,1174.66,1046.5,0
35.6,36,1046.5,1046.5,0
36,36.37,1046.5,1244.51,1
36.37,36.4,1244.51,1244.51,0
36.4,36.8,1244.51,1244.51,0
36.8,37.2,1244.51,1244.51,1
37.2,37.57,1174.66,1174.66,1
37.57,37.6,1174.66,1174.66,0
37.6,37.97,1174.66,1174.66,0
37.97,38,1174.66,1174.66,0
38,38.4,1174.66,1174.66,0
38.4,38.77,1046.5,1046.5,1
38.77,38.8,1046.5,1174.66,0
38.8,39,1174.66,1174.66,0
39,39.2,1244.51,1244.51,1
39.2,39.6,1174.66,1174.66,1
39.6,39.77,1046.5,1046.5,1
39.77,39.8,1046.5,987.77,0
39.8,39.97,987.77,987.77,0
39.97,40,987.77,987.77,0
40,40.37,987.77,987.77,0
40.37,40.4,987.77,987.77,0
40.4,40.8,987.77,987.77,0
40.8,41.2,987.77,987.77,1
41.2,41.57,987.77,987.77,1
41.57,41.6,987.77,1046.5,0
41.6,42,1046.5,1046.5,0
42,42.4,1046.5,1046.5,1
42.4,42.8,1046.5,1046.5,1
42.8,43.2,1046.5,1046.5,1
43.2,43.6,1046.5,1046.5,1
43.6,44,1046.5,1046.5,1
44,44.4,1174.66,1174.66,1
44.4,44.8,1046.5,1046.5,1
44.8,44.97,1174.66,1174.66,1
44.97,45,1174.66,1046.5,0
45,45.17,1046.5,1046.5,0
45.17,45.2,1046.5,987.77,0
45.2,45.6,987.77,987.77,0
45.6,46,987.77,987.77,1
46,46.4,987.77,987.77,1
46.4,46.8,1174.66,1174.66,1
46.8,47.2,1046.5,1046.5,1
47.2,47.57,1046.5,1046.5,1
47.57,47.6,1046.5,987.77,0
47.6,48,987.77,987.77,0
48,48.17,880,880,1
48.17,48.2,880,987.77,0
48.2,48.4,987.77,987.77,0
48.4,48.8,987.77,987.77,1
48.8,48.97,880,880,1
48.97,49,880,783.99,0
49,49.17,783.99,783.99,0
49.17,49.2,783.99,783.99,0
49.2,49.57,783.99,783.99,0
49.57,49.6,783.99,783.99,0
49.6,49.97,783.99,783.99,0
49.97,50,783.99,783.99,0
50,50.4,783.99,783.99,0
50.4,50.77,659.26,659.26,1
50.77,50.8,659.26,698.46,0
50.8,51.17,698.46,698.46,0
51.17,51.2,698.46,783.99,0
51.2,51.57,783.99,783.99,0
51.57,51.6,783.99,880,0
51.6,51.97,880,880,0
51.97,52,880,987.77,0
52,52.37,987.77,1046.5,0
52.37,52.4,1046.5,1046.5,0
52.4,52.77,1046.5,1046.5,0
52.77,52.8,1046.5,880,0
52.8,53.17,880,880,0
53.17,53.2,880,1046.5,0
53.2,53.6,1046.5,1046.5,0
53.6,54,987.77,987.77,1
54,54.17,880,880,1
54.17,54.2,880,783.99,0
54.2,54.37,783.99,783.99,0
54.37,54.4,783.99,783.99,0
54.4,54.77,783.99,783.99,0
54.77,54.8,783.99,783.99,0
54.8,55.2,783.99,783.99,0
55.2,55.57,659.26,659.26,1
55.57,55.6,659.26,698.46,0
55.6,56,698.46,698.46,0
56,56.4,698.46,698.46,1
56.4,56.8,783.99,783.99,1
56.8,57.2,783.99,783.99,1
57.2,57.6,783.99,783.99,1
57.6,57.97,783.99,783.99,1
57.97,58,783.99,880,0
58,58.4,880,880,0
58.4,58.8,987.77,987.77,1
58.8,59.2,987.77,987.77,1
59.2,59.6,987.77,987.77,1
59.6,60,987.77,987.77,1
60,60.37,880,880,1
60.37,60.4,880,987.77,0
60.4,60.57,987.77,987.77,0
60.57,60.6,987.77,1046.5,0
60.6,60.77,1046.5,1046.5,0
60.77,60.8,1046.5,880,0
60.8,61,880,880,0
61,61.2,987.77,987.77,1
61.2,61.37,880,880,1
61.37,61.4,880,783.99,0
61.4,61.57,783.99,783.99,0
61.57,61.6,783.99,783.99,0
61.6,61.97,783.99,783.99,0
61.97,62,783.99,783.99,0
62,62.4,783.99,783.99,0
62.4,62.8,783.99,783.99,1
62.8,63.17,783.99,783.99,1
63.17,63.2,783.99,830.61,0
63.2,63.6,830.61,830.61,0
63.6,64,830.61,830.61,1
64,64.37,830.61,830.61,1
64.37,64.4,830.61,783.99,0
64.4,64.8,783.99,783.99,0
64.8,65.17,698.46,698.46,1
65.17,65.2,698.46,783.99,0
65.2,65.37,783.99,783.99,0
65.37,65.4,783.99,830.61,0
65.4,65.57,830.61,830.61,0
65.57,65.6,830.61,698.46,0
65.6,65.8,698.46,698.46,0
65.8,66,783.99,783.99,1
66,66.1,698.46,659.26,1
66.1,66.37,659.26,659.26,1
66.37,66.4,659.26,659.26,0
66.4,66.77,659.26,659.26,0
66.77,66.8,659.26,659.26,0
66.8,67.2,659.26,659.26,0
67.2,67.6,659.26,659.26,1
67.6,68,698.46,698.46,1
68,68.4,698.46,698.46,1
68.4,68.8,698.46,698.46,1
68.8,69.2,698.46,698.46,1
69.2,69.6,698.46,698.46,1
69.6,69.97,698.46,698.46,1
69.97,70,698.46,698.46,0
70,70.37,698.46,698.46,0
70.37,70.4,698.46,783.99,0
70.4,70.8,783.99,783.99,0
70.8,71.17,783.99,783.99,1
71.17,71.2,783.99,880,0
71.2,71.57,880,880,0
71.57,71.6,880,987.77,0
71.6,72,987.77,987.77,0
72,72.4,783.99,783.99,1
72.4,72.8,880,880,1
72.8,73.2,987.77,987.77,1
73.2,73.6,987.77,987.77,1
73.6,74,987.77,987.77,1
74,74.1,987.77,1046.5,1
74.1,74.4,1046.5,1046.5,1
74.4,74.6,880,880,1
74.6,74.8,987.77,987.77,1
74.8,75.2,987.77,987.77,1
75.2,75.37,880,880,1
75.37,75.4,880,783.99,0
75.4,75.57,783.99,783.99,0
75.57,75.6,783.99,783.99,0
75.6,75.97,783.99,783.99,0
75.97,76,783.99,783.99,0
76,76.37,783.99,783.99,0
76.37,76.4,783.99,783.99,0
76.4,76.8,783.99,783.99,0
76.8,76.97,1046.5,1046.5,1
76.97,77,1046.5,1244.51,0
77,77.2,1244.51,1244.51,0
77.2,77.6,1244.51,1244.51,1
77.6,78,1244.51,1244.51,1
78,78.4,1244.51,1244.51,1
78.4,78.8,1244.51,1244.51,1
78.8,79.2,1244.51,1244.51,1
79.2,79.6,1174.66,1174.66,1
79.6,80,1244.51,1244.51,1
80,80.4,1244.51,1244.51,1
80.4,80.8,1244.51,1244.51,1
80.8,81.2,1244.51,1244.51,1
81.2,81.6,1174.66,1174.66,1
81.6,82,1046.5,1046.5,1
82,82.37,1046.5,1046.5,1
82.37,82.4,1046.5,1174.66,0
82.4,82.6,1174.66,1174.66,0
82.6,82.8,1244.51,1244.51,1
82.8,83.17,1174.66,1174.66,1
83.17,83.2,1174.66,1174.66,0
83.2,83.57,1174.66,1174.66,0
83.57,83.6,1174.66,1174.66,0
83.6,83.97,1174.66,1174.66,0
83.97,84,1174.66,1046.5,0
84,84.37,1046.5,1046.5,0
84.37,84.4,1046.5,1174.66,0
84.4,84.77,1174.66,1174.66,0
84.77,84.8,1174.66,1046.5,0
84.8,85.17,1046.5,1046.5,0
85.17,85.2,1046.5,987.77,0
85.2,85.57,987.77,987.77,0
85.57,85.6,987.77,1046.5,0
85.6,85.97,1046.5,1046.5,0
85.97,86,1046.5,987.77,0
86,86.4,987.77,987.77,0
86.4,86.77,987.77,987.77,1
86.77,86.8,987.77,1046.5,0
86.8,87.2,1046.5,1046.5,0
87.2,87.6,1046.5,1046.5,1
87.6,88,1046.5,1046.5,1
88,88.4,1046.5,1046.5,1
88.4,88.8,1046.5,1046.5,1
88.8,89.2,987.77,987.77,1
89.2,89.6,987.77,987.77,1
89.6,90,1174.66,1174.66,1
90,90.4,1046.5,1046.5,1
90.4,90.57,1174.66,1174.66,1
90.57,90.6,1174.66,1046.5,0
90.6,90.77,1046.5,1046.5,0
90.77,90.8,1046.5,987.77,0
90.8,91.2,987.77,987.77,0
91.2,91.6,987.77,987.77,1
91.6,91.97,987.77,987.77,1
91.97,92,987.77,1046.5,0
92,92.4,1046.5,1046.5,0
92.4,92.77,987.77,987.77,1
92.77,92.8,987.77,987.77,0
92.8,93.17,987.77,987.77,0
93.17,93.2,987.77,987.77,0
93.2,93.57,987.77,987.77,0
93.57,93.6,987.77,783.99,0
93.6,93.97,783.99,783.99,0
93.97,94,783.99,880,0
94,94.37,880,880,0
94.37,94.4,880,987.77,0
94.4,94.77,987.77,987.77,0
94.77,94.8,987.77,783.99,0
94.8,95.17,783.99,783.99,0
95.17,95.2,783.99,880,0
95.2,95.57,880,880,0
95.57,95.6,880,987.77,0
95.6,95.97,987.77,987.77,0
95.97,96,987.77,987.77,0
96,96.17,987.77,987.77,0
96.17,96.2,987.77,880,0
96.2,96.37,880,880,0
96.37,96.4,880,783.99,0
96.4,96.77,783.99,783.99,0
96.77,96.8,783.99,783.99,0
96.8,97.17,783.99,783.99,0
97.17,97.2,783.99,783.99,0
97.2,97.57,783.99,783.99,0
97.57,97.6,783.99,783.99,0
97.6,97.97,783.99,783.99,0
97.97,98,783.99,880,0
98,98.1033333333333,880,880,0
98.1033333333333,98.1333333333333,880,783.99,0
98.1333333333333,98.2366666666667,783.99,783.99,0
98.2366666666667,98.2666666666667,783.99,698.46,0
98.2666666666667,98.4,698.46,698.46,0
98.4,98.8,698.46,698.46,1
98.8,99.2,698.46,698.46,1
99.2,99.6,783.99,783.99,1
99.6,99.97,698.46,698.46,1
99.97,100,698.46,783.99,0
100,100.17,783.99,783.99,0
100.17,100.2,783.99,880,0
100.2,100.4,880,880,0
100.4,100.8,783.99,783.99,1
100.8,100.97,698.46,698.46,1
100.97,101,698.46,659.26,0
101,101.17,659.26,659.26,0
101.17,101.2,659.26,659.26,0
101.2,101.57,659.26,659.26,0
101.57,101.6,659.26,659.26,0
101.6,101.97,659.26,659.26,0
101.97,102,659.26,659.26,0
102,102.37,659.26,659.26,0
102.37,102.4,659.26,659.26,0
102.4,102.77,659.26,659.26,0
102.77,102.8,659.26,659.26,0
102.8,103.2,659.26,659.26,0
103.2,103.57,659.26,659.26,1
103.57,103.6,659.26,698.46,0
103.6,104,698.46,698.46,0
104,104.4,698.46,698.46,1
104.4,104.8,698.46,698.46,1
104.8,105.2,698.46,698.46,1
105.2,105.6,698.46,698.46,1
105.6,106,698.46,698.46,1
106,106.17,698.46,698.46,1
106.17,106.2,698.46,783.99,0
106.2,106.4,783.99,783.99,0
106.4,106.8,783.99,783.99,1
106.8,107.2,783.99,783.99,1
107.2,107.6,783.99,783.99,1
107.6,108,783.99,783.99,1
108,108.37,783.99,783.99,1
108.37,108.4,783.99,830.61,0
108.4,108.8,830.61,830.61,0
108.8,109.2,830.61,830.61,1
109.2,109.6,830.61,830.61,1
109.6,110,830.61,830.61,1
110,110.17,830.61,830.61,1
110.17,110.2,830.61,932.33,0
110.2,110.4,932.33,932.33,0
110.4,110.57,830.61,830.61,1
110.57,110.6,830.61,932.33,0
110.6,110.8,932.33,932.33,0
110.8,110.9,932.33,830.61,1
110.9,111.2,830.61,830.61,1
111.2,111.57,783.99,783.99,1
111.57,111.6,783.99,783.99,0
111.6,111.97,783.99,783.99,0
111.97,112,783.99,783.99,0
112,112.37,783.99,783.99,0
112.37,112.4,783.99,783.99,0
112.4,112.8,783.99,783.99,0
112.8,113.17,659.26,659.26,1
113.17,113.2,659.26,698.46,0
113.2,113.57,698.46,698.46,0
113.57,113.6,698.46,783.99,0
113.6,113.97,783.99,783.99,0
113.97,114,783.99,880,0
114,114.37,880,880,0
114.37,114.4,880,987.77,0
114.4,114.77,987.77,987.77,0
114.77,114.8,987.77,1046.5,0
114.8,115.17,1046.5,1046.5,0
115.17,115.2,1046.5,880,0
115.2,115.57,880,1046.5,0
115.57,115.6,1046.5,1046.5,0
115.6,116,1046.5,1046.5,0
116,116.4,987.77,987.77,1
116.4,116.5,880,783.99,1
116.5,116.77,783.99,783.99,1
116.77,116.8,783.99,783.99,0
116.8,117.17,783.99,783.99,0
117.17,117.2,783.99,783.99,0
117.2,117.6,783.99,783.99,0
