tstart,tend,fstart,fend,newnote
0,0.4,659.26,659.26,1
0.4,0.8,659.26,659.26,1
0.8,1.2,698.46,698.46,1
1.2,1.30333333333333,698.46,698.46,1
1.30333333333333,1.33333333333333,698.46,932.33,0
1.33333333333333,1.43666666666667,932.33,932.33,0
1.43666666666667,1.46666666666667,932.33,830.61,0
1.46666666666667,1.6,830.61,830.61,0
1.6,2,830.61,830.61,1
2,2.4,830.61,830.61,1
2.4,2.8,783.99,783.99,1
2.8,2.90333333333333,783.99,783.99,1
2.90333333333333,2.93333333333333,783.99,830.61,0
2.93333333333333,3.03666666666667,830.61,830.61,0
3.03666666666667,3.06666666666667,830.61,783.99,0
3.06666666666667,3.17,783.99,783.99,0
3.17,3.2,783.99,698.46,0
3.2,3.6,698.46,698.46,0
3.6,3.77,698.46,698.46,1
3.77,3.8,698.46,659.26,0
3.8,3.97,659.26,659.26,0
3.97,4,659.26,783.99,0
4,4.17,783.99,783.99,0
4.17,4.2,783.99,698.46,0
4.2,4.4,698.46,698.46,0
4.4,4.77,698.46,698.46,1
4.77,4.8,698.46,783.99,0
4.8,4.97,783.99,783.99,0
4.97,5,783.99,659.26,0
5,5.17,659.26,659.26,0
5.17,5.2,659.26,698.46,0
5.2,5.37,698.46,698.46,0
5.37,5.4,698.46,659.26,0
5.4,5.57,659.26,659.26,0
5.57,5.6,659.26,698.46,0
5.6,5.77,698.46,698.46,0
5.77,5.8,698.46,554.37,0
5.8,6,554.37,554.37,0
6,6.4,659.26,659.26,1
6.4,6.77,659.26,659.26,1
6.77,6.8,659.26,698.46,0
6.8,6.97,698.46,698.46,0
6.97,7,698.46,659.26,0
7,7.17,659.26,659.26,0
7.17,7.2,659.26,698.46,0
7.2,7.37,698.46,698.46,0
7.37,7.4,698.46,554.37,0
7.4,7.6,554.37,554.37,0
7.6,7.97,554.37,554.37,1
7.97,8,554.37,659.26,0
8,8.4,659.26,659.26,0
8.4,8.57,698.46,698.46,1
8.57,8.6,698.46,659.26,0
8.6,8.77,659.26,659.26,0
8.77,8.8,659.26,783.99,0
8.8,9.2,783.99,783.99,0
9.2,9.6,698.46,698.46,1
9.6,10,659.26,659.26,1
10,10.4,554.37,554.37,1
10.4,10.8,554.37,554.37,1
10.8,11.17,523.25,523.25,1
11.17,11.2,523.25,523.25,0
11.2,11.6,523.25,523.25,0
11.6,12,493.88,493.88,1
12,12.4,523.25,523.25,1
12.4,12.8,415.3,415.3,1
12.8,13.17,523.25,523.25,1
13.17,13.2,523.25,523.25,0
13.2,13.6,523.25,523.25,0
13.6,14,523.25,523.25,1
14,14.4,554.37,554.37,1
14.4,14.8,698.46,698.46,1
14.8,15.2,659.26,659.26,1
15.2,15.6,554.37,554.37,1
15.6,16,523.25,523.25,1
16,16.4,523.25,523.25,1
16.4,16.8,659.26,659.26,1
16.8,17.2,698.46,698.46,1
17.2,17.57,783.99,783.99,1
17.57,17.6,783.99,783.99,0
17.6,18,783.99,783.99,0
18,18.17,783.99,783.99,1
18.17,18.2,783.99,830.61,0
18.2,18.37,830.61,830.61,0
18.37,18.4,830.61,783.99,0
18.4,18.5033333333333,783.99,783.99,0
18.5033333333333,18.5333333333333,783.99,830.61,0
18.5333333333333,18.6366666666667,830.61,830.61,0
18.6366666666667,18.6666666666667,830.61,1108.73,0
18.6666666666667,18.8,1108.73,1108.73,0
18.8,19.2,1046.5,1046.5,1
19.2,19.6,987.77,987.77,1
19.6,20,830.61,830.61,1
20,20.37,830.61,830.61,1
20.37,20.4,830.61,783.99,0
20.4,20.8,783.99,783.99,0
20.8,20.97,698.46,698.46,1
20.97,21,698.46,659.26,0
21,21.2,659.26,659.26,0
21.2,21.57,830.61,830.61,1
21.57,21.6,830.61,830.61,0
21.6,22,830.61,830.61,0
22,22.37,830.61,830.61,1
22.37,22.4,830.61,830.61,0
22.4,22.8,830.61,830.61,0
22.8,23.17,987.77,987.77,1
23.17,23.2,987.77,987.77,0
23.2,23.57,987.77,987.77,0
23.57,23.6,987.77,1046.5,0
23.6,24,1046.5,1046.5,0
24,24.4,1046.5,1046.5,1
24.4,24.8,1046.5,1046.5,1
24.8,25.17,1046.5,1046.5,1
25.17,25.2,1046.5,1046.5,0
25.2,25.6,1046.5,1046.5,0
25.6,26,1046.5,1046.5,1
26,26.4,1046.5,1046.5,1
26.4,26.8,1108.73,1108.73,1
26.8,26.97,1046.5,1046.5,1
26.97,27,1046.5,1108.73,0
27,27.17,1108.73,1108.73,0
27.17,27.2,1108.73,1318.51,0
27.2,27.37,1318.51,1318.51,0
27.37,27.4,1318.51,1108.73,0
27.4,27.6,1108.73,1108.73,0
27.6,28,1108.73,1108.73,1
28,28.17,1108.73,1108.73,1
28.17,28.2,1108.73,1046.5,0
28.2,28.4,1046.5,1046.5,0
28.4,28.77,1046.5,1046.5,1
28.77,28.8,1046.5,830.61,0
28.8,28.97,830.61,830.61,0
28.97,29,830.61,783.99,0
29,29.17,783.99,783.99,0
29.17,29.2,783.99,698.46,0
29.2,29.6,698.46,698.46,0
29.6,30,783.99,783.99,1
30,30.4,830.61,830.61,1
30.4,30.77,987.77,987.77,1
30.77,30.8,987.77,987.77,0
30.8,31.17,987.77,987.77,0
31.17,31.2,987.77,1046.5,0
31.2,31.57,1046.5,1046.5,0
