tstart,tend,fstart,fend,newnote
0,0.37,523.25,698.46,1
0.37,0.4,698.46,698.46,0
0.4,0.8,698.46,698.46,0
0.8,1.2,698.46,698.46,1
1.2,1.6,698.46,698.46,1
1.6,1.97,698.46,698.46,1
1.97,2,698.46,698.46,0
2,2.4,698.46,698.46,0
2.4,2.8,698.46,698.46,1
2.8,3.2,783.99,783.99,1
3.2,3.37,698.46,698.46,1
3.37,3.4,698.46,783.99,0
3.4,3.57,783.99,783.99,0
3.57,3.6,783.99,783.99,0
3.6,3.97,783.99,783.99,0
3.97,4,783.99,698.46,0
4,4.37,698.46,698.46,0
4.37,4.4,698.46,698.46,0
4.4,4.77,698.46,622.25,0
4.77,4.8,622.25,622.25,0
4.8,5.17,622.25,622.25,0
5.17,5.2,622.25,622.25,0
5.2,5.57,622.25,622.25,0
5.57,5.6,622.25,622.25,0
5.6,5.97,622.25,622.25,0
5.97,6,622.25,622.25,0
6,6.4,622.25,622.25,0
6.4,6.77,622.25,622.25,1
6.77,6.8,622.25,698.46,0
6.8,7.2,698.46,698.46,0
7.2,7.6,698.46,698.46,1
7.6,8,587.33,587.33,1
8,8.37,523.25,523.25,1
8.37,8.4,523.25,523.25,0
8.4,8.77,523.25,523.25,0
8.77,8.8,523.25,523.25,0
8.8,9.2,523.25,523.25,0
9.2,9.6,523.25,523.25,1
9.6,9.97,523.25,698.46,1
9.97,10,698.46,698.46,0
10,10.4,698.46,698.46,0
10.4,10.8,698.46,698.46,1
10.8,11.2,698.46,698.46,1
11.2,11.57,698.46,698.46,1
11.57,11.6,698.46,698.46,0
11.6,11.97,698.46,698.46,0
11.97,12,698.46,698.46,0
12,12.37,698.46,698.46,0
12.37,12.4,698.46,698.46,0
12.4,12.8,698.46,698.46,0
12.8,13.2,698.46,698.46,1
13.2,13.6,698.46,698.46,1
13.6,14,783.99,783.99,1
14,14.1,783.99,698.46,1
14.1,14.4,698.46,698.46,1
14.4,14.57,698.46,698.46,1
14.57,14.6,698.46,783.99,0
14.6,14.77,783.99,783.99,0
14.77,14.8,783.99,783.99,0
14.8,15.17,783.99,783.99,0
15.17,15.2,783.99,783.99,0
15.2,15.57,783.99,783.99,0
15.57,15.6,783.99,783.99,0
15.6,16,783.99,783.99,0
16,16.4,523.25,523.25,1
16.4,16.8,523.25,523.25,1
16.8,17.17,587.33,587.33,1
17.17,17.2,587.33,587.33,0
17.2,17.6,587.33,587.33,0
17.6,17.77,587.33,587.33,1
17.77,17.8,587.33,659.26,0
17.8,17.97,659.26,659.26,0
17.97,18,659.26,659.26,0
18,18.37,659.26,659.26,0
18.37,18.4,659.26,587.33,0
18.4,18.8,587.33,587.33,0
18.8,19.2,659.26,659.26,1
19.2,19.57,698.46,698.46,1
19.57,19.6,698.46,698.46,0
19.6,19.97,698.46,698.46,0
19.97,20,698.46,698.46,0
20,20.37,698.46,698.46,0
20.37,20.4,698.46,698.46,0
20.4,20.77,698.46,698.46,0
20.77,20.8,698.46,698.46,0
20.8,21.17,698.46,698.46,0
21.17,21.2,698.46,698.46,0
21.2,21.57,698.46,698.46,0
21.57,21.6,698.46,698.46,0
21.6,22,698.46,698.46,0
22,22.4,698.46,698.46,1
22.4,22.77,523.25,523.25,1
22.77,22.8,523.25,523.25,0
22.8,23.17,523.25,523.25,0
23.17,23.2,523.25,587.33,0
23.2,23.57,587.33,587.33,0
23.57,23.6,587.33,587.33,0
23.6,23.97,587.33,587.33,0
23.97,24,587.33,659.26,0
24,24.37,659.26,659.26,0
24.37,24.4,659.26,659.26,0
24.4,24.77,659.26,659.26,0
24.77,24.8,659.26,698.46,0
24.8,25.17,698.46,698.46,0
25.17,25.2,698.46,698.46,0
25.2,25.6,698.46,698.46,0
25.6,26,698.46,698.46,1
26,26.4,698.46,698.46,1
26.4,26.8,698.46,698.46,1
26.8,27.2,698.46,698.46,1
27.2,27.37,698.46,698.46,1
27.37,27.4,698.46,932.33,0
27.4,27.57,932.33,932.33,0
27.57,27.6,932.33,932.33,0
27.6,27.97,932.33,932.33,0
27.97,28,932.33,880,0
28,28.37,880,880,0
28.37,28.4,880,987.77,0
28.4,28.8,987.77,987.77,0
28.8,29.2,987.77,987.77,1
29.2,29.6,987.77,987.77,1
29.6,30,1046.5,1046.5,1
30,30.4,987.77,987.77,1
30.4,30.77,1046.5,1046.5,1
30.77,30.8,1046.5,1046.5,0
30.8,31.17,1046.5,1046.5,0
31.17,31.2,1046.5,1046.5,0
31.2,31.57,1046.5,1046.5,0
31.57,31.6,1046.5,1046.5,0
31.6,32,1046.5,1046.5,0
32,32.37,783.99,783.99,1
32.37,32.4,783.99,1046.5,0
32.4,32.57,1046.5,1046.5,0
32.57,32.6,1046.5,987.77,0
32.6,32.8,987.77,987.77,0
32.8,33.2,1046.5,1046.5,1
33.2,33.37,1046.5,1046.5,1
33.37,33.4,1046.5,987.77,0
33.4,33.6,987.77,987.77,0
33.6,34,1046.5,1046.5,1
34,34.4,1174.66,1174.66,1
34.4,34.8,1174.66,1174.66,1
34.8,34.9,1174.66,1046.5,1
34.9,35.2,1046.5,1046.5,1
35.2,35.57,987.77,987.77,1
35.57,35.6,987.77,1046.5,0
35.6,35.77,1046.5,1046.5,0
35.77,35.8,1046.5,1174.66,0
35.8,36,1174.66,1174.66,0
36,36.4,1174.66,1174.66,1
36.4,36.8,1046.5,1046.5,1
36.8,36.9,1046.5,932.33,1
36.9,37.17,932.33,932.33,1
37.17,37.2,932.33,932.33,0
37.2,37.57,932.33,932.33,0
37.57,37.6,932.33,932.33,0
37.6,37.97,932.33,932.33,0
37.97,38,932.33,880,0
38,38.37,880,880,0
38.37,38.4,880,783.99,0
38.4,38.57,783.99,783.99,0
38.57,38.6,783.99,880,0
38.6,38.77,880,880,0
38.77,38.8,880,932.33,0
38.8,39.17,932.33,932.33,0
39.17,39.2,932.33,932.33,0
39.2,39.57,932.33,932.33,0
39.57,39.6,932.33,932.33,0
39.6,39.97,932.33,932.33,0
39.97,40,932.33,932.33,0
40,40.37,932.33,932.33,0
40.37,40.4,932.33,932.33,0
40.4,40.77,932.33,932.33,0
40.77,40.8,932.33,932.33,0
40.8,41.17,932.33,932.33,0
41.17,41.2,932.33,932.33,0
41.2,41.6,932.33,932.33,0
41.6,42,932.33,932.33,1
42,42.17,932.33,932.33,1
42.17,42.2,932.33,1174.66,0
42.2,42.4,1174.66,1174.66,0
42.4,42.8,1174.66,1174.66,1
42.8,43.2,1046.5,1046.5,1
43.2,43.57,1046.5,1046.5,1
43.57,43.6,1046.5,932.33,0
43.6,44,932.33,932.33,0
44,44.37,932.33,932.33,1
44.37,44.4,932.33,880,0
44.4,44.8,880,880,0
44.8,44.97,880,880,1
44.97,45,880,932.33,0
45,45.17,932.33,932.33,0
45.17,45.2,932.33,880,0
45.2,45.37,880,880,0
45.37,45.4,880,932.33,0
45.4,45.6,932.33,932.33,0
45.6,45.7,932.33,783.99,1
45.7,45.97,783.99,783.99,1
45.97,46,783.99,783.99,0
46,46.4,783.99,783.99,0
46.4,46.77,698.46,698.46,1
46.77,46.8,698.46,698.46,0
46.8,47.17,698.46,698.46,0
47.17,47.2,698.46,698.46,0
47.2,47.6,698.46,698.46,0
47.6,48,698.46,698.46,1
48,48.4,523.25,523.25,1
48.4,48.8,698.46,698.46,1
48.8,49.17,698.46,698.46,1
49.17,49.2,698.46,698.46,0
49.2,49.57,698.46,698.46,0
49.57,49.6,698.46,698.46,0
49.6,49.97,698.46,698.46,0
49.97,50,698.46,698.46,0
50,50.4,698.46,698.46,0
50.4,50.8,698.46,698.46,1
50.8,51.2,698.46,698.46,1
51.2,51.37,659.26,659.26,1
51.37,51.4,659.26,698.46,0
51.4,51.57,698.46,698.46,0
51.57,51.6,698.46,783.99,0
51.6,51.97,783.99,783.99,0
51.97,52,783.99,783.99,0
52,52.37,783.99,783.99,0
52.37,52.4,783.99,783.99,0
52.4,52.77,783.99,783.99,0
52.77,52.8,783.99,698.46,0
52.8,52.97,698.46,698.46,0
52.97,53,698.46,783.99,0
53,53.17,783.99,783.99,0
53.17,53.2,783.99,880,0
53.2,53.57,880,880,0
53.57,53.6,880,880,0
53.6,53.97,880,880,0
53.97,54,880,880,0
54,54.37,880,880,0
54.37,54.4,880,783.99,0
54.4,54.57,783.99,783.99,0
54.57,54.6,783.99,880,0
54.6,54.77,880,880,0
54.77,54.8,880,932.33,0
54.8,55.17,932.33,932.33,0
55.17,55.2,932.33,932.33,0
55.2,55.57,932.33,932.33,0
55.57,55.6,932.33,932.33,0
55.6,55.97,932.33,932.33,0
55.97,56,932.33,880,0
56,56.17,880,880,0
56.17,56.2,880,932.33,0
56.2,56.37,932.33,932.33,0
56.37,56.4,932.33,1046.5,0
56.4,56.77,1046.5,1046.5,0
56.77,56.8,1046.5,1046.5,0
56.8,57.2,1046.5,1046.5,0
57.2,57.6,1046.5,1046.5,1
