tstart,tend,fstart,fend,newnote
0,0.1,783.99,1046.5,1
0.1,0.4,1046.5,1046.5,1
0.4,0.8,987.77,987.77,1
0.8,0.9,880,783.99,1
0.9,1.17,783.99,783.99,1
1.17,1.2,783.99,783.99,0
1.2,1.57,783.99,783.99,0
1.57,1.6,783.99,739.99,0
1.6,1.77,739.99,739.99,0
1.77,1.8,739.99,783.99,0
1.8,1.97,783.99,783.99,0
1.97,2,783.99,880,0
2,2.07,880,880,0
2.07,2.1,880,783.99,0
2.1,2.17,783.99,783.99,0
2.17,2.2,783.99,880,0
2.2,2.27,880,880,0
2.27,2.3,880,783.99,0
2.3,2.37,783.99,783.99,0
2.37,2.4,783.99,739.99,0
2.4,2.57,739.99,739.99,0
2.57,2.6,739.99,783.99,0
2.6,2.8,783.99,783.99,0
2.8,3,739.99,739.99,1
3,3.2,659.26,659.26,1
3.2,3.3,659.26,739.99,1
3.3,3.57,739.99,739.99,1
3.57,3.6,739.99,739.99,0
3.6,3.97,739.99,739.99,0
3.97,4,739.99,587.33,0
4,4.17,587.33,587.33,0
4.17,4.2,587.33,659.26,0
4.2,4.37,659.26,659.26,0
4.37,4.4,659.26,739.99,0
4.4,4.57,739.99,739.99,0
4.57,4.6,739.99,783.99,0
4.6,4.77,783.99,783.99,0
4.77,4.8,783.99,880,0
4.8,5.17,880,880,0
5.17,5.2,880,783.99,0
5.2,5.37,783.99,783.99,0
5.37,5.4,783.99,739.99,0
5.4,5.57,739.99,739.99,0
5.57,5.6,739.99,880,0
5.6,5.67,880,783.99,0
5.67,5.7,783.99,783.99,0
5.7,6,783.99,783.99,0
6,6.4,783.99,783.99,1
6.4,6.57,783.99,783.99,1
6.57,6.6,783.99,987.77,0
6.6,6.77,987.77,987.77,0
6.77,6.8,987.77,880,0
6.8,6.90333333333333,880,880,0
6.90333333333333,6.93333333333333,880,987.77,0
6.93333333333333,7.03666666666667,987.77,987.77,0
7.03666666666667,7.06666666666667,987.77,1046.5,0
7.06666666666667,7.2,1046.5,1046.5,0
7.2,7.57,987.77,987.77,1
7.57,7.6,987.77,880,0
7.6,7.77,880,880,0
7.77,7.8,880,783.99,0
7.8,8,783.99,783.99,0
8,8.10333333333333,739.99,739.99,1
8.10333333333333,8.13333333333333,739.99,783.99,0
8.13333333333333,8.23666666666667,783.99,783.99,0
8.23666666666667,8.26666666666667,783.99,880,0
8.26666666666667,8.37,880,880,0
8.37,8.4,880,987.77,0
8.4,8.57,987.77,987.77,0
8.57,8.6,987.77,1046.5,0
8.6,8.77,1046.5,1046.5,0
8.77,8.8,1046.5,1174.66,0
8.8,9.17,1174.66,1174.66,0
9.17,9.2,1174.66,1046.5,0
9.2,9.4,1046.5,1046.5,0
9.4,9.6,987.77,987.77,1
9.6,9.77,987.77,987.77,1
9.77,9.8,987.77,1046.5,0
9.8,9.97,1046.5,1046.5,0
9.97,10,1046.5,1174.66,0
10,10.07,1174.66,1174.66,0
10.07,10.1,1174.66,1046.5,0
10.1,10.17,1046.5,1046.5,0
10.17,10.2,1046.5,1174.66,0
10.2,10.27,1174.66,1174.66,0
10.27,10.3,1174.66,1046.5,0
10.3,10.37,1046.5,1046.5,0
10.37,10.4,1046.5,987.77,0
10.4,10.6,987.77,987.77,0
10.6,10.8,880,880,1
10.8,10.97,880,880,1
10.97,11,880,987.77,0
11,11.17,987.77,987.77,0
11.17,11.2,987.77,1046.5,0
11.2,11.27,1046.5,1046.5,0
11.27,11.3,1046.5,987.77,0
11.3,11.37,987.77,987.77,0
11.37,11.4,987.77,1046.5,0
11.4,11.47,1046.5,1046.5,0
11.47,11.5,1046.5,987.77,0
11.5,11.57,987.77,987.77,0
11.57,11.6,987.77,880,0
11.6,11.7033333333333,880,880,0
11.7033333333333,11.7333333333333,880,783.99,0
11.7333333333333,11.8366666666667,783.99,783.99,0
11.8366666666667,11.8666666666667,783.99,739.99,0
11.8666666666667,11.97,739.99,739.99,0
11.97,12,739.99,783.99,0
12,12.37,783.99,783.99,0
12.37,12.4,783.99,783.99,0
12.4,12.77,783.99,783.99,0
12.77,12.8,783.99,783.99,0
12.8,13.2,783.99,783.99,0
13.2,13.4,783.99,783.99,1
13.4,13.6,783.99,783.99,1
13.6,14,1046.5,1046.5,1
14,14.4,1174.66,1174.66,1
14.4,14.8,1046.5,1046.5,1
14.8,14.9,1046.5,1174.66,1
14.9,15.2,1174.66,1174.66,1
15.2,15.57,1046.5,1046.5,1
15.57,15.6,1046.5,1046.5,0
15.6,16,1046.5,1046.5,0
16,16.17,1046.5,1046.5,1
16.17,16.2,1046.5,987.77,0
16.2,16.37,987.77,987.77,0
16.37,16.4,987.77,1174.66,0
16.4,16.8,1174.66,1174.66,0
16.8,17.2,1046.5,1046.5,1
17.2,17.6,987.77,987.77,1
17.6,17.7,987.77,880,1
17.7,18,880,880,1
18,18.4,783.99,783.99,1
18.4,18.57,739.99,739.99,1
18.57,18.6,739.99,783.99,0
18.6,18.8,783.99,783.99,0
18.8,19.2,659.26,659.26,1
19.2,19.3,659.26,587.33,1
19.3,19.57,587.33,587.33,1
19.57,19.6,587.33,587.33,0
19.6,20,587.33,587.33,0
20,20.37,659.26,659.26,1
20.37,20.4,659.26,783.99,0
20.4,20.77,783.99,783.99,0
20.77,20.8,783.99,783.99,0
20.8,21.2,783.99,783.99,0
21.2,21.6,880,880,1
21.6,21.7,880,1046.5,1
21.7,22,1046.5,1046.5,1
22,22.4,1046.5,1046.5,1
22.4,22.57,1046.5,1046.5,1
22.57,22.6,1046.5,1318.51,0
22.6,22.8,1318.51,1318.51,0
22.8,23.2,1174.66,1174.66,1
23.2,23.3033333333333,987.77,987.77,1
23.3033333333333,23.3333333333333,987.77,1046.5,0
23.3333333333333,23.4366666666667,1046.5,1046.5,0
23.4366666666667,23.4666666666667,1046.5,1174.66,0
23.4666666666667,23.57,1174.66,1174.66,0
23.57,23.6,1174.66,1046.5,0
23.6,23.7033333333333,1046.5,1046.5,0
23.7033333333333,23.7333333333333,1046.5,987.77,0
23.7333333333333,23.8666666666667,987.77,987.77,0
23.8666666666667,24,880,880,1
24,24.07,880,880,1
24.07,24.1,880,987.77,0
24.1,24.17,987.77,987.77,0
24.17,24.2,987.77,1046.5,0
24.2,24.27,1046.5,1046.5,0
24.27,24.3,1046.5,987.77,0
24.3,24.37,987.77,987.77,0
24.37,24.4,987.77,880,0
24.4,24.5033333333333,880,880,0
24.5033333333333,24.5333333333333,880,783.99,0
24.5333333333333,24.6366666666667,783.99,783.99,0
24.6366666666667,24.6666666666667,783.99,739.99,0
24.6666666666667,24.77,739.99,739.99,0
24.77,24.8,739.99,783.99,0
24.8,25.17,783.99,783.99,0
25.17,25.2,783.99,783.99,0
25.2,25.6,783.99,783.99,0
