tstart,tend,fstart,fend,newnote
0,0.37,523.25,523.25,1
0.37,0.4,523.25,523.25,0
0.4,0.8,523.25,523.25,0
0.8,1.2,587.33,587.33,1
1.2,1.6,587.33,587.33,1
1.6,2,587.33,587.33,1
2,2.4,587.33,587.33,1
2.4,2.8,587.33,587.33,1
2.8,3.2,659.26,659.26,1
3.2,3.57,698.46,698.46,1
3.57,3.6,698.46,698.46,0
3.6,4,698.46,698.46,0
4,4.4,783.99,783.99,1
4.4,4.8,698.46,698.46,1
4.8,5.17,783.99,783.99,1
5.17,5.2,783.99,783.99,0
5.2,5.57,783.99,783.99,0
5.57,5.6,783.99,783.99,0
5.6,5.97,783.99,783.99,0
5.97,6,783.99,783.99,0
6,6.4,783.99,783.99,0
6.4,6.77,698.46,698.46,1
6.77,6.8,698.46,659.26,0
6.8,7.2,659.26,659.26,0
7.2,7.6,698.46,698.46,1
7.6,8,659.26,659.26,1
8,8.37,698.46,698.46,1
8.37,8.4,698.46,698.46,0
8.4,8.77,698.46,698.46,0
8.77,8.8,698.46,698.46,0
8.8,9.2,698.46,698.46,0
9.2,9.6,698.46,698.46,1
9.6,9.97,698.46,698.46,1
9.97,10,698.46,659.26,0
10,10.17,659.26,659.26,0
10.17,10.2,659.26,783.99,0
10.2,10.4,783.99,783.99,0
10.4,10.5,783.99,698.46,1
10.5,10.77,698.46,698.46,1
10.77,10.8,698.46,622.25,0
10.8,11.2,622.25,622.25,0
11.2,11.57,622.25,622.25,1
11.57,11.6,622.25,587.33,0
11.6,12,587.33,587.33,0
12,12.1,698.46,622.25,1
12.1,12.37,622.25,622.25,1
12.37,12.4,622.25,587.33,0
12.4,12.8,587.33,587.33,0
12.8,13.2,783.99,783.99,1
13.2,13.6,783.99,783.99,1
13.6,14,783.99,783.99,1
14,14.4,783.99,783.99,1
14.4,14.8,783.99,783.99,1
14.8,15.2,783.99,783.99,1
15.2,15.57,783.99,783.99,1
15.57,15.6,783.99,783.99,0
15.6,16,783.99,783.99,0
16,16.37,783.99,783.99,1
16.37,16.4,783.99,880,0
16.4,16.8,880,880,0
16.8,17.17,987.77,987.77,1
17.17,17.2,987.77,987.77,0
17.2,17.6,987.77,987.77,0
17.6,18,1046.5,1046.5,1
18,18.1,1046.5,1174.66,1
18.1,18.4,1174.66,1174.66,1
18.4,18.77,1046.5,1046.5,1
18.77,18.8,1046.5,1046.5,0
18.8,19.2,1046.5,1046.5,0
19.2,19.3,1174.66,1046.5,1
19.3,19.57,1046.5,932.33,1
19.57,19.6,932.33,932.33,0
19.6,20,932.33,932.33,0
20,20.4,932.33,932.33,1
20.4,20.8,932.33,932.33,1
20.8,21.2,932.33,932.33,1
21.2,21.6,880,880,1
21.6,21.97,783.99,783.99,1
21.97,22,783.99,880,0
22,22.37,880,880,0
22.37,22.4,880,932.33,0
22.4,22.8,932.33,932.33,0
22.8,22.9,932.33,880,1
22.9,23.2,880,880,1
23.2,23.57,783.99,783.99,1
23.57,23.6,783.99,783.99,0
23.6,23.97,783.99,783.99,0
23.97,24,783.99,783.99,0
24,24.37,783.99,783.99,0
24.37,24.4,783.99,783.99,0
24.4,24.77,783.99,783.99,0
24.77,24.8,783.99,783.99,0
24.8,25.17,783.99,783.99,0
25.17,25.2,783.99,783.99,0
25.2,25.6,783.99,783.99,0
25.6,25.97,659.26,659.26,1
25.97,26,659.26,698.46,0
26,26.37,698.46,698.46,0
26.37,26.4,698.46,698.46,0
26.4,26.77,698.46,698.46,0
26.77,26.8,698.46,659.26,0
26.8,27.2,659.26,659.26,0
27.2,27.3,698.46,880,1
27.3,27.6,880,880,1
27.6,28,880,880,1
28,28.37,880,880,1
28.37,28.4,880,880,0
28.4,28.8,880,880,0
28.8,28.9,783.99,880,1
28.9,29.17,880,880,1
29.17,29.2,880,880,0
29.2,29.57,880,880,0
29.57,29.6,880,880,0
29.6,29.97,880,698.46,0
29.97,30,698.46,698.46,0
30,30.4,698.46,698.46,0
30.4,30.77,880,880,1
30.77,30.8,880,932.33,0
30.8,31.2,932.33,932.33,0
31.2,31.37,1046.5,1046.5,1
31.37,31.4,1046.5,987.77,0
31.4,31.57,987.77,987.77,0
31.57,31.6,987.77,1174.66,0
31.6,31.67,1174.66,1046.5,0
31.67,31.7,1046.5,1046.5,0
31.7,32,1046.5,1046.5,0
32,32.37,932.33,932.33,1
32.37,32.4,932.33,932.33,0
32.4,32.47,932.33,880,0
32.47,32.5,880,880,0
32.5,32.8,880,880,0
32.8,32.97,783.99,783.99,1
32.97,33,783.99,698.46,0
33,33.17,698.46,698.46,0
33.17,33.2,698.46,659.26,0
33.2,33.6,659.26,659.26,0
33.6,34,783.99,783.99,1
34,34.37,783.99,1046.5,1
34.37,34.4,1046.5,1046.5,0
34.4,34.8,1046.5,1046.5,0
34.8,35.2,932.33,932.33,1
35.2,35.57,880,880,1
35.57,35.6,880,783.99,0
35.6,36,783.99,783.99,0
36,36.17,783.99,783.99,1
36.17,36.2,783.99,880,0
36.2,36.4,880,880,0
36.4,36.5,880,783.99,1
36.5,36.8,783.99,783.99,1
36.8,37.17,698.46,698.46,1
37.17,37.2,698.46,659.26,0
37.2,37.6,659.26,659.26,0
37.6,37.97,698.46,698.46,1
37.97,38,698.46,783.99,0
38,38.4,783.99,783.99,0
38.4,38.5,659.26,698.46,1
38.5,38.77,698.46,698.46,1
38.77,38.8,698.46,622.25,0
38.8,39.2,622.25,622.25,0
39.2,39.6,622.25,622.25,1
39.6,40,587.33,587.33,1
40,40.4,523.25,523.25,1
40.4,40.8,523.25,523.25,1
40.8,41.2,587.33,587.33,1
41.2,41.6,659.26,659.26,1
41.6,41.97,698.46,698.46,1
41.97,42,698.46,698.46,0
42,42.4,698.46,698.46,0
42.4,42.8,783.99,783.99,1
42.8,43.2,698.46,698.46,1
43.2,43.57,783.99,783.99,1
43.57,43.6,783.99,783.99,0
43.6,43.97,783.99,783.99,0
43.97,44,783.99,783.99,0
44,44.37,783.99,783.99,0
44.37,44.4,783.99,783.99,0
44.4,44.77,783.99,783.99,0
44.77,44.8,783.99,783.99,0
44.8,45.17,783.99,783.99,0
45.17,45.2,783.99,783.99,0
45.2,45.57,783.99,783.99,0
45.57,45.6,783.99,783.99,0
45.6,45.97,783.99,783.99,0
45.97,46,783.99,783.99,0
46,46.4,783.99,783.99,0
46.4,46.8,523.25,523.25,1
46.8,46.97,523.25,523.25,1
46.97,47,523.25,587.33,0
47,47.2,587.33,587.33,0
47.2,47.6,587.33,587.33,1
47.6,48,587.33,587.33,1
48,48.4,587.33,587.33,1
48.4,48.8,587.33,587.33,1
48.8,49.17,587.33,587.33,1
49.17,49.2,587.33,659.26,0
49.2,49.6,659.26,659.26,0
49.6,49.97,698.46,698.46,1
49.97,50,698.46,659.26,0
50,50.4,659.26,659.26,0
50.4,50.77,698.46,698.46,1
50.77,50.8,698.46,659.26,0
50.8,51.17,659.26,659.26,0
51.17,51.2,659.26,783.99,0
51.2,51.37,783.99,783.99,0
51.37,51.4,783.99,698.46,0
51.4,51.57,698.46,698.46,0
51.57,51.6,698.46,659.26,0
51.6,51.77,659.26,659.26,0
51.77,51.8,659.26,698.46,0
51.8,51.97,698.46,698.46,0
51.97,52,698.46,622.25,0
52,52.37,622.25,622.25,0
52.37,52.4,622.25,587.33,0
52.4,52.8,587.33,587.33,0
52.8,53.2,587.33,587.33,1
53.2,53.37,587.33,587.33,1
53.37,53.4,587.33,698.46,0
53.4,53.6,698.46,698.46,0
