tstart,tend,fstart,fend,newnote
0,0.4,523.25,523.25,1
0.4,0.8,493.88,493.88,1
0.8,1.17,523.25,523.25,1
1.17,1.2,523.25,523.25,0
1.2,1.6,523.25,523.25,0
1.6,1.97,523.25,523.25,1
1.97,2,523.25,1046.5,0
2,2.4,1046.5,1046.5,0
2.4,2.77,1046.5,1046.5,1
2.77,2.8,1046.5,1174.66,0
2.8,3.2,1174.66,1174.66,0
3.2,3.3,1046.5,932.33,1
3.3,3.57,932.33,932.33,1
3.57,3.6,932.33,932.33,0
3.6,4,932.33,932.33,0
4,4.4,932.33,932.33,1
4.4,4.8,880,880,1
4.8,5.17,783.99,783.99,1
5.17,5.2,783.99,880,0
5.2,5.37,880,880,0
5.37,5.4,880,783.99,0
5.4,5.6,783.99,783.99,0
5.6,5.7,783.99,698.46,1
5.7,5.97,698.46,698.46,1
5.97,6,698.46,698.46,0
6,6.4,698.46,698.46,0
6.4,6.77,783.99,783.99,1
6.77,6.8,783.99,880,0
6.8,7,880,880,0
7,7.2,783.99,783.99,1
7.2,7.57,698.46,698.46,1
7.57,7.6,698.46,783.99,0
7.6,8,783.99,783.99,0
8,8.1,698.46,622.25,1
8.1,8.37,622.25,622.25,1
8.37,8.4,622.25,622.25,0
8.4,8.77,622.25,622.25,0
8.77,8.8,622.25,622.25,0
8.8,9.2,622.25,622.25,0
9.2,9.6,587.33,587.33,1
9.6,9.97,523.25,523.25,1
9.97,10,523.25,523.25,0
10,10.4,523.25,523.25,0
10.4,10.8,587.33,587.33,1
10.8,11.2,587.33,587.33,1
11.2,11.57,587.33,587.33,1
11.57,11.6,587.33,622.25,0
11.6,12,622.25,622.25,0
12,12.37,622.25,622.25,1
12.37,12.4,622.25,587.33,0
12.4,12.8,587.33,587.33,0
12.8,12.9,698.46,622.25,1
12.9,13.17,622.25,622.25,1
13.17,13.2,622.25,622.25,0
13.2,13.6,622.25,622.25,0
13.6,14,622.25,622.25,1
14,14.4,587.33,587.33,1
