tstart,tend,fstart,fend,newnote
0,0.37,698.46,659.26,1
0.37,0.4,659.26,659.26,0
0.4,0.8,659.26,659.26,0
0.8,1.17,698.46,698.46,1
1.17,1.2,698.46,932.33,0
1.2,1.6,932.33,932.33,0
1.6,1.97,932.33,830.61,1
1.97,2,830.61,830.61,0
2,2.4,830.61,830.61,0
2.4,2.77,830.61,830.61,1
2.77,2.8,830.61,783.99,0
2.8,3.2,783.99,783.99,0
3.2,3.57,698.46,698.46,1
3.57,3.6,698.46,698.46,0
3.6,4,698.46,698.46,0
4,4.37,783.99,783.99,1
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,5.17,830.61,830.61,1
5.17,5.2,830.61,783.99,0
5.2,5.6,783.99,783.99,0
5.6,5.97,698.46,698.46,1
5.97,6,698.46,783.99,0
6,6.37,783.99,783.99,0
6.37,6.4,783.99,659.26,0
6.4,6.77,659.26,659.26,0
6.77,6.8,659.26,659.26,0
6.8,7.17,659.26,659.26,0
7.17,7.2,659.26,659.26,0
7.2,7.57,659.26,659.26,0
7.57,7.6,659.26,659.26,0
7.6,7.97,659.26,659.26,0
7.97,8,659.26,659.26,0
8,8.37,659.26,659.26,0
8.37,8.4,659.26,659.26,0
8.4,8.77,659.26,659.26,0
8.77,8.8,659.26,659.26,0
8.8,9.2,659.26,659.26,0
9.2,9.6,659.26,659.26,1
9.6,9.97,698.46,698.46,1
9.97,10,698.46,659.26,0
10,10.4,659.26,659.26,0
10.4,10.77,554.37,554.37,1
10.77,10.8,554.37,554.37,0
10.8,11.2,554.37,554.37,0
11.2,11.57,659.26,659.26,1
11.57,11.6,659.26,659.26,0
11.6,12,659.26,659.26,0
12,12.37,698.46,698.46,1
12.37,12.4,698.46,698.46,0
12.4,12.77,698.46,698.46,0
12.77,12.8,698.46,659.26,0
12.8,13.17,659.26,659.26,0
13.17,13.2,659.26,698.46,0
13.2,13.57,698.46,698.46,0
13.57,13.6,698.46,783.99,0
13.6,13.97,783.99,783.99,0
13.97,14,783.99,830.61,0
14,14.37,830.61,830.61,0
14.37,14.4,830.61,783.99,0
14.4,14.77,783.99,783.99,0
14.77,14.8,783.99,830.61,0
14.8,15.17,830.61,830.61,0
15.17,15.2,830.61,698.46,0
15.2,15.57,698.46,698.46,0
15.57,15.6,698.46,783.99,0
15.6,16,783.99,783.99,0
16,16.4,523.25,523.25,1
16.4,16.8,523.25,523.25,1
16.8,17.17,554.37,554.37,1
17.17,17.2,554.37,554.37,0
17.2,17.6,554.37,554.37,0
17.6,17.97,659.26,659.26,1
17.97,18,659.26,659.26,0
18,18.4,659.26,659.26,0
18.4,18.8,698.46,698.46,1
18.8,19.2,698.46,698.46,1
19.2,19.6,659.26,659.26,1
19.6,20,659.26,659.26,1
20,20.37,698.46,698.46,1
20.37,20.4,698.46,698.46,0
20.4,20.8,698.46,698.46,0
20.8,21.17,783.99,783.99,1
21.17,21.2,783.99,783.99,0
21.2,21.6,783.99,783.99,0
21.6,22,830.61,830.61,1
22,22.4,830.61,830.61,1
22.4,22.77,783.99,783.99,1
22.77,22.8,783.99,783.99,0
22.8,23.2,783.99,783.99,0
23.2,23.57,830.61,830.61,1
23.57,23.6,830.61,830.61,0
23.6,24,830.61,830.61,0
24,24.37,987.77,987.77,1
24.37,24.4,987.77,987.77,0
24.4,24.8,987.77,987.77,0
24.8,25.17,1046.5,1046.5,1
25.17,25.2,1046.5,1046.5,0
25.2,25.57,1046.5,1046.5,0
25.57,25.6,1046.5,783.99,0
25.6,25.97,783.99,783.99,0
25.97,26,783.99,830.61,0
26,26.37,830.61,830.61,0
26.37,26.4,830.61,1046.5,0
26.4,26.77,1046.5,1046.5,0
26.77,26.8,1046.5,987.77,0
26.8,27.17,987.77,987.77,0
27.17,27.2,987.77,830.61,0
27.2,27.57,830.61,830.61,0
27.57,27.6,830.61,783.99,0
27.6,27.97,783.99,783.99,0
27.97,28,783.99,698.46,0
28,28.37,698.46,698.46,0
28.37,28.4,698.46,659.26,0
28.4,28.8,659.26,659.26,0
28.8,29.17,830.61,830.61,1
29.17,29.2,830.61,830.61,0
29.2,29.6,830.61,830.61,0
29.6,30,830.61,830.61,1
30,30.4,830.61,830.61,1
30.4,30.8,987.77,987.77,1
30.8,31.2,987.77,987.77,1
31.2,31.6,1046.5,1046.5,1
31.6,32,1046.5,1046.5,1
32,32.37,1108.73,1108.73,1
32.37,32.4,1108.73,1108.73,0
32.4,32.8,1108.73,1108.73,0
32.8,33.17,1046.5,1046.5,1
33.17,33.2,1046.5,1046.5,0
33.2,33.6,1046.5,1046.5,0
33.6,33.97,987.77,987.77,1
33.97,34,987.77,987.77,0
34,34.4,987.77,987.77,0
34.4,34.77,1046.5,1046.5,1
34.77,34.8,1046.5,1046.5,0
34.8,35.2,1046.5,1046.5,0
35.2,35.6,1046.5,1046.5,1
35.6,36,1244.51,1244.51,1
36,36.37,1244.51,1244.51,1
36.37,36.4,1244.51,1244.51,0
36.4,36.8,1244.51,1244.51,0
36.8,37.17,1244.51,1244.51,1
37.17,37.2,1244.51,1174.66,0
37.2,37.6,1174.66,1174.66,0
37.6,37.97,1244.51,1244.51,1
37.97,38,1244.51,1244.51,0
38,38.4,1244.51,1244.51,0
38.4,38.77,1244.51,1244.51,1
38.77,38.8,1244.51,1396.91,0
38.8,39.2,1396.91,1396.91,0
39.2,39.6,1244.51,1244.51,1
39.6,40,1244.51,1244.51,1
40,40.37,1108.73,1108.73,1
40.37,40.4,1108.73,1108.73,0
40.4,40.8,1108.73,1108.73,0
40.8,41.17,1046.5,1046.5,1
41.17,41.2,1046.5,1046.5,0
41.2,41.6,1046.5,1046.5,0
41.6,41.97,1244.51,1244.51,1
41.97,42,1244.51,1244.51,0
42,42.4,1244.51,1244.51,0
42.4,42.8,1244.51,1244.51,1
42.8,43.2,1244.51,1244.51,1
43.2,43.6,1108.73,1108.73,1
43.6,44,1108.73,1108.73,1
44,44.37,1046.5,1046.5,1
44.37,44.4,1046.5,1046.5,0
44.4,44.8,1046.5,1046.5,0
44.8,45.17,1108.73,1108.73,1
45.17,45.2,1108.73,1108.73,0
45.2,45.6,1108.73,1108.73,0
45.6,45.97,1046.5,1046.5,1
45.97,46,1046.5,1046.5,0
46,46.4,1046.5,1046.5,0
46.4,46.77,932.33,932.33,1
46.77,46.8,932.33,932.33,0
46.8,47.2,932.33,932.33,0
47.2,47.57,830.61,830.61,1
47.57,47.6,830.61,783.99,0
47.6,48,783.99,783.99,0
48,48.4,783.99,783.99,1
48.4,48.8,830.61,830.61,1
48.8,49.17,932.33,932.33,1
49.17,49.2,932.33,932.33,0
49.2,49.6,932.33,932.33,0
49.6,49.97,932.33,830.61,1
49.97,50,830.61,830.61,0
50,50.4,830.61,830.61,0
50.4,50.77,830.61,783.99,1
50.77,50.8,783.99,783.99,0
50.8,51.2,783.99,783.99,0
51.2,51.57,783.99,698.46,1
51.57,51.6,698.46,698.46,0
51.6,52,698.46,698.46,0
52,52.37,783.99,783.99,1
52.37,52.4,783.99,783.99,0
52.4,52.77,783.99,783.99,0
52.77,52.8,783.99,783.99,0
52.8,53.17,783.99,783.99,0
53.17,53.2,783.99,783.99,0
53.2,53.57,783.99,783.99,0
53.57,53.6,783.99,783.99,0
53.6,53.97,783.99,783.99,0
53.97,54,783.99,783.99,0
54,54.4,783.99,783.99,0
