tstart,tend,fstart,fend,newnote
0,0.37,587.33,587.33,1
0.37,0.4,587.33,659.26,0
0.4,0.8,659.26,659.26,0
0.8,1.17,523.25,659.26,1
1.17,1.2,659.26,659.26,0
1.2,1.6,659.26,659.26,0
1.6,2,659.26,659.26,1
2,2.4,698.46,698.46,1
2.4,2.8,783.99,783.99,1
2.8,3.2,783.99,783.99,1
3.2,3.57,987.77,987.77,1
3.57,3.6,987.77,880,0
3.6,3.77,880,880,0
3.77,3.8,880,987.77,0
3.8,4,987.77,987.77,0
4,4.37,1046.5,1046.5,1
4.37,4.4,1046.5,987.77,0
4.4,4.77,987.77,987.77,0
4.77,4.8,987.77,1318.51,0
4.8,5.2,1318.51,1318.51,0
5.2,5.3,1318.51,1174.66,1
5.3,5.6,1174.66,1174.66,1
5.6,5.97,1046.5,1046.5,1
5.97,6,1046.5,987.77,0
6,6.4,987.77,987.77,0
6.4,6.8,783.99,783.99,1
6.8,7.2,880,880,1
7.2,7.57,659.26,659.26,1
7.57,7.6,659.26,783.99,0
7.6,7.97,783.99,783.99,0
7.97,8,783.99,783.99,0
8,8.4,783.99,783.99,0
8.4,8.8,698.46,698.46,1
8.8,9.17,698.46,698.46,1
9.17,9.2,698.46,698.46,0
9.2,9.6,698.46,698.46,0
9.6,9.97,659.26,659.26,1
9.97,10,659.26,698.46,0
10,10.4,698.46,698.46,0
10.4,10.77,587.33,783.99,1
10.77,10.8,783.99,783.99,0
10.8,11.2,783.99,783.99,0
11.2,11.6,783.99,783.99,1
11.6,12,739.99,739.99,1
12,12.37,783.99,783.99,1
12.37,12.4,783.99,783.99,0
12.4,12.8,783.99,783.99,0
12.8,13.17,987.77,987.77,1
13.17,13.2,987.77,987.77,0
13.2,13.6,987.77,987.77,0
13.6,13.97,987.77,987.77,1
13.97,14,987.77,987.77,0
14,14.4,987.77,987.77,0
14.4,14.8,987.77,987.77,1
14.8,15.2,987.77,987.77,1
15.2,15.6,987.77,987.77,1
15.6,16,987.77,987.77,1
16,16.37,987.77,987.77,1
16.37,16.4,987.77,880,0
