tstart,tend,fstart,fend,newnote
0,0.37,659.26,659.26,1
0.37,0.4,659.26,698.46,0
0.4,0.77,698.46,698.46,0
0.77,0.8,698.46,783.99,0
0.8,1.17,783.99,783.99,0
1.17,1.2,783.99,880,0
1.2,1.57,880,880,0
1.57,1.6,880,987.77,0
1.6,1.97,987.77,987.77,0
1.97,2,987.77,1046.5,0
2,2.37,1046.5,1046.5,0
2.37,2.4,1046.5,880,0
2.4,2.57,880,880,0
2.57,2.6,880,987.77,0
2.6,2.77,987.77,987.77,0
2.77,2.8,987.77,987.77,0
2.8,3.17,987.77,783.99,0
3.17,3.2,783.99,783.99,0
3.2,3.6,783.99,783.99,0
3.6,3.77,783.99,783.99,1
3.77,3.8,783.99,1046.5,0
3.8,3.97,1046.5,1046.5,0
3.97,4,1046.5,1046.5,0
4,4.37,1046.5,1046.5,0
4.37,4.4,1046.5,1046.5,0
4.4,4.8,1046.5,1046.5,0
4.8,5.2,1046.5,1046.5,1
5.2,5.6,1046.5,1046.5,1
5.6,6,1046.5,1046.5,1
6,6.4,987.77,987.77,1
6.4,6.8,1046.5,1046.5,1
6.8,6.9,1046.5,987.77,1
6.9,7.2,987.77,987.77,1
7.2,7.6,880,880,1
7.6,8,987.77,987.77,1
8,8.17,987.77,987.77,1
8.17,8.2,987.77,880,0
8.2,8.4,880,880,0
8.4,8.8,783.99,783.99,1
8.8,9.2,880,880,1
9.2,9.6,698.46,698.46,1
9.6,9.97,783.99,783.99,1
9.97,10,783.99,783.99,0
10,10.37,783.99,783.99,0
10.37,10.4,783.99,783.99,0
10.4,10.77,783.99,783.99,0
10.77,10.8,783.99,783.99,0
10.8,11.17,783.99,783.99,0
11.17,11.2,783.99,783.99,0
11.2,11.6,783.99,783.99,0
11.6,12,783.99,783.99,1
12,12.4,830.61,830.61,1
12.4,12.8,830.61,830.61,1
12.8,13.2,830.61,830.61,1
13.2,13.57,830.61,830.61,1
13.57,13.6,830.61,830.61,0
13.6,14,830.61,830.61,0
14,14.17,932.33,932.33,1
14.17,14.2,932.33,830.61,0
14.2,14.4,830.61,830.61,0
14.4,14.8,783.99,783.99,1
14.8,15.2,830.61,830.61,1
15.2,15.6,830.61,830.61,1
15.6,16,830.61,830.61,1
16,16.4,830.61,830.61,1
16.4,16.8,783.99,783.99,1
16.8,17.2,698.46,698.46,1
17.2,17.6,783.99,783.99,1
17.6,18,783.99,783.99,1
18,18.4,783.99,783.99,1
18.4,18.77,830.61,830.61,1
18.77,18.8,830.61,830.61,0
18.8,18.87,830.61,783.99,0
18.87,18.9,783.99,783.99,0
18.9,19.2,783.99,783.99,0
19.2,19.37,698.46,698.46,1
19.37,19.4,698.46,659.26,0
19.4,19.57,659.26,659.26,0
19.57,19.6,659.26,659.26,0
19.6,19.97,659.26,659.26,0
19.97,20,659.26,659.26,0
20,20.37,659.26,659.26,0
20.37,20.4,659.26,659.26,0
20.4,20.77,659.26,659.26,0
20.77,20.8,659.26,659.26,0
