tstart,tend,fstart,fend,newnote
0,0.4,880,880,1
0.4,0.8,880,880,1
0.8,1.2,932.33,932.33,1
1.2,1.6,880,880,1
1.6,2,880,880,1
2,2.17,932.33,932.33,1
2.17,2.2,932.33,880,0
2.2,2.4,880,880,0
2.4,2.8,783.99,783.99,1
2.8,2.97,783.99,783.99,1
2.97,3,783.99,739.99,0
3,3.2,739.99,739.99,0
3.2,3.3,880,783.99,1
3.3,3.6,783.99,783.99,1
3.6,4,783.99,783.99,1
4,4.37,587.33,587.33,1
4.37,4.4,587.33,659.26,0
4.4,4.8,659.26,659.26,0
4.8,5.2,698.46,698.46,1
5.2,5.6,783.99,783.99,1
5.6,5.7,783.99,880,1
5.7,5.97,880,880,1
5.97,6,880,698.46,0
6,6.4,698.46,698.46,0
6.4,6.8,698.46,698.46,1
6.8,7.2,659.26,659.26,1
7.2,7.57,587.33,587.33,1
7.57,7.6,587.33,587.33,0
7.6,7.97,587.33,587.33,0
7.97,8,587.33,659.26,0
8,8.17,659.26,659.26,0
8.17,8.2,659.26,587.33,0
8.2,8.37,587.33,587.33,0
8.37,8.4,587.33,523.25,0
8.4,8.57,523.25,523.25,0
8.57,8.6,523.25,493.88,0
8.6,8.77,493.88,493.88,0
8.77,8.8,493.88,523.25,0
8.8,9.2,523.25,523.25,0
9.2,9.6,523.25,523.25,1
9.6,10,523.25,523.25,1
10,10.1,523.25,698.46,1
10.1,10.4,698.46,698.46,1
10.4,10.8,587.33,587.33,1
10.8,11.2,587.33,587.33,1
11.2,11.6,523.25,523.25,1
11.6,12,523.25,523.25,1
12,12.4,523.25,523.25,1
12.4,12.5,523.25,698.46,1
12.5,12.77,698.46,698.46,1
12.77,12.8,698.46,659.26,0
12.8,13.2,659.26,659.26,0
13.2,13.6,783.99,783.99,1
13.6,14,783.99,783.99,1
14,14.4,783.99,783.99,1
14.4,14.57,880,880,1
14.57,14.6,880,987.77,0
14.6,14.77,987.77,987.77,0
14.77,14.8,987.77,1046.5,0
14.8,15,1046.5,1046.5,0
15,15.2,1174.66,1174.66,1
15.2,15.6,1046.5,1046.5,1
15.6,16,987.77,987.77,1
16,16.2,880,880,1
16.2,16.37,932.33,932.33,1
16.37,16.4,932.33,783.99,0
16.4,16.8,783.99,783.99,0
16.8,17.17,587.33,587.33,1
17.17,17.2,587.33,659.26,0
17.2,17.57,659.26,659.26,0
17.57,17.6,659.26,698.46,0
17.6,17.97,698.46,698.46,0
17.97,18,698.46,783.99,0
18,18.37,783.99,783.99,0
18.37,18.4,783.99,880,0
18.4,18.77,880,880,0
18.77,18.8,880,1046.5,0
18.8,18.87,1046.5,932.33,0
18.87,18.9,932.33,932.33,0
18.9,19.2,932.33,932.33,0
19.2,19.6,783.99,783.99,1
19.6,20,783.99,783.99,1
20,20.4,880,880,1
20.4,20.8,880,880,1
20.8,21.2,880,880,1
21.2,21.37,880,880,1
21.37,21.4,880,987.77,0
21.4,21.6,987.77,987.77,0
21.6,22,1046.5,1046.5,1
22,22.17,1174.66,1174.66,1
22.17,22.2,1174.66,1318.51,0
22.2,22.4,1318.51,1318.51,0
22.4,22.57,1174.66,1174.66,1
22.57,22.6,1174.66,1046.5,0
22.6,22.8,1046.5,1046.5,0
22.8,22.97,1046.5,1046.5,1
22.97,23,1046.5,987.77,0
23,23.2,987.77,987.77,0
23.2,23.6,1046.5,1046.5,1
23.6,24,1046.5,1046.5,1
24,24.4,1046.5,1046.5,1
24.4,24.57,987.77,987.77,1
24.57,24.6,987.77,1046.5,0
24.6,24.8,1046.5,1046.5,0
24.8,25.2,880,880,1
25.2,25.6,987.77,987.77,1
25.6,26,1046.5,1046.5,1
26,26.4,1174.66,1174.66,1
26.4,26.8,1046.5,1046.5,1
26.8,27.2,987.77,987.77,1
27.2,27.37,1046.5,1046.5,1
27.37,27.4,1046.5,987.77,0
27.4,27.6,987.77,987.77,0
27.6,28,880,880,1
28,28.37,880,880,1
28.37,28.4,880,932.33,0
28.4,28.8,932.33,932.33,0
28.8,29.2,880,880,1
29.2,29.3,880,932.33,1
29.3,29.6,932.33,932.33,1
29.6,30,880,880,1
30,30.17,880,880,1
30.17,30.2,880,783.99,0
30.2,30.4,783.99,783.99,0
30.4,30.8,783.99,783.99,1
30.8,31.07,783.99,587.33,1
31.07,31.1,587.33,587.33,0
31.1,31.2,587.33,587.33,0
31.2,31.6,587.33,587.33,1
31.6,31.77,659.26,659.26,1
31.77,31.8,659.26,698.46,0
31.8,31.97,698.46,698.46,0
31.97,32,698.46,783.99,0
32,32.4,783.99,783.99,0
32.4,32.8,698.46,698.46,1
32.8,33.2,659.26,659.26,1
33.2,33.6,587.33,587.33,1
33.6,34,523.25,523.25,1
34,34.4,698.46,698.46,1
34.4,34.57,698.46,698.46,1
34.57,34.6,698.46,659.26,0
34.6,34.8,659.26,659.26,0
