tstart,tend,fstart,fend,newnote
0,0.37,783.99,783.99,1
0.37,0.4,783.99,739.99,0
0.4,0.8,739.99,739.99,0
0.8,1.17,783.99,783.99,1
1.17,1.2,783.99,1046.5,0
1.2,1.6,1046.5,1046.5,0
1.6,1.7,987.77,1046.5,1
1.7,1.97,1046.5,1046.5,1
1.97,2,1046.5,1046.5,0
2,2.4,1046.5,1046.5,0
2.4,2.8,987.77,987.77,1
2.8,3.2,987.77,987.77,1
3.2,3.57,783.99,783.99,1
3.57,3.6,783.99,783.99,0
3.6,3.97,783.99,783.99,0
3.97,4,783.99,739.99,0
4,4.4,739.99,739.99,0
4.4,4.8,880,880,1
4.8,5.17,783.99,783.99,1
5.17,5.2,783.99,783.99,0
5.2,5.6,783.99,783.99,0
5.6,5.97,698.46,698.46,1
5.97,6,698.46,783.99,0
6,6.4,783.99,783.99,0
6.4,6.77,698.46,698.46,1
6.77,6.8,698.46,698.46,0
6.8,7.2,698.46,698.46,0
7.2,7.57,659.26,659.26,1
7.57,7.6,659.26,587.33,0
7.6,8,587.33,587.33,0
8,8.37,523.25,523.25,1
8.37,8.4,523.25,523.25,0
8.4,8.77,523.25,523.25,0
8.77,8.8,523.25,493.88,0
8.8,9.2,493.88,493.88,0
9.2,9.6,523.25,523.25,1
9.6,9.97,659.26,659.26,1
9.97,10,659.26,659.26,0
10,10.4,659.26,659.26,0
10.4,10.8,587.33,587.33,1
10.8,11.2,587.33,587.33,1
11.2,11.6,698.46,698.46,1
11.6,12,698.46,698.46,1
12,12.37,659.26,659.26,1
12.37,12.4,659.26,659.26,0
12.4,12.8,659.26,659.26,0
12.8,13.17,659.26,659.26,1
13.17,13.2,659.26,659.26,0
13.2,13.57,659.26,659.26,0
13.57,13.6,659.26,659.26,0
13.6,14,659.26,659.26,0
14,14.4,587.33,587.33,1
14.4,14.77,523.25,523.25,1
14.77,14.8,523.25,523.25,0
14.8,15.2,523.25,523.25,0
15.2,15.57,523.25,523.25,1
15.57,15.6,523.25,523.25,0
15.6,16,523.25,523.25,0
16,16.37,523.25,523.25,1
16.37,16.4,523.25,523.25,0
16.4,16.8,523.25,523.25,0
16.8,17.17,493.88,493.88,1
17.17,17.2,493.88,440,0
17.2,17.6,440,440,0
17.6,17.97,493.88,493.88,1
17.97,18,493.88,493.88,0
18,18.4,493.88,493.88,0
18.4,18.77,440,440,1
18.77,18.8,440,440,0
18.8,19.2,440,440,0
19.2,19.57,392,392,1
19.57,19.6,392,392,0
19.6,20,392,392,0
20,20.4,523.25,523.25,1
20.4,20.8,523.25,523.25,1
20.8,21.17,659.26,659.26,1
21.17,21.2,659.26,659.26,0
21.2,21.6,659.26,659.26,0
21.6,22,698.46,698.46,1
22,22.4,698.46,698.46,1
22.4,22.77,783.99,783.99,1
22.77,22.8,783.99,783.99,0
22.8,23.17,783.99,783.99,0
23.17,23.2,783.99,987.77,0
23.2,23.6,987.77,987.77,0
23.6,24,987.77,987.77,1
24,24.17,987.77,987.77,1
24.17,24.2,987.77,987.77,0
24.2,24.37,987.77,987.77,0
24.37,24.4,987.77,1046.5,0
24.4,24.8,1046.5,1046.5,0
24.8,24.9,987.77,1046.5,1
24.9,25.17,1046.5,783.99,1
25.17,25.2,783.99,783.99,0
25.2,25.6,783.99,783.99,0
25.6,25.97,783.99,783.99,1
25.97,26,783.99,783.99,0
26,26.37,783.99,783.99,0
26.37,26.4,783.99,783.99,0
26.4,26.8,783.99,783.99,0
26.8,27.2,783.99,783.99,1
27.2,27.6,783.99,783.99,1
27.6,27.97,783.99,783.99,1
27.97,28,783.99,783.99,0
28,28.4,783.99,783.99,0
28.4,28.77,783.99,783.99,1
28.77,28.8,783.99,783.99,0
28.8,29.2,783.99,783.99,0
29.2,29.57,987.77,987.77,1
29.57,29.6,987.77,987.77,0
29.6,30,987.77,987.77,0
30,30.4,987.77,987.77,1
30.4,30.8,987.77,987.77,1
30.8,31.17,1046.5,1046.5,1
31.17,31.2,1046.5,1046.5,0
31.2,31.57,1046.5,1046.5,0
31.57,31.6,1046.5,1046.5,0
31.6,32,1046.5,1046.5,0
32,32.4,1046.5,1046.5,1
32.4,32.77,987.77,987.77,1
32.77,32.8,987.77,987.77,0
32.8,33.2,987.77,987.77,0
33.2,33.6,987.77,987.77,1
33.6,34,987.77,987.77,1
34,34.37,1046.5,1046.5,1
34.37,34.4,1046.5,1046.5,0
34.4,34.8,1046.5,1046.5,0
34.8,35.17,1046.5,1046.5,1
35.17,35.2,1046.5,1046.5,0
35.2,35.6,1046.5,1046.5,0
35.6,35.97,987.77,987.77,1
35.97,36,987.77,987.77,0
36,36.4,987.77,987.77,0
36.4,36.8,987.77,987.77,1
36.8,37.2,783.99,783.99,1
37.2,37.57,783.99,783.99,1
37.57,37.6,783.99,880,0
37.6,38,880,880,0
38,38.37,698.46,698.46,1
38.37,38.4,698.46,783.99,0
38.4,38.8,783.99,783.99,0
38.8,39.17,698.46,698.46,1
39.17,39.2,698.46,698.46,0
39.2,39.6,698.46,698.46,0
39.6,39.97,659.26,659.26,1
39.97,40,659.26,659.26,0
40,40.4,659.26,659.26,0
40.4,40.77,587.33,587.33,1
40.77,40.8,587.33,659.26,0
40.8,40.97,659.26,659.26,0
40.97,41,659.26,587.33,0
41,41.2,587.33,587.33,0
41.2,41.57,659.26,659.26,1
41.57,41.6,659.26,659.26,0
41.6,42,659.26,659.26,0
42,42.37,698.46,698.46,1
42.37,42.4,698.46,698.46,0
42.4,42.8,698.46,698.46,0
42.8,43.2,783.99,783.99,1
43.2,43.6,783.99,783.99,1
43.6,43.97,587.33,587.33,1
43.97,44,587.33,659.26,0
44,44.17,659.26,659.26,0
44.17,44.2,659.26,587.33,0
44.2,44.4,587.33,587.33,0
44.4,44.77,659.26,659.26,1
44.77,44.8,659.26,659.26,0
44.8,45.2,659.26,659.26,0
45.2,45.57,698.46,698.46,1
45.57,45.6,698.46,698.46,0
45.6,46,698.46,698.46,0
46,46.37,783.99,783.99,1
46.37,46.4,783.99,783.99,0
46.4,46.8,783.99,783.99,0
46.8,46.97,783.99,783.99,1
46.97,47,783.99,880,0
47,47.17,880,880,0
47.17,47.2,880,783.99,0
47.2,47.6,783.99,783.99,0
47.6,47.97,698.46,698.46,1
47.97,48,698.46,659.26,0
48,48.4,659.26,659.26,0
48.4,48.77,587.33,587.33,1
48.77,48.8,587.33,659.26,0
48.8,49.2,659.26,659.26,0
49.2,49.57,587.33,587.33,1
49.57,49.6,587.33,783.99,0
49.6,50,783.99,783.99,0
50,50.37,698.46,698.46,1
50.37,50.4,698.46,698.46,0
50.4,50.8,698.46,698.46,0
50.8,51.17,659.26,659.26,1
51.17,51.2,659.26,659.26,0
51.2,51.57,659.26,659.26,0
51.57,51.6,659.26,659.26,0
51.6,51.97,659.26,659.26,0
51.97,52,659.26,659.26,0
52,52.4,659.26,659.26,0
52.4,52.8,783.99,783.99,1
52.8,53.2,783.99,783.99,1
53.2,53.57,659.26,659.26,1
53.57,53.6,659.26,783.99,0
53.6,53.97,783.99,783.99,0
53.97,54,783.99,783.99,0
54,54.4,783.99,783.99,0
54.4,54.8,783.99,783.99,1
54.8,55.17,783.99,783.99,1
55.17,55.2,783.99,783.99,0
55.2,55.6,783.99,783.99,0
55.6,55.97,783.99,783.99,1
55.97,56,783.99,783.99,0
56,56.4,783.99,783.99,0
56.4,56.77,783.99,783.99,1
56.77,56.8,783.99,783.99,0
56.8,57.2,783.99,783.99,0
57.2,57.6,783.99,783.99,1
57.6,58,783.99,783.99,1
58,58.37,783.99,783.99,1
58.37,58.4,783.99,783.99,0
58.4,58.77,783.99,783.99,0
58.77,58.8,783.99,783.99,0
58.8,59.2,783.99,783.99,0
59.2,59.6,783.99,783.99,1
59.6,59.97,783.99,783.99,1
59.97,60,783.99,783.99,0
60,60.4,783.99,783.99,0
60.4,60.77,880,880,1
60.77,60.8,880,880,0
60.8,61.2,880,880,0
61.2,61.57,932.33,932.33,1
61.57,61.6,932.33,932.33,0
61.6,62,932.33,932.33,0
62,62.37,1046.5,1046.5,1
62.37,62.4,1046.5,1174.66,0
62.4,62.8,1174.66,1174.66,0
62.8,62.97,1174.66,1174.66,1
62.97,63,1174.66,1174.66,0
63,63.17,1174.66,1174.66,0
63.17,63.2,1174.66,1046.5,0
63.2,63.6,1046.5,1046.5,0
63.6,63.97,932.33,932.33,1
63.97,64,932.33,880,0
64,64.4,880,880,0
64.4,64.77,783.99,783.99,1
64.77,64.8,783.99,880,0
64.8,65.2,880,880,0
65.2,65.57,698.46,698.46,1
65.57,65.6,698.46,783.99,0
65.6,66,783.99,783.99,0
66,66.37,698.46,659.26,1
66.37,66.4,659.26,659.26,0
66.4,66.8,659.26,659.26,0
66.8,67.17,659.26,659.26,1
67.17,67.2,659.26,587.33,0
67.2,67.6,587.33,587.33,0
67.6,67.97,523.25,523.25,1
67.97,68,523.25,493.88,0
68,68.4,493.88,493.88,0
68.4,68.8,493.88,493.88,1
68.8,69.2,523.25,523.25,1
69.2,69.57,659.26,659.26,1
69.57,69.6,659.26,659.26,0
69.6,70,659.26,659.26,0
70,70.4,587.33,587.33,1
70.4,70.8,587.33,587.33,1
70.8,71.2,698.46,698.46,1
71.2,71.6,698.46,698.46,1
71.6,71.97,659.26,659.26,1
71.97,72,659.26,659.26,0
72,72.4,659.26,659.26,0
72.4,72.77,783.99,783.99,1
72.77,72.8,783.99,783.99,0
72.8,73.17,783.99,783.99,0
73.17,73.2,783.99,783.99,0
73.2,73.6,783.99,783.99,0
73.6,74,523.25,523.25,1
74,74.4,493.88,493.88,1
74.4,74.77,523.25,523.25,1
74.77,74.8,523.25,523.25,0
74.8,75.2,523.25,523.25,0
75.2,75.57,523.25,523.25,1
75.57,75.6,523.25,523.25,0
75.6,76,523.25,523.25,0
76,76.4,659.26,659.26,1
76.4,76.8,659.26,659.26,1
76.8,77.17,587.33,587.33,1
77.17,77.2,587.33,698.46,0
77.2,77.6,698.46,698.46,0
77.6,77.97,659.26,659.26,1
77.97,78,659.26,659.26,0
78,78.37,659.26,659.26,0
78.37,78.4,659.26,659.26,0
78.4,78.77,659.26,659.26,0
78.77,78.8,659.26,659.26,0
78.8,79.17,659.26,659.26,0
79.17,79.2,659.26,659.26,0
79.2,79.6,659.26,659.26,0
79.6,80,659.26,659.26,1
80,80.4,783.99,783.99,1
80.4,80.8,739.99,739.99,1
80.8,81.17,783.99,739.99,1
81.17,81.2,739.99,739.99,0
81.2,81.6,739.99,739.99,0
81.6,81.97,783.99,739.99,1
81.97,82,739.99,739.99,0
82,82.4,739.99,739.99,0
82.4,82.5,880,783.99,1
82.5,82.8,783.99,783.99,1
82.8,83.2,783.99,783.99,1
83.2,83.57,698.46,698.46,1
83.57,83.6,698.46,783.99,0
83.6,84,783.99,783.99,0
84,84.37,698.46,698.46,1
84.37,84.4,698.46,698.46,0
84.4,84.8,698.46,698.46,0
84.8,85.17,659.26,659.26,1
85.17,85.2,659.26,659.26,0
85.2,85.6,659.26,659.26,0
85.6,85.97,659.26,659.26,1
85.97,86,659.26,659.26,0
86,86.4,659.26,659.26,0
86.4,86.77,659.26,659.26,1
86.77,86.8,659.26,698.46,0
86.8,87.2,698.46,698.46,0
87.2,87.57,587.33,587.33,1
87.57,87.6,587.33,587.33,0
87.6,88,587.33,587.33,0
88,88.37,659.26,659.26,1
88.37,88.4,659.26,659.26,0
88.4,88.8,659.26,659.26,0
88.8,89.17,698.46,698.46,1
89.17,89.2,698.46,698.46,0
89.2,89.6,698.46,698.46,0
89.6,89.97,783.99,783.99,1
89.97,90,783.99,783.99,0
90,90.4,783.99,783.99,0
90.4,90.5,659.26,587.33,1
90.5,90.77,587.33,587.33,1
90.77,90.8,587.33,587.33,0
90.8,91.2,587.33,587.33,0
91.2,91.57,659.26,659.26,1
91.57,91.6,659.26,659.26,0
91.6,92,659.26,659.26,0
92,92.37,698.46,698.46,1
92.37,92.4,698.46,698.46,0
92.4,92.8,698.46,698.46,0
92.8,93.2,783.99,783.99,1
93.2,93.6,783.99,783.99,1
93.6,93.77,783.99,783.99,1
93.77,93.8,783.99,880,0
93.8,93.97,880,880,0
93.97,94,880,783.99,0
94,94.4,783.99,783.99,0
94.4,94.77,698.46,698.46,1
94.77,94.8,698.46,659.26,0
94.8,95.2,659.26,659.26,0
95.2,95.57,587.33,587.33,1
95.57,95.6,587.33,659.26,0
95.6,95.77,659.26,659.26,0
95.77,95.8,659.26,587.33,0
95.8,96,587.33,587.33,0
96,96.37,587.33,587.33,1
96.37,96.4,587.33,783.99,0
96.4,96.8,783.99,783.99,0
96.8,97.17,698.46,698.46,1
97.17,97.2,698.46,698.46,0
97.2,97.6,698.46,698.46,0
97.6,97.97,659.26,659.26,1
97.97,98,659.26,659.26,0
98,98.4,659.26,659.26,0
98.4,98.77,659.26,659.26,1
98.77,98.8,659.26,698.46,0
98.8,99.2,698.46,698.46,0
99.2,99.57,698.46,698.46,1
99.57,99.6,698.46,783.99,0
99.6,100,783.99,783.99,0
100,100.37,783.99,783.99,1
100.37,100.4,783.99,783.99,0
100.4,100.8,783.99,783.99,0
100.8,101.2,783.99,783.99,1
101.2,101.6,783.99,783.99,1
101.6,101.97,783.99,783.99,1
101.97,102,783.99,783.99,0
102,102.4,783.99,783.99,0
102.4,102.8,783.99,783.99,1
102.8,103.2,783.99,783.99,1
103.2,103.57,783.99,783.99,1
103.57,103.6,783.99,783.99,0
103.6,104,783.99,783.99,0
104,104.37,783.99,783.99,1
104.37,104.4,783.99,783.99,0
104.4,104.8,783.99,783.99,0
104.8,105.17,783.99,783.99,1
105.17,105.2,783.99,783.99,0
105.2,105.6,783.99,783.99,0
105.6,105.97,783.99,783.99,1
105.97,106,783.99,880,0
106,106.4,880,880,0
106.4,106.77,932.33,932.33,1
106.77,106.8,932.33,932.33,0
106.8,107.2,932.33,932.33,0
107.2,107.57,1046.5,1046.5,1
107.57,107.6,1046.5,1046.5,0
107.6,108,1046.5,1046.5,0
108,108.37,932.33,932.33,1
108.37,108.4,932.33,880,0
108.4,108.8,880,880,0
108.8,109.17,783.99,783.99,1
109.17,109.2,783.99,880,0
109.2,109.6,880,880,0
109.6,110,783.99,783.99,1
110,110.4,783.99,783.99,1
110.4,110.77,698.46,698.46,1
110.77,110.8,698.46,659.26,0
110.8,111.17,659.26,659.26,0
111.17,111.2,659.26,659.26,0
111.2,111.57,659.26,659.26,0
111.57,111.6,659.26,659.26,0
111.6,112,659.26,659.26,0
112,112.4,523.25,523.25,1
112.4,112.77,493.88,493.88,1
112.77,112.8,493.88,493.88,0
112.8,113.17,493.88,493.88,0
113.17,113.2,493.88,493.88,0
113.2,113.6,493.88,493.88,0
113.6,114,783.99,783.99,1
114,114.4,783.99,783.99,1
114.4,114.77,783.99,783.99,1
114.77,114.8,783.99,783.99,0
114.8,115.2,783.99,783.99,0
115.2,115.6,783.99,783.99,1
115.6,116,783.99,783.99,1
116,116.37,987.77,987.77,1
116.37,116.4,987.77,987.77,0
116.4,116.8,987.77,987.77,0
116.8,117.17,987.77,987.77,1
117.17,117.2,987.77,987.77,0
117.2,117.6,987.77,987.77,0
117.6,117.97,987.77,987.77,1
117.97,118,987.77,987.77,0
118,118.4,987.77,987.77,0
118.4,118.77,1046.5,1046.5,1
118.77,118.8,1046.5,1046.5,0
118.8,119.2,1046.5,1046.5,0
119.2,119.57,1046.5,1046.5,1
119.57,119.6,1046.5,1046.5,0
119.6,120,1046.5,1046.5,0
120,120.4,1046.5,1046.5,1
120.4,120.8,1046.5,1046.5,1
120.8,121.17,1046.5,1046.5,1
121.17,121.2,1046.5,1046.5,0
121.2,121.6,1046.5,1046.5,0
121.6,121.97,1046.5,1046.5,1
121.97,122,1046.5,1046.5,0
122,122.4,1046.5,1046.5,0
122.4,122.77,1046.5,1046.5,1
122.77,122.8,1046.5,1046.5,0
122.8,123.2,1046.5,1046.5,0
123.2,123.37,1046.5,1046.5,1
123.37,123.4,1046.5,1174.66,0
123.4,123.57,1174.66,1174.66,0
123.57,123.6,1174.66,1046.5,0
123.6,124,1046.5,1046.5,0
124,124.37,987.77,783.99,1
124.37,124.4,783.99,783.99,0
124.4,124.8,783.99,783.99,0
124.8,125.17,987.77,987.77,1
125.17,125.2,987.77,987.77,0
125.2,125.6,987.77,987.77,0
125.6,125.97,987.77,987.77,1
125.97,126,987.77,987.77,0
126,126.4,987.77,987.77,0
126.4,126.77,987.77,987.77,1
126.77,126.8,987.77,987.77,0
126.8,127.2,987.77,987.77,0
127.2,127.57,1046.5,1046.5,1
127.57,127.6,1046.5,1046.5,0
127.6,128,1046.5,1046.5,0
128,128.4,1046.5,1046.5,1
128.4,128.8,1318.51,1318.51,1
128.8,128.9,1174.66,1318.51,1
128.9,128.97,1318.51,1318.51,1
128.97,129,1318.51,1174.66,0
129,129.17,1174.66,1174.66,0
129.17,129.2,1174.66,1174.66,0
129.2,129.6,1174.66,1174.66,0
129.6,130,1046.5,1046.5,1
130,130.4,1046.5,1046.5,1
130.4,130.57,987.77,987.77,1
130.57,130.6,987.77,1046.5,0
130.6,130.77,1046.5,1046.5,0
130.77,130.8,1046.5,987.77,0
130.8,131.2,987.77,987.77,0
131.2,131.3,880,987.77,1
131.3,131.57,987.77,783.99,1
131.57,131.6,783.99,783.99,0
131.6,132,783.99,783.99,0
132,132.37,783.99,739.99,1
132.37,132.4,739.99,739.99,0
132.4,132.8,739.99,739.99,0
132.8,133.17,783.99,739.99,1
133.17,133.2,739.99,739.99,0
133.2,133.6,739.99,739.99,0
133.6,133.97,783.99,783.99,1
133.97,134,783.99,1046.5,0
134,134.4,1046.5,1046.5,0
134.4,134.8,1046.5,1046.5,1
134.8,135.2,1046.5,1046.5,1
135.2,135.57,932.33,932.33,1
135.57,135.6,932.33,880,0
135.6,136,880,880,0
136,136.37,783.99,783.99,1
136.37,136.4,783.99,880,0
136.4,136.8,880,880,0
136.8,137.17,783.99,783.99,1
137.17,137.2,783.99,783.99,0
137.2,137.6,783.99,783.99,0
137.6,137.97,698.46,698.46,1
137.97,138,698.46,783.99,0
138,138.4,783.99,783.99,0
138.4,138.77,698.46,698.46,1
138.77,138.8,698.46,698.46,0
138.8,139.2,698.46,698.46,0
139.2,139.57,659.26,659.26,1
139.57,139.6,659.26,659.26,0
139.6,140,659.26,659.26,0
140,140.37,659.26,659.26,1
140.37,140.4,659.26,659.26,0
140.4,140.8,659.26,659.26,0
140.8,141.2,659.26,659.26,1
141.2,141.6,659.26,659.26,1
141.6,141.97,659.26,659.26,1
141.97,142,659.26,659.26,0
142,142.4,659.26,659.26,0
142.4,142.77,659.26,659.26,1
142.77,142.8,659.26,659.26,0
142.8,143.2,659.26,659.26,0
143.2,143.57,659.26,659.26,1
143.57,143.6,659.26,659.26,0
143.6,144,659.26,659.26,0
144,144.37,698.46,698.46,1
144.37,144.4,698.46,698.46,0
144.4,144.77,698.46,698.46,0
144.77,144.8,698.46,698.46,0
144.8,145.17,698.46,698.46,0
