tstart,tend,fstart,fend,newnote
0,0.4,415.3,415.3,1
0.4,0.8,466.16,466.16,1
0.8,1.2,523.25,523.25,1
1.2,1.6,523.25,523.25,1
1.6,2,554.37,554.37,1
2,2.17,698.46,698.46,1
2.17,2.2,698.46,622.25,0
2.2,2.37,622.25,622.25,0
2.37,2.4,622.25,587.33,0
2.4,2.57,587.33,587.33,0
2.57,2.6,587.33,622.25,0
2.6,2.8,622.25,622.25,0
2.8,3.2,554.37,554.37,1
3.2,3.57,523.25,523.25,1
3.57,3.6,523.25,523.25,0
3.6,3.97,523.25,523.25,0
3.97,4,523.25,523.25,0
4,4.37,523.25,523.25,0
4.37,4.4,523.25,523.25,0
4.4,4.77,523.25,523.25,0
4.77,4.8,523.25,523.25,0
4.8,5.17,523.25,523.25,0
5.17,5.2,523.25,523.25,0
5.2,5.6,523.25,523.25,0
5.6,6,1046.5,1046.5,1
6,6.4,1046.5,1046.5,1
6.4,6.8,493.88,493.88,1
6.8,7.2,1108.73,1108.73,1
7.2,7.57,1046.5,1046.5,1
7.57,7.6,1046.5,1046.5,0
7.6,8,1046.5,1046.5,0
8,8.4,932.33,932.33,1
8.4,8.57,830.61,783.99,1
8.57,8.6,783.99,783.99,0
8.6,8.77,783.99,932.33,0
8.77,8.8,932.33,932.33,0
8.8,9.2,932.33,932.33,0
9.2,9.6,830.61,830.61,1
9.6,9.97,783.99,830.61,1
9.97,10,830.61,830.61,0
10,10.4,830.61,830.61,0
10.4,10.57,698.46,783.99,1
10.57,10.6,783.99,783.99,0
10.6,10.77,783.99,622.25,0
10.77,10.8,622.25,622.25,0
10.8,11.2,622.25,622.25,0
11.2,11.6,622.25,622.25,1
11.6,11.97,783.99,783.99,1
11.97,12,783.99,698.46,0
12,12.4,698.46,698.46,0
12.4,12.8,783.99,783.99,1
12.8,13.17,783.99,932.33,1
13.17,13.2,932.33,932.33,0
13.2,13.57,932.33,932.33,0
13.57,13.6,932.33,932.33,0
13.6,13.97,932.33,932.33,0
13.97,14,932.33,830.61,0
14,14.37,830.61,830.61,0
14.37,14.4,830.61,830.61,0
14.4,14.77,830.61,830.61,0
14.77,14.8,830.61,830.61,0
14.8,15.2,830.61,830.61,0
15.2,15.57,415.3,415.3,1
15.57,15.6,415.3,466.16,0
15.6,15.97,466.16,466.16,0
15.97,16,466.16,523.25,0
16,16.37,523.25,523.25,0
16.37,16.4,523.25,587.33,0
16.4,16.77,587.33,587.33,0
16.77,16.8,587.33,622.25,0
16.8,17.17,622.25,622.25,0
17.17,17.2,622.25,698.46,0
17.2,17.6,698.46,698.46,0
17.6,17.97,698.46,698.46,1
17.97,18,698.46,698.46,0
18,18.37,698.46,698.46,0
18.37,18.4,698.46,783.99,0
18.4,18.57,783.99,783.99,0
18.57,18.6,783.99,698.46,0
