tstart,tend,fstart,fend,newnote
0,0.4,587.33,587.33,1
0.4,0.8,698.46,698.46,1
0.8,1.2,659.26,659.26,1
1.2,1.57,659.26,659.26,1
1.57,1.6,659.26,659.26,0
1.6,1.97,659.26,659.26,0
1.97,2,659.26,523.25,0
2,2.4,523.25,523.25,0
2.4,2.8,659.26,659.26,1
2.8,2.97,659.26,659.26,1
2.97,3,659.26,698.46,0
3,3.17,698.46,698.46,0
3.17,3.2,698.46,783.99,0
3.2,3.37,783.99,783.99,0
3.37,3.4,783.99,783.99,0
3.4,3.57,783.99,783.99,0
3.57,3.6,783.99,698.46,0
3.6,3.77,698.46,698.46,0
3.77,3.8,698.46,659.26,0
3.8,3.97,659.26,659.26,0
3.97,4,659.26,698.46,0
4,4.4,698.46,698.46,0
4.4,4.8,659.26,659.26,1
4.8,5.17,587.33,587.33,1
5.17,5.2,587.33,587.33,0
5.2,5.57,587.33,587.33,0
5.57,5.6,587.33,659.26,0
5.6,5.97,659.26,659.26,0
5.97,6,659.26,523.25,0
6,6.4,523.25,523.25,0
6.4,6.8,523.25,523.25,1
6.8,7.17,523.25,523.25,1
7.17,7.2,523.25,587.33,0
7.2,7.6,587.33,587.33,0
7.6,7.97,587.33,587.33,1
7.97,8,587.33,587.33,0
8,8.37,587.33,587.33,0
8.37,8.4,587.33,587.33,0
8.4,8.77,587.33,587.33,0
8.77,8.8,587.33,587.33,0
8.8,9.17,587.33,587.33,0
9.17,9.2,587.33,587.33,0
9.2,9.6,587.33,587.33,0
9.6,10,493.88,493.88,1
10,10.37,523.25,523.25,1
10.37,10.4,523.25,523.25,0
10.4,10.77,523.25,523.25,0
10.77,10.8,523.25,523.25,0
10.8,11.2,523.25,523.25,0
11.2,11.37,493.88,493.88,1
11.37,11.4,493.88,523.25,0
11.4,11.57,523.25,523.25,0
11.57,11.6,523.25,587.33,0
11.6,11.77,587.33,587.33,0
11.77,11.8,587.33,659.26,0
11.8,11.97,659.26,659.26,0
11.97,12,659.26,698.46,0
12,12.37,698.46,523.25,0
12.37,12.4,523.25,523.25,0
12.4,12.8,523.25,523.25,0
12.8,13.2,587.33,587.33,1
13.2,13.6,698.46,698.46,1
