tstart,tend,fstart,fend,newnote
0,0.37,523.25,523.25,1
0.37,0.4,523.25,587.33,0
0.4,0.8,587.33,587.33,0
0.8,0.9,587.33,523.25,1
0.9,1.17,523.25,523.25,1
1.17,1.2,523.25,466.16,0
1.2,1.6,466.16,466.16,0
1.6,2,466.16,466.16,1
2,2.4,466.16,466.16,1
2.4,2.77,523.25,523.25,1
2.77,2.8,523.25,523.25,0
2.8,3.17,523.25,523.25,0
3.17,3.2,523.25,523.25,0
3.2,3.6,523.25,523.25,0
3.6,3.77,587.33,587.33,1
3.77,3.8,587.33,659.26,0
3.8,3.97,659.26,659.26,0
3.97,4,659.26,698.46,0
4,4.37,698.46,698.46,0
4.37,4.4,698.46,698.46,0
4.4,4.47,698.46,659.26,0
4.47,4.5,659.26,659.26,0
4.5,4.8,659.26,659.26,0
4.8,4.9,659.26,587.33,1
4.9,5.17,587.33,587.33,1
5.17,5.2,587.33,587.33,0
5.2,5.57,587.33,587.33,0
5.57,5.6,587.33,659.26,0
5.6,6,659.26,659.26,0
6,6.1,659.26,587.33,1
6.1,6.37,587.33,587.33,1
6.37,6.4,587.33,587.33,0
6.4,6.77,587.33,587.33,0
6.77,6.8,587.33,587.33,0
6.8,7.2,587.33,587.33,0
7.2,7.57,587.33,587.33,1
7.57,7.6,587.33,659.26,0
7.6,7.97,659.26,659.26,0
7.97,8,659.26,698.46,0
8,8.37,698.46,698.46,0
8.37,8.4,698.46,783.99,0
8.4,8.77,783.99,783.99,0
8.77,8.8,783.99,880,0
8.8,9.17,880,880,0
9.17,9.2,880,880,0
9.2,9.27,880,783.99,0
9.27,9.3,783.99,783.99,0
9.3,9.6,783.99,783.99,0
9.6,9.7,783.99,698.46,1
9.7,9.97,698.46,698.46,1
9.97,10,698.46,698.46,0
10,10.37,698.46,698.46,0
10.37,10.4,698.46,698.46,0
10.4,10.77,698.46,698.46,0
10.77,10.8,698.46,698.46,0
10.8,11.17,698.46,698.46,0
11.17,11.2,698.46,523.25,0
11.2,11.57,523.25,523.25,0
11.57,11.6,523.25,523.25,0
11.6,11.97,523.25,523.25,0
11.97,12,523.25,587.33,0
12,12.37,587.33,587.33,0
12.37,12.4,587.33,587.33,0
12.4,12.77,587.33,587.33,0
12.77,12.8,587.33,698.46,0
12.8,13.2,698.46,698.46,0
13.2,13.6,698.46,698.46,1
13.6,13.97,698.46,698.46,1
13.97,14,698.46,659.26,0
14,14.4,659.26,659.26,0
14.4,14.57,587.33,587.33,1
14.57,14.6,587.33,659.26,0
14.6,14.77,659.26,659.26,0
14.77,14.8,659.26,698.46,0
14.8,14.97,698.46,698.46,0
14.97,15,698.46,659.26,0
15,15.17,659.26,659.26,0
15.17,15.2,659.26,587.33,0
15.2,15.4,587.33,587.33,0
15.4,15.6,659.26,659.26,1
15.6,15.7,587.33,523.25,1
15.7,15.97,523.25,523.25,1
15.97,16,523.25,523.25,0
16,16.37,523.25,523.25,0
16.37,16.4,523.25,523.25,0
16.4,16.8,523.25,523.25,0
16.8,17.2,523.25,523.25,1
17.2,17.57,523.25,523.25,1
17.57,17.6,523.25,622.25,0
17.6,18,622.25,622.25,0
18,18.1,622.25,587.33,1
18.1,18.4,587.33,587.33,1
18.4,18.77,622.25,622.25,1
18.77,18.8,622.25,587.33,0
18.8,19.2,587.33,587.33,0
19.2,19.4,523.25,523.25,1
19.4,19.6,830.61,830.61,1
19.6,19.77,523.25,523.25,1
19.77,19.8,523.25,587.33,0
19.8,19.97,587.33,587.33,0
19.97,20,587.33,622.25,0
20,20.4,622.25,622.25,0
20.4,20.5,622.25,587.33,1
20.5,20.8,587.33,587.33,1
20.8,21.17,622.25,622.25,1
21.17,21.2,622.25,587.33,0
21.2,21.6,587.33,587.33,0
21.6,21.97,523.25,783.99,1
21.97,22,783.99,783.99,0
22,22.37,783.99,783.99,0
22.37,22.4,783.99,783.99,0
22.4,22.77,783.99,783.99,0
22.77,22.8,783.99,783.99,0
22.8,23.17,783.99,783.99,0
23.17,23.2,783.99,783.99,0
23.2,23.57,783.99,783.99,0
23.57,23.6,783.99,783.99,0
23.6,24,783.99,783.99,0
24,24.37,783.99,783.99,1
24.37,24.4,783.99,880,0
24.4,24.8,880,880,0
24.8,24.9,880,783.99,1
24.9,25.2,783.99,783.99,1
25.2,25.6,698.46,698.46,1
25.6,25.97,698.46,698.46,1
25.97,26,698.46,659.26,0
26,26.4,659.26,659.26,0
26.4,26.5,659.26,587.33,1
26.5,26.77,587.33,587.33,1
26.77,26.8,587.33,659.26,0
26.8,27.17,659.26,659.26,0
27.17,27.2,659.26,587.33,0
27.2,27.6,587.33,587.33,0
27.6,27.77,587.33,587.33,1
27.77,27.8,587.33,698.46,0
27.8,27.97,698.46,698.46,0
27.97,28,698.46,698.46,0
28,28.37,698.46,698.46,0
28.37,28.4,698.46,659.26,0
28.4,28.8,659.26,659.26,0
28.8,29.2,698.46,698.46,1
29.2,29.6,698.46,698.46,1
29.6,30,783.99,783.99,1
30,30.4,783.99,783.99,1
