tstart,tend,fstart,fend,newnote
0,0.1,698.46,659.26,1
0.1,0.4,659.26,659.26,1
0.4,0.8,698.46,698.46,1
0.8,0.97,783.99,783.99,1
0.97,1,783.99,932.33,0
1,1.2,932.33,932.33,0
1.2,1.57,932.33,932.33,1
1.57,1.6,932.33,880,0
1.6,2,880,880,0
2,2.4,783.99,783.99,1
2.4,2.5,783.99,698.46,1
2.5,2.8,698.46,698.46,1
2.8,2.97,622.25,622.25,1
2.97,3,622.25,587.33,0
3,3.17,587.33,587.33,0
3.17,3.2,587.33,523.25,0
3.2,3.6,523.25,523.25,0
3.6,4,587.33,587.33,1
4,4.4,698.46,698.46,1
4.4,4.8,783.99,783.99,1
4.8,4.97,783.99,783.99,1
4.97,5,783.99,932.33,0
5,5.17,932.33,932.33,0
5.17,5.2,932.33,932.33,0
5.2,5.27,932.33,880,0
5.27,5.3,880,880,0
5.3,5.6,880,880,0
5.6,5.97,783.99,783.99,1
5.97,6,783.99,783.99,0
6,6.4,783.99,783.99,0
6.4,6.8,659.26,659.26,1
6.8,7.17,698.46,698.46,1
7.17,7.2,698.46,698.46,0
7.2,7.57,698.46,698.46,0
7.57,7.6,698.46,698.46,0
7.6,8,698.46,698.46,0
8,8.4,783.99,783.99,1
8.4,8.8,783.99,783.99,1
8.8,9.2,783.99,783.99,1
9.2,9.37,783.99,783.99,1
9.37,9.4,783.99,880,0
9.4,9.6,880,880,0
9.6,9.7,880,698.46,1
9.7,10,698.46,698.46,1
10,10.4,783.99,783.99,1
10.4,10.57,783.99,783.99,1
10.57,10.6,783.99,987.77,0
10.6,10.8,987.77,987.77,0
10.8,11.2,987.77,987.77,1
11.2,11.6,1046.5,1046.5,1
11.6,12,1046.5,1046.5,1
12,12.17,1046.5,1046.5,1
12.17,12.2,1046.5,1244.51,0
12.2,12.4,1244.51,1244.51,0
12.4,12.5,1244.51,1174.66,1
12.5,12.8,1174.66,1174.66,1
12.8,13.2,1046.5,1046.5,1
13.2,13.6,987.77,987.77,1
13.6,13.97,1046.5,1046.5,1
13.97,14,1046.5,1046.5,0
14,14.4,1046.5,1046.5,0
14.4,14.5,1046.5,932.33,1
14.5,14.8,932.33,932.33,1
14.8,15.2,880,880,1
15.2,15.6,932.33,932.33,1
15.6,16,1244.51,1244.51,1
16,16.1,1244.51,1174.66,1
16.1,16.4,1174.66,1174.66,1
16.4,16.5,1174.66,1244.51,1
16.5,16.8,1244.51,1244.51,1
16.8,16.9,1244.51,1046.5,1
16.9,17.2,1046.5,1046.5,1
17.2,17.6,1174.66,1174.66,1
17.6,17.7,1174.66,987.77,1
17.7,18,987.77,987.77,1
18,18.4,1046.5,1046.5,1
18.4,18.8,932.33,932.33,1
18.8,19.2,880,880,1
19.2,19.6,880,880,1
19.6,20,880,880,1
20,20.4,880,880,1
20.4,20.47,880,880,1
20.47,20.5,880,932.33,0
20.5,20.57,932.33,932.33,0
20.57,20.6,932.33,1046.5,0
20.6,20.67,1046.5,1046.5,0
20.67,20.7,1046.5,1174.66,0
20.7,20.8,1174.66,1174.66,0
20.8,20.9,1174.66,523.25,1
20.9,21.2,523.25,523.25,1
21.2,21.37,932.33,932.33,1
21.37,21.4,932.33,880,0
21.4,21.6,880,880,0
21.6,22,783.99,783.99,1
22,22.4,698.46,698.46,1
22.4,22.57,622.25,622.25,1
22.57,22.6,622.25,587.33,0
22.6,22.77,587.33,587.33,0
22.77,22.8,587.33,523.25,0
22.8,23.2,523.25,523.25,0
23.2,23.57,587.33,587.33,1
23.57,23.6,587.33,587.33,0
23.6,24,587.33,587.33,0
24,24.4,698.46,698.46,1
24.4,24.8,783.99,783.99,1
24.8,24.97,783.99,783.99,1
24.97,25,783.99,932.33,0
25,25.17,932.33,932.33,0
25.17,25.2,932.33,932.33,0
25.2,25.27,932.33,880,0
25.27,25.3,880,880,0
25.3,25.6,880,880,0
25.6,25.7,880,783.99,1
25.7,25.97,783.99,783.99,1
25.97,26,783.99,783.99,0
26,26.4,783.99,783.99,0
26.4,26.5,698.46,659.26,1
26.5,26.77,659.26,659.26,1
26.77,26.8,659.26,659.26,0
26.8,27.17,659.26,659.26,0
27.17,27.2,659.26,659.26,0
27.2,27.6,659.26,659.26,0
27.6,28,783.99,783.99,1
28,28.4,783.99,783.99,1
28.4,28.8,783.99,783.99,1
28.8,29.2,783.99,783.99,1
29.2,29.3,783.99,698.46,1
29.3,29.6,698.46,698.46,1
29.6,30,783.99,783.99,1
30,30.17,783.99,783.99,1
30.17,30.2,783.99,987.77,0
30.2,30.37,987.77,987.77,0
30.37,30.4,987.77,987.77,0
30.4,30.8,987.77,987.77,0
30.8,30.97,987.77,987.77,1
30.97,31,987.77,1046.5,0
31,31.2,1046.5,1046.5,0
31.2,31.6,1046.5,1046.5,1
31.6,31.77,1046.5,1046.5,1
31.77,31.8,1046.5,1244.51,0
31.8,32,1244.51,1244.51,0
32,32.17,1244.51,1244.51,1
32.17,32.2,1244.51,1174.66,0
32.2,32.4,1174.66,1174.66,0
32.4,32.5,1174.66,1046.5,1
32.5,32.8,1046.5,1046.5,1
32.8,33.2,987.77,987.77,1
33.2,33.57,1046.5,1046.5,1
33.57,33.6,1046.5,1046.5,0
