tstart,tend,fstart,fend,newnote
0,0.4,783.99,783.99,1
0.4,0.77,783.99,783.99,1
0.77,0.8,783.99,739.99,0
0.8,1.2,739.99,739.99,0
1.2,1.6,783.99,783.99,1
1.6,2,880,880,1
2,2.4,783.99,783.99,1
2.4,2.8,698.46,698.46,1
2.8,2.97,698.46,698.46,1
2.97,3,698.46,659.26,0
3,3.2,659.26,659.26,0
3.2,3.57,698.46,698.46,1
3.57,3.6,698.46,698.46,0
3.6,4,698.46,698.46,0
4,4.4,659.26,659.26,1
4.4,4.8,659.26,659.26,1
4.8,5.2,698.46,698.46,1
5.2,5.6,698.46,698.46,1
5.6,6,698.46,698.46,1
6,6.4,698.46,698.46,1
6.4,6.8,587.33,587.33,1
6.8,7.2,587.33,587.33,1
7.2,7.6,523.25,523.25,1
7.6,8,523.25,523.25,1
8,8.4,523.25,523.25,1
8.4,8.8,523.25,523.25,1
8.8,9.2,523.25,523.25,1
9.2,9.6,698.46,698.46,1
9.6,10,698.46,698.46,1
10,10.4,659.26,659.26,1
10.4,10.8,783.99,783.99,1
10.8,11.2,739.99,739.99,1
11.2,11.57,783.99,783.99,1
11.57,11.6,783.99,783.99,0
11.6,12,783.99,783.99,0
12,12.37,783.99,783.99,1
12.37,12.4,783.99,880,0
12.4,12.8,880,880,0
12.8,13.2,987.77,987.77,1
13.2,13.57,1046.5,1046.5,1
13.57,13.6,1046.5,1046.5,0
13.6,14,1046.5,1046.5,0
14,14.4,987.77,987.77,1
14.4,14.77,880,880,1
14.77,14.8,880,783.99,0
14.8,15.17,783.99,783.99,0
15.17,15.2,783.99,739.99,0
15.2,15.6,739.99,739.99,0
15.6,16,739.99,739.99,1
16,16.37,783.99,783.99,1
16.37,16.4,783.99,783.99,0
16.4,16.8,783.99,783.99,0
16.8,16.9,783.99,1046.5,1
16.9,17.17,1046.5,880,1
17.17,17.2,880,880,0
17.2,17.6,880,880,0
17.6,18,1046.5,1046.5,1
18,18.4,1046.5,1046.5,1
18.4,18.8,1046.5,1046.5,1
18.8,19.2,1046.5,1046.5,1
19.2,19.6,1046.5,1046.5,1
19.6,20,1046.5,1046.5,1
20,20.4,1046.5,1046.5,1
20.4,20.8,1046.5,1046.5,1
20.8,21.17,1046.5,1046.5,1
21.17,21.2,1046.5,1046.5,0
21.2,21.6,1046.5,1046.5,0
21.6,22,1046.5,1046.5,1
22,22.4,1046.5,1046.5,1
22.4,22.8,987.77,987.77,1
22.8,23.17,880,880,1
23.17,23.2,880,880,0
23.2,23.6,880,880,0
23.6,24,880,880,1
24,24.1,1046.5,1318.51,1
24.1,24.4,1318.51,1318.51,1
24.4,24.8,1318.51,1318.51,1
24.8,25.2,1174.66,1174.66,1
25.2,25.6,1174.66,1174.66,1
25.6,26,1046.5,1046.5,1
26,26.4,1046.5,1046.5,1
26.4,26.77,1046.5,1046.5,1
26.77,26.8,1046.5,880,0
26.8,27.2,880,880,0
27.2,27.6,880,880,1
27.6,28,987.77,987.77,1
28,28.1,987.77,1174.66,1
28.1,28.37,1174.66,1174.66,1
28.37,28.4,1174.66,1046.5,0
28.4,28.8,1046.5,1046.5,0
28.8,29.2,1046.5,1046.5,1
29.2,29.37,1046.5,1046.5,1
29.37,29.4,1046.5,987.77,0
29.4,29.6,987.77,987.77,0
29.6,30,1046.5,1046.5,1
30,30.4,987.77,987.77,1
30.4,30.8,1046.5,1046.5,1
30.8,31.2,880,880,1
31.2,31.6,880,880,1
31.6,32,783.99,783.99,1
32,32.37,523.25,523.25,1
32.37,32.4,523.25,523.25,0
32.4,32.77,523.25,523.25,0
32.77,32.8,523.25,523.25,0
32.8,33.2,523.25,523.25,0
33.2,33.6,523.25,523.25,1
33.6,33.97,698.46,698.46,1
33.97,34,698.46,698.46,0
34,34.37,698.46,698.46,0
34.37,34.4,698.46,698.46,0
34.4,34.57,698.46,698.46,0
34.57,34.6,698.46,659.26,0
34.6,34.8,659.26,659.26,0
34.8,35.2,698.46,698.46,1
35.2,35.6,783.99,783.99,1
35.6,36,783.99,783.99,1
36,36.1,783.99,880,1
36.1,36.37,880,880,1
36.37,36.4,880,880,0
36.4,36.8,880,880,0
36.8,37.2,880,880,1
37.2,37.6,880,880,1
37.6,38,987.77,987.77,1
38,38.4,1046.5,1046.5,1
38.4,38.8,1046.5,1046.5,1
38.8,39.17,987.77,987.77,1
39.17,39.2,987.77,880,0
39.2,39.6,880,880,0
39.6,40,987.77,987.77,1
40,40.37,1046.5,1046.5,1
40.37,40.4,1046.5,1046.5,0
40.4,40.8,1046.5,1046.5,0
40.8,40.9,1046.5,1318.51,1
40.9,41.17,1318.51,1318.51,1
41.17,41.2,1318.51,1318.51,0
41.2,41.6,1318.51,1318.51,0
41.6,42,1174.66,1174.66,1
42,42.4,1174.66,1174.66,1
42.4,42.77,1046.5,1046.5,1
42.77,42.8,1046.5,987.77,0
42.8,43.2,987.77,987.77,0
43.2,43.6,1046.5,1046.5,1
43.6,44,1046.5,1046.5,1
44,44.4,1046.5,1046.5,1
44.4,44.8,987.77,987.77,1
44.8,45.17,1046.5,1046.5,1
45.17,45.2,1046.5,987.77,0
45.2,45.6,987.77,987.77,0
45.6,46,1046.5,1046.5,1
46,46.4,880,880,1
46.4,46.8,880,880,1
46.8,47.17,783.99,783.99,1
47.17,47.2,783.99,739.99,0
47.2,47.6,739.99,739.99,0
47.6,48,739.99,739.99,1
