tstart,tend,fstart,fend,newnote
0,0.4,659.26,659.26,1
0.4,0.8,659.26,659.26,1
0.8,1.2,698.46,698.46,1
1.2,1.6,783.99,783.99,1
1.6,2,987.77,987.77,1
2,2.4,987.77,987.77,1
2.4,2.8,987.77,987.77,1
2.8,3.17,1046.5,1046.5,1
3.17,3.2,1046.5,1046.5,0
3.2,3.4,1046.5,1046.5,0
3.4,3.6,783.99,783.99,1
3.6,4,698.46,698.46,1
4,4.37,659.26,659.26,1
4.37,4.4,659.26,659.26,0
4.4,4.8,659.26,659.26,0
4.8,5.2,659.26,659.26,1
5.2,5.6,659.26,659.26,1
5.6,6,698.46,698.46,1
6,6.4,783.99,783.99,1
6.4,6.8,698.46,698.46,1
6.8,7.2,698.46,698.46,1
7.2,7.6,659.26,659.26,1
7.6,7.97,659.26,659.26,1
7.97,8,659.26,659.26,0
8,8.2,659.26,659.26,0
8.2,8.4,587.33,587.33,1
8.4,8.8,523.25,523.25,1
8.8,9.17,523.25,523.25,1
9.17,9.2,523.25,523.25,0
9.2,9.6,523.25,523.25,0
9.6,10,523.25,523.25,1
10,10.4,783.99,783.99,1
10.4,10.8,783.99,783.99,1
10.8,11.2,783.99,783.99,1
11.2,11.57,783.99,783.99,1
11.57,11.6,783.99,783.99,0
11.6,12,783.99,783.99,0
12,12.1,523.25,783.99,1
12.1,12.4,783.99,783.99,1
12.4,12.8,783.99,783.99,1
12.8,13.2,783.99,783.99,1
13.2,13.6,783.99,783.99,1
13.6,13.97,783.99,783.99,1
13.97,14,783.99,880,0
14,14.4,880,880,0
14.4,14.8,932.33,932.33,1
14.8,15.2,1046.5,1046.5,1
15.2,15.6,1046.5,1046.5,1
15.6,15.7,1046.5,932.33,1
15.7,15.97,932.33,932.33,1
15.97,16,932.33,880,0
16,16.4,880,880,0
16.4,16.8,783.99,783.99,1
16.8,17.2,783.99,783.99,1
17.2,17.37,783.99,783.99,1
17.37,17.4,783.99,698.46,0
17.4,17.6,698.46,698.46,0
17.6,18,783.99,783.99,1
18,18.4,659.26,659.26,1
18.4,18.8,783.99,783.99,1
18.8,19.2,783.99,783.99,1
19.2,19.6,783.99,783.99,1
19.6,20,783.99,783.99,1
20,20.4,783.99,783.99,1
20.4,20.8,987.77,987.77,1
20.8,21.2,987.77,987.77,1
21.2,21.6,987.77,987.77,1
21.6,22,1046.5,1046.5,1
22,22.37,1046.5,1046.5,1
22.37,22.4,1046.5,987.77,0
22.4,22.47,987.77,1174.66,0
22.47,22.5,1174.66,1174.66,0
22.5,22.8,1174.66,1174.66,0
22.8,23.2,1046.5,1046.5,1
23.2,23.57,1046.5,1046.5,1
23.57,23.6,1046.5,1046.5,0
23.6,24,1046.5,1046.5,0
24,24.4,1046.5,1046.5,1
24.4,24.8,523.25,523.25,1
24.8,25.2,523.25,523.25,1
25.2,25.3,1046.5,1174.66,1
25.3,25.6,1174.66,1174.66,1
25.6,26,1046.5,1046.5,1
26,26.4,1046.5,1046.5,1
26.4,26.8,987.77,987.77,1
26.8,27.17,783.99,783.99,1
27.17,27.2,783.99,1046.5,0
27.2,27.6,1046.5,1046.5,0
27.6,28,1046.5,1046.5,1
28,28.37,987.77,987.77,1
28.37,28.4,987.77,987.77,0
28.4,28.8,987.77,987.77,0
28.8,29.2,1046.5,1046.5,1
29.2,29.6,1046.5,1046.5,1
29.6,30,880,880,1
30,30.4,932.33,932.33,1
30.4,30.8,932.33,932.33,1
30.8,31.2,880,880,1
31.2,31.6,880,880,1
31.6,32,932.33,932.33,1
32,32.4,880,880,1
32.4,32.8,783.99,783.99,1
32.8,33.2,783.99,783.99,1
33.2,33.6,880,880,1
33.6,34,932.33,932.33,1
34,34.4,1046.5,1046.5,1
34.4,34.8,1046.5,1046.5,1
34.8,35.2,932.33,932.33,1
35.2,35.57,880,880,1
35.57,35.6,880,932.33,0
35.6,35.8,932.33,932.33,0
35.8,36,880,880,1
36,36.4,783.99,783.99,1
36.4,36.77,698.46,698.46,1
36.77,36.8,698.46,783.99,0
36.8,36.97,783.99,783.99,0
36.97,37,783.99,698.46,0
37,37.2,698.46,698.46,0
37.2,37.6,659.26,659.26,1
37.6,37.97,659.26,659.26,1
37.97,38,659.26,659.26,0
38,38.4,659.26,659.26,0
38.4,38.8,523.25,523.25,1
38.8,38.9,523.25,783.99,1
38.9,39.2,783.99,783.99,1
39.2,39.6,783.99,783.99,1
39.6,40,783.99,783.99,1
40,40.4,783.99,783.99,1
40.4,40.8,783.99,783.99,1
40.8,41.2,783.99,783.99,1
41.2,41.57,783.99,783.99,1
41.57,41.6,783.99,783.99,0
41.6,42,783.99,783.99,0
42,42.4,783.99,783.99,1
42.4,42.77,783.99,783.99,1
42.77,42.8,783.99,880,0
42.8,43.2,880,880,0
43.2,43.6,932.33,932.33,1
43.6,44,1046.5,1046.5,1
44,44.4,1046.5,1046.5,1
44.4,44.77,932.33,932.33,1
44.77,44.8,932.33,880,0
44.8,45.2,880,880,0
45.2,45.6,783.99,783.99,1
45.6,46,783.99,783.99,1
46,46.37,698.46,698.46,1
46.37,46.4,698.46,783.99,0
46.4,46.57,783.99,783.99,0
46.57,46.6,783.99,698.46,0
46.6,46.8,698.46,698.46,0
46.8,47.2,698.46,698.46,1
47.2,47.57,659.26,659.26,1
