tstart,tend,fstart,fend,newnote
0,0.37,1244.51,1244.51,1
0.37,0.4,1244.51,1244.51,0
0.4,0.8,1244.51,1244.51,0
0.8,0.9,1244.51,1108.73,1
0.9,1.2,1108.73,1108.73,1
1.2,1.6,1108.73,1108.73,1
1.6,1.97,1046.5,1046.5,1
1.97,2,1046.5,1046.5,0
2,2.4,1046.5,1046.5,0
2.4,2.5,1046.5,932.33,1
2.5,2.77,932.33,932.33,1
2.77,2.8,932.33,932.33,0
2.8,3.2,932.33,932.33,0
3.2,3.6,830.61,830.61,1
3.6,4,830.61,830.61,1
4,4.1,830.61,783.99,1
4.1,4.37,783.99,783.99,1
4.37,4.4,783.99,783.99,0
4.4,4.8,783.99,783.99,0
4.8,5.2,698.46,698.46,1
5.2,5.6,698.46,698.46,1
5.6,5.97,622.25,622.25,1
5.97,6,622.25,622.25,0
6,6.4,622.25,622.25,0
6.4,6.77,554.37,554.37,1
6.77,6.8,554.37,523.25,0
6.8,7.2,523.25,523.25,0
7.2,7.57,587.33,587.33,1
7.57,7.6,587.33,587.33,0
7.6,7.97,587.33,698.46,0
7.97,8,698.46,698.46,0
8,8.4,698.46,698.46,0
8.4,8.77,698.46,698.46,1
8.77,8.8,698.46,622.25,0
8.8,8.97,622.25,622.25,0
8.97,9,622.25,698.46,0
9,9.17,698.46,698.46,0
9.17,9.2,698.46,783.99,0
9.2,9.37,783.99,783.99,0
9.37,9.4,783.99,698.46,0
9.4,9.6,698.46,698.46,0
9.6,9.77,698.46,698.46,1
9.77,9.8,698.46,783.99,0
9.8,9.97,783.99,783.99,0
9.97,10,783.99,783.99,0
10,10.37,783.99,783.99,0
10.37,10.4,783.99,783.99,0
10.4,10.77,783.99,783.99,0
10.77,10.8,783.99,783.99,0
10.8,11.17,783.99,783.99,0
11.17,11.2,783.99,783.99,0
11.2,11.6,783.99,783.99,0
11.6,12,783.99,783.99,1
12,12.37,698.46,698.46,1
12.37,12.4,698.46,830.61,0
12.4,12.8,830.61,830.61,0
12.8,13.2,830.61,830.61,1
13.2,13.6,830.61,830.61,1
13.6,13.97,830.61,830.61,1
13.97,14,830.61,830.61,0
14,14.4,830.61,830.61,0
14.4,14.77,830.61,830.61,1
14.77,14.8,830.61,830.61,0
14.8,15.17,830.61,830.61,0
15.17,15.2,830.61,830.61,0
15.2,15.6,830.61,830.61,0
15.6,15.77,830.61,830.61,1
15.77,15.8,830.61,1046.5,0
15.8,15.97,1046.5,1046.5,0
15.97,16,1046.5,1046.5,0
16,16.4,1046.5,1046.5,0
16.4,16.8,1046.5,1046.5,1
16.8,16.97,1046.5,1046.5,1
16.97,17,1046.5,1244.51,0
17,17.17,1244.51,1244.51,0
17.17,17.2,1244.51,1244.51,0
17.2,17.57,1244.51,1244.51,0
17.57,17.6,1244.51,1244.51,0
17.6,17.97,1244.51,1244.51,0
17.97,18,1244.51,1244.51,0
18,18.37,1244.51,1244.51,0
18.37,18.4,1244.51,1244.51,0
18.4,18.77,1244.51,1244.51,0
18.77,18.8,1244.51,1396.91,0
18.8,19.2,1396.91,1396.91,0
19.2,19.6,1396.91,1396.91,1
19.6,20,1046.5,1046.5,1
20,20.4,1174.66,1174.66,1
20.4,20.8,1174.66,1174.66,1
20.8,20.97,1174.66,1174.66,1
20.97,21,1174.66,1244.51,0
21,21.17,1244.51,1244.51,0
21.17,21.2,1244.51,1244.51,0
21.2,21.6,1244.51,1244.51,0
21.6,21.97,1244.51,1244.51,1
21.97,22,1244.51,1244.51,0
22,22.4,1244.51,1244.51,0
22.4,22.77,1244.51,1244.51,1
22.77,22.8,1244.51,1174.66,0
22.8,23.2,1174.66,1174.66,0
23.2,23.37,1396.91,1396.91,1
23.37,23.4,1396.91,1244.51,0
23.4,23.57,1244.51,1244.51,0
23.57,23.6,1244.51,1244.51,0
23.6,24,1244.51,1244.51,0
24,24.37,1108.73,1108.73,1
24.37,24.4,1108.73,1108.73,0
24.4,24.8,1108.73,1108.73,0
24.8,24.9,1108.73,1046.5,1
24.9,25.2,1046.5,1046.5,1
25.2,25.6,1046.5,1046.5,1
25.6,25.77,1046.5,1046.5,1
25.77,25.8,1046.5,1108.73,0
25.8,25.97,1108.73,1108.73,0
25.97,26,1108.73,1108.73,0
26,26.37,1108.73,1108.73,0
26.37,26.4,1108.73,1108.73,0
26.4,26.8,1108.73,1108.73,0
26.8,27.17,1046.5,1046.5,1
27.17,27.2,1046.5,1046.5,0
27.2,27.57,1046.5,1046.5,0
27.57,27.6,1046.5,1108.73,0
27.6,27.77,1108.73,1108.73,0
27.77,27.8,1108.73,1046.5,0
27.8,27.97,1046.5,1046.5,0
27.97,28,1046.5,1046.5,0
28,28.07,1046.5,932.33,0
28.07,28.1,932.33,932.33,0
28.1,28.37,932.33,932.33,0
28.37,28.4,932.33,1046.5,0
28.4,28.77,1046.5,1046.5,0
28.77,28.8,1046.5,932.33,0
28.8,29.17,932.33,932.33,0
29.17,29.2,932.33,932.33,0
29.2,29.27,932.33,830.61,0
29.27,29.3,830.61,830.61,0
29.3,29.57,830.61,830.61,0
29.57,29.6,830.61,830.61,0
29.6,30,830.61,830.61,0
30,30.4,830.61,830.61,1
30.4,30.57,830.61,830.61,1
30.57,30.6,830.61,1244.51,0
30.6,30.8,1244.51,1244.51,0
30.8,31.2,1244.51,1244.51,1
31.2,31.6,1244.51,1244.51,1
31.6,32,1244.51,1244.51,1
32,32.37,1108.73,1108.73,1
32.37,32.4,1108.73,1108.73,0
32.4,32.8,1108.73,1108.73,0
32.8,33.17,1046.5,1046.5,1
33.17,33.2,1046.5,1046.5,0
33.2,33.6,1046.5,1046.5,0
33.6,34,1046.5,1046.5,1
34,34.37,932.33,932.33,1
34.37,34.4,932.33,830.61,0
34.4,34.8,830.61,830.61,0
34.8,35.2,830.61,830.61,1
35.2,35.57,830.61,1244.51,1
35.57,35.6,1244.51,1244.51,0
35.6,35.97,1244.51,1244.51,0
35.97,36,1244.51,1244.51,0
36,36.37,1244.51,1244.51,0
36.37,36.4,1244.51,1244.51,0
36.4,36.77,1244.51,1244.51,0
36.77,36.8,1244.51,1244.51,0
36.8,37.17,1244.51,1396.91,0
37.17,37.2,1396.91,1396.91,0
37.2,37.6,1396.91,1396.91,0
38,38.37,1244.51,1244.51,1
38.37,38.4,1244.51,1244.51,0
38.4,38.8,1244.51,1244.51,0
38.8,39.2,1244.51,1244.51,1
39.2,39.6,1244.51,1244.51,1
39.6,39.7,1244.51,1174.66,1
39.7,39.97,1174.66,1174.66,1
39.97,40,1174.66,1174.66,0
40,40.4,1174.66,1174.66,0
40.4,40.57,1396.91,1396.91,1
40.57,40.6,1396.91,1244.51,0
40.6,40.77,1244.51,1244.51,0
40.77,40.8,1244.51,1244.51,0
40.8,41.2,1244.51,1244.51,0
41.2,41.57,1108.73,1108.73,1
41.57,41.6,1108.73,1108.73,0
41.6,42,1108.73,1108.73,0
42,42.4,1046.5,1046.5,1
42.4,42.8,1046.5,1046.5,1
42.8,42.97,1046.5,1046.5,1
42.97,43,1046.5,1108.73,0
43,43.17,1108.73,1108.73,0
43.17,43.2,1108.73,1108.73,0
43.2,43.57,1108.73,1108.73,0
43.57,43.6,1108.73,1108.73,0
43.6,44,1108.73,1108.73,0
44,44.37,1046.5,1046.5,1
44.37,44.4,1046.5,1046.5,0
44.4,44.8,1046.5,1046.5,0
44.8,45.2,1046.5,1046.5,1
45.2,45.37,1046.5,1046.5,1
45.37,45.4,1046.5,932.33,0
45.4,45.6,932.33,932.33,0
45.6,46,932.33,932.33,1
46,46.1,932.33,1244.51,1
46.1,46.37,1244.51,1244.51,1
46.37,46.4,1244.51,1244.51,0
46.4,46.8,1244.51,1244.51,0
46.8,46.97,1108.73,1108.73,1
46.97,47,1108.73,1046.5,0
47,47.17,1046.5,1046.5,0
47.17,47.2,1046.5,1046.5,0
47.2,47.6,1046.5,1046.5,0
47.6,47.97,932.33,932.33,1
47.97,48,932.33,932.33,0
48,48.37,932.33,932.33,0
48.37,48.4,932.33,932.33,0
48.4,48.77,932.33,932.33,0
48.77,48.8,932.33,830.61,0
48.8,49.17,830.61,830.61,0
49.17,49.2,830.61,830.61,0
49.2,49.6,830.61,830.61,0
49.6,50,830.61,830.61,1
50,50.1,830.61,698.46,1
50.1,50.37,698.46,698.46,1
50.37,50.4,698.46,698.46,0
50.4,50.8,698.46,698.46,0
50.8,51.2,830.61,830.61,1
51.2,51.6,830.61,830.61,1
51.6,51.97,932.33,932.33,1
51.97,52,932.33,932.33,0
52,52.4,932.33,932.33,0
52.4,52.77,830.61,830.61,1
52.77,52.8,830.61,932.33,0
52.8,53.17,932.33,932.33,0
